"unit","wstatus","nace_r2","geo","time","values"
"PC","EMP","TOTAL","BG311",2005,37.44
"PC","EMP","TOTAL","BG312",2005,56.48
"PC","EMP","TOTAL","BG313",2005,74.23
"PC","EMP","TOTAL","BG314",2005,126.56
"PC","EMP","TOTAL","BG315",2005,72.08
"PC","EMP","TOTAL","BG32",2005,444.33
"PC","EMP","TOTAL","BG321",2005,128
"PC","EMP","TOTAL","BG322",2005,70
"PC","EMP","TOTAL","BG323",2005,124.39
"PC","EMP","TOTAL","BG324",2005,57.41
"PC","EMP","TOTAL","BG325",2005,64.53
"PC","EMP","TOTAL","BG33",2005,442.7
"PC","EMP","TOTAL","BG331",2005,213.35
"PC","EMP","TOTAL","BG332",2005,87.12
"PC","EMP","TOTAL","BG333",2005,88.29
"PC","EMP","TOTAL","BG334",2005,53.94
"PC","EMP","TOTAL","BG34",2005,517.02
"PC","EMP","TOTAL","BG341",2005,207.86
"PC","EMP","TOTAL","BG342",2005,75.45
"PC","EMP","TOTAL","BG343",2005,61.51
"PC","EMP","TOTAL","BG344",2005,172.2
"PC","EMP","TOTAL","BG4",2005,1724.42
"PC","EMP","TOTAL","BG41",2005,1077.7
"PC","EMP","TOTAL","BG411",2005,735.9
"PC","EMP","TOTAL","BG412",2005,92.53
"PC","EMP","TOTAL","BG413",2005,136.2
"PC","EMP","TOTAL","BG414",2005,52.8
"PC","EMP","TOTAL","BG415",2005,60.28
"PC","EMP","TOTAL","BG42",2005,646.72
"PC","EMP","TOTAL","BG421",2005,322.19
"PC","EMP","TOTAL","BG422",2005,97.55
"PC","EMP","TOTAL","BG423",2005,103.08
"PC","EMP","TOTAL","BG424",2005,76.58
"PC","EMP","TOTAL","BG425",2005,47.32
"PC","SAL","A","BG",2005,88.13
"PC","SAL","A","BG3",2005,59.59
"PC","SAL","A","BG31",2005,11.61
"PC","SAL","A","BG311",2005,0.6
"PC","SAL","A","BG312",2005,1.5
"PC","SAL","A","BG313",2005,1.9
"PC","SAL","A","BG314",2005,5.57
"PC","SAL","A","BG315",2005,2.04
"PC","SAL","A","BG32",2005,17.62
"PC","SAL","A","BG321",2005,4.9
"PC","SAL","A","BG322",2005,1.39
"PC","SAL","A","BG323",2005,5.58
"PC","SAL","A","BG324",2005,2.56
"PC","SAL","A","BG325",2005,3.19
"PC","SAL","A","BG33",2005,14.39
"PC","SAL","A","BG331",2005,3.65
"PC","SAL","A","BG332",2005,4.91
"PC","SAL","A","BG333",2005,3.45
"PC","SAL","A","BG334",2005,2.39
"PC","SAL","A","BG34",2005,15.96
"PC","SAL","A","BG341",2005,6.62
"PC","SAL","A","BG342",2005,1.95
"PC","SAL","A","BG343",2005,2.82
"PC","SAL","A","BG344",2005,4.58
"PC","SAL","A","BG4",2005,28.54
"PC","SAL","A","BG41",2005,11.21
"PC","SAL","A","BG411",2005,3.4
"PC","SAL","A","BG412",2005,2.03
"PC","SAL","A","BG413",2005,2.94
"PC","SAL","A","BG414",2005,0.9
"PC","SAL","A","BG415",2005,1.94
"PC","SAL","A","BG42",2005,17.33
"PC","SAL","A","BG421",2005,7.22
"PC","SAL","A","BG422",2005,2.36
"PC","SAL","A","BG423",2005,4.35
"PC","SAL","A","BG424",2005,2.4
"PC","SAL","A","BG425",2005,1.01
"PC","SAL","B-E","BG",2005,745.8
"PC","SAL","B-E","BG3",2005,376.69
"PC","SAL","B-E","BG31",2005,86.65
"PC","SAL","B-E","BG311",2005,7
"PC","SAL","B-E","BG312",2005,14.12
"PC","SAL","B-E","BG313",2005,18.59
"PC","SAL","B-E","BG314",2005,27.22
"PC","SAL","B-E","BG315",2005,19.73
"PC","SAL","B-E","BG32",2005,105.9
"PC","SAL","B-E","BG321",2005,31.05
"PC","SAL","B-E","BG322",2005,25.11
"PC","SAL","B-E","BG323",2005,32.15
"PC","SAL","B-E","BG324",2005,10.22
"PC","SAL","B-E","BG325",2005,7.37
"PC","SAL","B-E","BG33",2005,75.84
"PC","SAL","B-E","BG331",2005,31.75
"PC","SAL","B-E","BG332",2005,15.64
"PC","SAL","B-E","BG333",2005,17.33
"PC","SAL","B-E","BG334",2005,11.13
"PC","SAL","B-E","BG34",2005,108.3
"PC","SAL","B-E","BG341",2005,31.43
"PC","SAL","B-E","BG342",2005,15.07
"PC","SAL","B-E","BG343",2005,10.52
"PC","SAL","B-E","BG344",2005,51.28
"PC","SAL","B-E","BG4",2005,369.11
"PC","SAL","B-E","BG41",2005,206
"PC","SAL","B-E","BG411",2005,95.13
"PC","SAL","B-E","BG412",2005,27.75
"PC","SAL","B-E","BG413",2005,48.03
"PC","SAL","B-E","BG414",2005,14.95
"PC","SAL","B-E","BG415",2005,20.14
"PC","SAL","B-E","BG42",2005,163.12
"PC","SAL","B-E","BG421",2005,80.99
"PC","SAL","B-E","BG422",2005,23.65
"PC","SAL","B-E","BG423",2005,29.91
"PC","SAL","B-E","BG424",2005,14.27
"PC","SAL","B-E","BG425",2005,14.3
"PC","SAL","C","BG",2005,636.2
"PC","SAL","C","BG3",2005,317.14
"PC","SAL","C","BG31",2005,71.96
"PC","SAL","C","BG311",2005,5.9
"PC","SAL","C","BG312",2005,12.35
"PC","SAL","C","BG313",2005,11.36
"PC","SAL","C","BG314",2005,23.84
"PC","SAL","C","BG315",2005,18.51
"PC","SAL","C","BG32",2005,95.26
"PC","SAL","C","BG321",2005,27.78
"PC","SAL","C","BG322",2005,23.68
"PC","SAL","C","BG323",2005,28.55
"PC","SAL","C","BG324",2005,8.87
"PC","SAL","C","BG325",2005,6.39
"PC","SAL","C","BG33",2005,64.73
"PC","SAL","C","BG331",2005,25.43
"PC","SAL","C","BG332",2005,13.82
"PC","SAL","C","BG333",2005,15.28
"PC","SAL","C","BG334",2005,10.21
"PC","SAL","C","BG34",2005,85.19
"PC","SAL","C","BG341",2005,26.4
"PC","SAL","C","BG342",2005,13.25
"PC","SAL","C","BG343",2005,9.24
"PC","SAL","C","BG344",2005,36.3
"PC","SAL","C","BG4",2005,319.06
"PC","SAL","C","BG41",2005,172.98
"PC","SAL","C","BG411",2005,80.64
"PC","SAL","C","BG412",2005,21.63
"PC","SAL","C","BG413",2005,45.14
"PC","SAL","C","BG414",2005,10.93
"PC","SAL","C","BG415",2005,14.65
"PC","SAL","C","BG42",2005,146.08
"PC","SAL","C","BG421",2005,74.79
"PC","SAL","C","BG422",2005,21.12
"PC","SAL","C","BG423",2005,25.99
"PC","SAL","C","BG424",2005,11.75
"PC","SAL","C","BG425",2005,12.43
"PC","SAL","F","BG",2005,154.97
"PC","SAL","F","BG3",2005,70.83
"PC","SAL","F","BG31",2005,11.97
"PC","SAL","F","BG311",2005,0.62
"PC","SAL","F","BG312",2005,1.3
"PC","SAL","F","BG313",2005,4.4
"PC","SAL","F","BG314",2005,4.31
"PC","SAL","F","BG315",2005,1.35
"PC","SAL","F","BG32",2005,13.1
"PC","SAL","F","BG321",2005,4.08
"PC","SAL","F","BG322",2005,2.44
"PC","SAL","F","BG323",2005,3.64
"PC","SAL","F","BG324",2005,1.63
"PC","SAL","F","BG325",2005,1.3
"PC","SAL","F","BG33",2005,21.27
"PC","SAL","F","BG331",2005,13.45
"PC","SAL","F","BG332",2005,2.51
"PC","SAL","F","BG333",2005,3.14
"PC","SAL","F","BG334",2005,2.17
"PC","SAL","F","BG34",2005,24.5
"PC","SAL","F","BG341",2005,13.55
"PC","SAL","F","BG342",2005,2.73
"PC","SAL","F","BG343",2005,1.61
"PC","SAL","F","BG344",2005,6.61
"PC","SAL","F","BG4",2005,84.14
"PC","SAL","F","BG41",2005,61.93
"PC","SAL","F","BG411",2005,46.2
"PC","SAL","F","BG412",2005,2.84
"PC","SAL","F","BG413",2005,8.65
"PC","SAL","F","BG414",2005,2.34
"PC","SAL","F","BG415",2005,1.91
"PC","SAL","F","BG42",2005,22.21
"PC","SAL","F","BG421",2005,11.74
"PC","SAL","F","BG422",2005,3.65
"PC","SAL","F","BG423",2005,2.19
"PC","SAL","F","BG424",2005,2.99
"PC","SAL","F","BG425",2005,1.65
"PC","SAL","G-I","BG",2005,609.72
"PC","SAL","G-I","BG3",2005,272.68
"PC","SAL","G-I","BG31",2005,44.34
"PC","SAL","G-I","BG311",2005,4.74
"PC","SAL","G-I","BG312",2005,6.29
"PC","SAL","G-I","BG313",2005,8.58
"PC","SAL","G-I","BG314",2005,16.83
"PC","SAL","G-I","BG315",2005,7.89
"PC","SAL","G-I","BG32",2005,61.11
"PC","SAL","G-I","BG321",2005,18.98
"PC","SAL","G-I","BG322",2005,9.06
"PC","SAL","G-I","BG323",2005,20.69
"PC","SAL","G-I","BG324",2005,6.59
"PC","SAL","G-I","BG325",2005,5.79
"PC","SAL","G-I","BG33",2005,86.71
"PC","SAL","G-I","BG331",2005,55.65
"PC","SAL","G-I","BG332",2005,13.03
"PC","SAL","G-I","BG333",2005,12.32
"PC","SAL","G-I","BG334",2005,5.71
"PC","SAL","G-I","BG34",2005,80.52
"PC","SAL","G-I","BG341",2005,40.63
"PC","SAL","G-I","BG342",2005,10.29
"PC","SAL","G-I","BG343",2005,7.07
"PC","SAL","G-I","BG344",2005,22.54
"PC","SAL","G-I","BG4",2005,337.04
"PC","SAL","G-I","BG41",2005,238.37
"PC","SAL","G-I","BG411",2005,195.35
"PC","SAL","G-I","BG412",2005,12.64
"PC","SAL","G-I","BG413",2005,15.88
"PC","SAL","G-I","BG414",2005,7.32
"PC","SAL","G-I","BG415",2005,7.19
"PC","SAL","G-I","BG42",2005,98.67
"PC","SAL","G-I","BG421",2005,55.14
"PC","SAL","G-I","BG422",2005,15.41
"PC","SAL","G-I","BG423",2005,14.42
"PC","SAL","G-I","BG424",2005,7.71
"PC","SAL","G-I","BG425",2005,6
"PC","SAL","G-J","BG",2005,665.2
"PC","SAL","G-J","BG3",2005,296.09
"PC","SAL","G-J","BG31",2005,48.83
"PC","SAL","G-J","BG311",2005,5.35
"PC","SAL","G-J","BG312",2005,7
"PC","SAL","G-J","BG313",2005,9.52
"PC","SAL","G-J","BG314",2005,18.33
"PC","SAL","G-J","BG315",2005,8.64
"PC","SAL","G-J","BG32",2005,66.82
"PC","SAL","G-J","BG321",2005,20.82
"PC","SAL","G-J","BG322",2005,9.94
"PC","SAL","G-J","BG323",2005,22.68
"PC","SAL","G-J","BG324",2005,7.17
"PC","SAL","G-J","BG325",2005,6.22
"PC","SAL","G-J","BG33",2005,93.44
"PC","SAL","G-J","BG331",2005,59.93
"PC","SAL","G-J","BG332",2005,13.92
"PC","SAL","G-J","BG333",2005,13.37
"PC","SAL","G-J","BG334",2005,6.21
"PC","SAL","G-J","BG34",2005,87.01
"PC","SAL","G-J","BG341",2005,43.66
"PC","SAL","G-J","BG342",2005,11.17
"PC","SAL","G-J","BG343",2005,7.62
"PC","SAL","G-J","BG344",2005,24.56
"PC","SAL","G-J","BG4",2005,369.11
"PC","SAL","G-J","BG41",2005,262.13
"PC","SAL","G-J","BG411",2005,215.17
"PC","SAL","G-J","BG412",2005,13.75
"PC","SAL","G-J","BG413",2005,17.45
"PC","SAL","G-J","BG414",2005,7.92
"PC","SAL","G-J","BG415",2005,7.84
"PC","SAL","G-J","BG42",2005,106.98
"PC","SAL","G-J","BG421",2005,59.65
"PC","SAL","G-J","BG422",2005,16.68
"PC","SAL","G-J","BG423",2005,15.8
"PC","SAL","G-J","BG424",2005,8.34
"PC","SAL","G-J","BG425",2005,6.53
"PC","SAL","J","BG",2005,55.48
"PC","SAL","J","BG3",2005,23.41
"PC","SAL","J","BG31",2005,4.49
"PC","SAL","J","BG311",2005,0.61
"PC","SAL","J","BG312",2005,0.7
"PC","SAL","J","BG313",2005,0.94
"PC","SAL","J","BG314",2005,1.5
"PC","SAL","J","BG315",2005,0.75
"PC","SAL","J","BG32",2005,5.71
"PC","SAL","J","BG321",2005,1.84
"PC","SAL","J","BG322",2005,0.87
"PC","SAL","J","BG323",2005,1.99
"PC","SAL","J","BG324",2005,0.58
"PC","SAL","J","BG325",2005,0.43
"PC","SAL","J","BG33",2005,6.73
"PC","SAL","J","BG331",2005,4.28
"PC","SAL","J","BG332",2005,0.9
"PC","SAL","J","BG333",2005,1.05
"PC","SAL","J","BG334",2005,0.5
"PC","SAL","J","BG34",2005,6.49
"PC","SAL","J","BG341",2005,3.03
"PC","SAL","J","BG342",2005,0.88
"PC","SAL","J","BG343",2005,0.55
"PC","SAL","J","BG344",2005,2.03
"PC","SAL","J","BG4",2005,32.07
"PC","SAL","J","BG41",2005,23.76
"PC","SAL","J","BG411",2005,19.82
"PC","SAL","J","BG412",2005,1.12
"PC","SAL","J","BG413",2005,1.57
"PC","SAL","J","BG414",2005,0.6
"PC","SAL","J","BG415",2005,0.65
"PC","SAL","J","BG42",2005,8.31
"PC","SAL","J","BG421",2005,4.51
"PC","SAL","J","BG422",2005,1.27
"PC","SAL","J","BG423",2005,1.38
"PC","SAL","J","BG424",2005,0.63
"PC","SAL","J","BG425",2005,0.52
"PC","SAL","K","BG",2005,37.21
"PC","SAL","K","BG3",2005,10.13
"PC","SAL","K","BG31",2005,1.68
"PC","SAL","K","BG311",2005,0.14
"PC","SAL","K","BG312",2005,0.24
"PC","SAL","K","BG313",2005,0.29
"PC","SAL","K","BG314",2005,0.69
"PC","SAL","K","BG315",2005,0.32
"PC","SAL","K","BG32",2005,2.4
"PC","SAL","K","BG321",2005,1.1
"PC","SAL","K","BG322",2005,0.25
"PC","SAL","K","BG323",2005,0.63
"PC","SAL","K","BG324",2005,0.19
"PC","SAL","K","BG325",2005,0.23
"PC","SAL","K","BG33",2005,2.95
"PC","SAL","K","BG331",2005,1.86
"PC","SAL","K","BG332",2005,0.52
"PC","SAL","K","BG333",2005,0.42
"PC","SAL","K","BG334",2005,0.15
"PC","SAL","K","BG34",2005,3.11
"PC","SAL","K","BG341",2005,1.46
"PC","SAL","K","BG342",2005,0.42
"PC","SAL","K","BG343",2005,0.26
"PC","SAL","K","BG344",2005,0.97
"PC","SAL","K","BG4",2005,27.08
"PC","SAL","K","BG41",2005,23.33
"PC","SAL","K","BG411",2005,21.82
"PC","SAL","K","BG412",2005,0.07
"PC","SAL","K","BG413",2005,0.89
"PC","SAL","K","BG414",2005,0.28
"PC","SAL","K","BG415",2005,0.28
"PC","SAL","K","BG42",2005,3.75
"PC","SAL","K","BG421",2005,2.16
"PC","SAL","K","BG422",2005,0.67
"PC","SAL","K","BG423",2005,0.43
"PC","SAL","K","BG424",2005,0.29
"PC","SAL","K","BG425",2005,0.21
"PC","SAL","K-N","BG",2005,205.02
"PC","SAL","K-N","BG3",2005,65.78
"PC","SAL","K-N","BG31",2005,12.02
"PC","SAL","K-N","BG311",2005,1.33
"PC","SAL","K-N","BG312",2005,1.96
"PC","SAL","K-N","BG313",2005,2.5
"PC","SAL","K-N","BG314",2005,4.52
"PC","SAL","K-N","BG315",2005,1.72
"PC","SAL","K-N","BG32",2005,14.22
"PC","SAL","K-N","BG321",2005,4.72
"PC","SAL","K-N","BG322",2005,2.12
"PC","SAL","K-N","BG323",2005,4.55
"PC","SAL","K-N","BG324",2005,1.65
"PC","SAL","K-N","BG325",2005,1.2
"PC","SAL","K-N","BG33",2005,21.01
"PC","SAL","K-N","BG331",2005,13.02
"PC","SAL","K-N","BG332",2005,3.49
"PC","SAL","K-N","BG333",2005,3.13
"PC","SAL","K-N","BG334",2005,1.38
"PC","SAL","K-N","BG34",2005,18.53
"PC","SAL","K-N","BG341",2005,8.14
"PC","SAL","K-N","BG342",2005,2.37
"PC","SAL","K-N","BG343",2005,1.55
"PC","SAL","K-N","BG344",2005,6.47
"PC","SAL","K-N","BG4",2005,139.24
"PC","SAL","K-N","BG41",2005,116.15
"PC","SAL","K-N","BG411",2005,106.65
"PC","SAL","K-N","BG412",2005,2.51
"PC","SAL","K-N","BG413",2005,3.67
"PC","SAL","K-N","BG414",2005,1.7
"PC","SAL","K-N","BG415",2005,1.62
"PC","SAL","K-N","BG42",2005,23.09
"PC","SAL","K-N","BG421",2005,14.16
"PC","SAL","K-N","BG422",2005,3.12
"PC","SAL","K-N","BG423",2005,3.16
"PC","SAL","K-N","BG424",2005,1.56
"PC","SAL","K-N","BG425",2005,1.1
"PC","SAL","L","BG",2005,15.17
"PC","SAL","L","BG3",2005,4.27
"PC","SAL","L","BG31",2005,0.69
"PC","SAL","L","BG311",2005,0.05
"PC","SAL","L","BG312",2005,0.12
"PC","SAL","L","BG313",2005,0.12
"PC","SAL","L","BG314",2005,0.31
"PC","SAL","L","BG315",2005,0.1
"PC","SAL","L","BG32",2005,0.79
"PC","SAL","L","BG321",2005,0.23
"PC","SAL","L","BG322",2005,0.15
"PC","SAL","L","BG323",2005,0.29
"PC","SAL","L","BG324",2005,0.08
"PC","SAL","L","BG325",2005,0.04
"PC","SAL","L","BG33",2005,1.53
"PC","SAL","L","BG331",2005,1.02
"PC","SAL","L","BG332",2005,0.25
"PC","SAL","L","BG333",2005,0.18
"PC","SAL","L","BG334",2005,0.09
"PC","SAL","L","BG34",2005,1.26
"PC","SAL","L","BG341",2005,0.56
"PC","SAL","L","BG342",2005,0.14
"PC","SAL","L","BG343",2005,0.08
"PC","SAL","L","BG344",2005,0.48
"PC","SAL","L","BG4",2005,10.9
"PC","SAL","L","BG41",2005,9.33
"PC","SAL","L","BG411",2005,8.84
"PC","SAL","L","BG412",2005,0.16
"PC","SAL","L","BG413",2005,0.17
"PC","SAL","L","BG414",2005,0.11
"PC","SAL","L","BG415",2005,0.07
"PC","SAL","L","BG42",2005,1.56
"PC","SAL","L","BG421",2005,1.1
"PC","SAL","L","BG422",2005,0.18
"PC","SAL","L","BG423",2005,0.17
"PC","SAL","L","BG424",2005,0.07
"PC","SAL","L","BG425",2005,0.05
"PC","SAL","M_N","BG",2005,152.64
"PC","SAL","M_N","BG3",2005,51.37
"PC","SAL","M_N","BG31",2005,9.65
"PC","SAL","M_N","BG311",2005,1.14
"PC","SAL","M_N","BG312",2005,1.6
"PC","SAL","M_N","BG313",2005,2.09
"PC","SAL","M_N","BG314",2005,3.52
"PC","SAL","M_N","BG315",2005,1.3
"PC","SAL","M_N","BG32",2005,11.03
"PC","SAL","M_N","BG321",2005,3.38
"PC","SAL","M_N","BG322",2005,1.72
"PC","SAL","M_N","BG323",2005,3.63
"PC","SAL","M_N","BG324",2005,1.38
"PC","SAL","M_N","BG325",2005,0.93
"PC","SAL","M_N","BG33",2005,16.53
"PC","SAL","M_N","BG331",2005,10.14
"PC","SAL","M_N","BG332",2005,2.72
"PC","SAL","M_N","BG333",2005,2.53
"PC","SAL","M_N","BG334",2005,1.14
"PC","SAL","M_N","BG34",2005,14.16
"PC","SAL","M_N","BG341",2005,6.13
"PC","SAL","M_N","BG342",2005,1.81
"PC","SAL","M_N","BG343",2005,1.21
"PC","SAL","M_N","BG344",2005,5.01
"PC","SAL","M_N","BG4",2005,101.26
"PC","SAL","M_N","BG41",2005,83.49
"PC","SAL","M_N","BG411",2005,75.99
"PC","SAL","M_N","BG412",2005,2.29
"PC","SAL","M_N","BG413",2005,2.62
"PC","SAL","M_N","BG414",2005,1.32
"PC","SAL","M_N","BG415",2005,1.28
"PC","SAL","M_N","BG42",2005,17.78
"PC","SAL","M_N","BG421",2005,10.91
"PC","SAL","M_N","BG422",2005,2.27
"PC","SAL","M_N","BG423",2005,2.56
"PC","SAL","M_N","BG424",2005,1.2
"PC","SAL","M_N","BG425",2005,0.84
"PC","SAL","O-Q","BG",2005,587.11
"PC","SAL","O-Q","BG3",2005,291.95
"PC","SAL","O-Q","BG31",2005,73.49
"PC","SAL","O-Q","BG311",2005,10.41
"PC","SAL","O-Q","BG312",2005,11.92
"PC","SAL","O-Q","BG313",2005,16.07
"PC","SAL","O-Q","BG314",2005,22.03
"PC","SAL","O-Q","BG315",2005,13.05
"PC","SAL","O-Q","BG32",2005,67.63
"PC","SAL","O-Q","BG321",2005,20.36
"PC","SAL","O-Q","BG322",2005,9.64
"PC","SAL","O-Q","BG323",2005,18.59
"PC","SAL","O-Q","BG324",2005,9.71
"PC","SAL","O-Q","BG325",2005,9.34
"PC","SAL","O-Q","BG33",2005,72.47
"PC","SAL","O-Q","BG331",2005,32.27
"PC","SAL","O-Q","BG332",2005,14.97
"PC","SAL","O-Q","BG333",2005,15.48
"PC","SAL","O-Q","BG334",2005,9.74
"PC","SAL","O-Q","BG34",2005,78.36
"PC","SAL","O-Q","BG341",2005,27.22
"PC","SAL","O-Q","BG342",2005,13.91
"PC","SAL","O-Q","BG343",2005,10.27
"PC","SAL","O-Q","BG344",2005,26.96
"PC","SAL","O-Q","BG4",2005,295.16
"PC","SAL","O-Q","BG41",2005,187.26
"PC","SAL","O-Q","BG411",2005,127.47
"PC","SAL","O-Q","BG412",2005,16.71
"PC","SAL","O-Q","BG413",2005,22.52
"PC","SAL","O-Q","BG414",2005,9.67
"PC","SAL","O-Q","BG415",2005,10.9
"PC","SAL","O-Q","BG42",2005,107.9
"PC","SAL","O-Q","BG421",2005,49.12
"PC","SAL","O-Q","BG422",2005,18.01
"PC","SAL","O-Q","BG423",2005,17.66
"PC","SAL","O-Q","BG424",2005,11.16
"PC","SAL","O-Q","BG425",2005,11.95
"PC","SAL","O-U","BG",2005,663.83
"PC","SAL","O-U","BG3",2005,327.48
"PC","SAL","O-U","BG31",2005,82.25
"PC","SAL","O-U","BG311",2005,12.17
"PC","SAL","O-U","BG312",2005,13.36
"PC","SAL","O-U","BG313",2005,18.56
"PC","SAL","O-U","BG314",2005,24.07
"PC","SAL","O-U","BG315",2005,14.09
"PC","SAL","O-U","BG32",2005,76.85
"PC","SAL","O-U","BG321",2005,23.37
"PC","SAL","O-U","BG322",2005,10.86
"PC","SAL","O-U","BG323",2005,21.08
"PC","SAL","O-U","BG324",2005,11.2
"PC","SAL","O-U","BG325",2005,10.34
"PC","SAL","O-U","BG33",2005,81.69
"PC","SAL","O-U","BG331",2005,36.96
"PC","SAL","O-U","BG332",2005,16.41
"PC","SAL","O-U","BG333",2005,17.76
"PC","SAL","O-U","BG334",2005,10.57
"PC","SAL","O-U","BG34",2005,86.68
"PC","SAL","O-U","BG341",2005,30.4
"PC","SAL","O-U","BG342",2005,15.41
"PC","SAL","O-U","BG343",2005,11.32
"PC","SAL","O-U","BG344",2005,29.56
"PC","SAL","O-U","BG4",2005,336.35
"PC","SAL","O-U","BG41",2005,217.12
"PC","SAL","O-U","BG411",2005,149.46
"PC","SAL","O-U","BG412",2005,19.04
"PC","SAL","O-U","BG413",2005,25.4
"PC","SAL","O-U","BG414",2005,10.71
"PC","SAL","O-U","BG415",2005,12.51
"PC","SAL","O-U","BG42",2005,119.24
"PC","SAL","O-U","BG421",2005,54.19
"PC","SAL","O-U","BG422",2005,19.73
"PC","SAL","O-U","BG423",2005,20.11
"PC","SAL","O-U","BG424",2005,12.35
"PC","SAL","O-U","BG425",2005,12.86
"PC","SAL","R-U","BG",2005,76.72
"PC","SAL","R-U","BG3",2005,35.53
"PC","SAL","R-U","BG31",2005,8.76
"PC","SAL","R-U","BG311",2005,1.76
"PC","SAL","R-U","BG312",2005,1.43
"PC","SAL","R-U","BG313",2005,2.5
"PC","SAL","R-U","BG314",2005,2.04
"PC","SAL","R-U","BG315",2005,1.03
"PC","SAL","R-U","BG32",2005,9.22
"PC","SAL","R-U","BG321",2005,3.01
"PC","SAL","R-U","BG322",2005,1.23
"PC","SAL","R-U","BG323",2005,2.49
"PC","SAL","R-U","BG324",2005,1.49
"PC","SAL","R-U","BG325",2005,1
"PC","SAL","R-U","BG33",2005,9.23
"PC","SAL","R-U","BG331",2005,4.69
"PC","SAL","R-U","BG332",2005,1.44
"PC","SAL","R-U","BG333",2005,2.27
"PC","SAL","R-U","BG334",2005,0.83
"PC","SAL","R-U","BG34",2005,8.32
"PC","SAL","R-U","BG341",2005,3.18
"PC","SAL","R-U","BG342",2005,1.5
"PC","SAL","R-U","BG343",2005,1.04
"PC","SAL","R-U","BG344",2005,2.6
"PC","SAL","R-U","BG4",2005,41.19
"PC","SAL","R-U","BG41",2005,29.86
"PC","SAL","R-U","BG411",2005,21.99
"PC","SAL","R-U","BG412",2005,2.33
"PC","SAL","R-U","BG413",2005,2.88
"PC","SAL","R-U","BG414",2005,1.04
"PC","SAL","R-U","BG415",2005,1.61
"PC","SAL","R-U","BG42",2005,11.34
"PC","SAL","R-U","BG421",2005,5.07
"PC","SAL","R-U","BG422",2005,1.72
"PC","SAL","R-U","BG423",2005,2.45
"PC","SAL","R-U","BG424",2005,1.2
"PC","SAL","R-U","BG425",2005,0.91
"PC","SAL","TOTAL","BG",2005,2522.95
"PC","SAL","TOTAL","BG3",2005,1196.45
"PC","SAL","TOTAL","BG31",2005,253.34
"PC","SAL","TOTAL","BG311",2005,27.07
"PC","SAL","TOTAL","BG312",2005,39.23
"PC","SAL","TOTAL","BG313",2005,55.47
"PC","SAL","TOTAL","BG314",2005,84.01
"PC","SAL","TOTAL","BG315",2005,47.56
"PC","SAL","TOTAL","BG32",2005,294.51
"PC","SAL","TOTAL","BG321",2005,88.94
"PC","SAL","TOTAL","BG322",2005,51.86
"PC","SAL","TOTAL","BG323",2005,89.67
"PC","SAL","TOTAL","BG324",2005,34.42
"PC","SAL","TOTAL","BG325",2005,29.61
"PC","SAL","TOTAL","BG33",2005,307.64
"PC","SAL","TOTAL","BG331",2005,158.75
"PC","SAL","TOTAL","BG332",2005,56.87
"PC","SAL","TOTAL","BG333",2005,58.16
"PC","SAL","TOTAL","BG334",2005,33.85
"PC","SAL","TOTAL","BG34",2005,340.97
"PC","SAL","TOTAL","BG341",2005,133.79
"PC","SAL","TOTAL","BG342",2005,48.7
"PC","SAL","TOTAL","BG343",2005,35.43
"PC","SAL","TOTAL","BG344",2005,123.06
"PC","SAL","TOTAL","BG4",2005,1326.5
"PC","SAL","TOTAL","BG41",2005,874.53
"PC","SAL","TOTAL","BG411",2005,616.01
"PC","SAL","TOTAL","BG412",2005,67.92
"PC","SAL","TOTAL","BG413",2005,106.14
"PC","SAL","TOTAL","BG414",2005,38.51
"PC","SAL","TOTAL","BG415",2005,45.96
"PC","SAL","TOTAL","BG42",2005,451.97
"PC","SAL","TOTAL","BG421",2005,227.94
"PC","SAL","TOTAL","BG422",2005,69.18
"PC","SAL","TOTAL","BG423",2005,75.51
"PC","SAL","TOTAL","BG424",2005,41.9
"PC","SAL","TOTAL","BG425",2005,37.44
"PCH_PRE","EMP","A","BG",2005,742.25
"PCH_PRE","EMP","A","BG3",2005,488.27
"PCH_PRE","EMP","A","BG31",2005,98.14
"PCH_PRE","EMP","A","BG311",2005,8
"PCH_PRE","EMP","A","BG312",2005,14.6
"PCH_PRE","EMP","A","BG313",2005,15.24
"PCH_PRE","EMP","A","BG314",2005,38.63
"PCH_PRE","EMP","A","BG315",2005,21.68
"PCH_PRE","EMP","A","BG32",2005,133.15
"PCH_PRE","EMP","A","BG321",2005,33.52
"PCH_PRE","EMP","A","BG322",2005,13.73
"PCH_PRE","EMP","A","BG323",2005,29.46
"PCH_PRE","EMP","A","BG324",2005,21.64
"PCH_PRE","EMP","A","BG325",2005,34.81
"PCH_PRE","EMP","A","BG33",2005,107.86
"PCH_PRE","EMP","A","BG331",2005,33.6
"PCH_PRE","EMP","A","BG332",2005,28.42
"PCH_PRE","EMP","A","BG333",2005,26.9
"PCH_PRE","EMP","A","BG334",2005,18.95
"PCH_PRE","EMP","A","BG34",2005,149.12
"PCH_PRE","EMP","A","BG341",2005,60.63
"PCH_PRE","EMP","A","BG342",2005,22.82
"PCH_PRE","EMP","A","BG343",2005,24.76
"PCH_PRE","EMP","A","BG344",2005,40.91
"PCH_PRE","EMP","A","BG4",2005,253.98
"PCH_PRE","EMP","A","BG41",2005,96.57
"PCH_PRE","EMP","A","BG411",2005,32.98
