"currency","unit","sizeclas","nace_r2","lcstruct","geo","time","values"
"PPS","P_SAL_Y","500-999","J61","D1111","BG",2008,NA
"PPS","P_SAL_Y","500-999","J62","D01","BG",2008,NA
"PPS","P_SAL_Y","500-999","J62","D111","BG",2008,NA
"PPS","P_SAL_Y","500-999","J62","D1111","BG",2008,NA
"PPS","P_SAL_Y","500-999","K","D01","BG",2008,26103
"PPS","P_SAL_Y","500-999","K","D111","BG",2008,22070
"PPS","P_SAL_Y","500-999","K","D1111","BG",2008,19173
"PPS","P_SAL_Y","500-999","K-N","D01","BG",2008,16249
"PPS","P_SAL_Y","500-999","K-N","D111","BG",2008,13557
"PPS","P_SAL_Y","500-999","K-N","D1111","BG",2008,11789
"PPS","P_SAL_Y","500-999","K64","D01","BG",2008,26103
"PPS","P_SAL_Y","500-999","K64","D111","BG",2008,22070
"PPS","P_SAL_Y","500-999","K64","D1111","BG",2008,19173
"PPS","P_SAL_Y","500-999","K65","D01","BG",2008,NA
"PPS","P_SAL_Y","500-999","K65","D111","BG",2008,NA
"PPS","P_SAL_Y","500-999","K65","D1111","BG",2008,NA
"PPS","P_SAL_Y","500-999","M","D01","BG",2008,NA
"PPS","P_SAL_Y","500-999","M","D111","BG",2008,NA
"PPS","P_SAL_Y","500-999","M","D1111","BG",2008,NA
"PPS","P_SAL_Y","500-999","M70","D01","BG",2008,NA
"PPS","P_SAL_Y","500-999","M70","D111","BG",2008,NA
"PPS","P_SAL_Y","500-999","M70","D1111","BG",2008,NA
"PPS","P_SAL_Y","500-999","M73","D01","BG",2008,NA
"PPS","P_SAL_Y","500-999","M73","D111","BG",2008,NA
"PPS","P_SAL_Y","500-999","M73","D1111","BG",2008,NA
"PPS","P_SAL_Y","500-999","N","D01","BG",2008,5947
"PPS","P_SAL_Y","500-999","N","D111","BG",2008,4834
"PPS","P_SAL_Y","500-999","N","D1111","BG",2008,4467
"PPS","P_SAL_Y","500-999","N78","D01","BG",2008,NA
"PPS","P_SAL_Y","500-999","N78","D111","BG",2008,NA
"PPS","P_SAL_Y","500-999","N78","D1111","BG",2008,NA
"PPS","P_SAL_Y","500-999","N80","D01","BG",2008,4645
"PPS","P_SAL_Y","500-999","N80","D111","BG",2008,3796
"PPS","P_SAL_Y","500-999","N80","D1111","BG",2008,3590
"PPS","P_SAL_Y","500-999","N81","D01","BG",2008,NA
"PPS","P_SAL_Y","500-999","N81","D111","BG",2008,NA
"PPS","P_SAL_Y","500-999","N81","D1111","BG",2008,NA
"PPS","P_SAL_Y","500-999","N82","D01","BG",2008,NA
"PPS","P_SAL_Y","500-999","N82","D111","BG",2008,NA
"PPS","P_SAL_Y","500-999","N82","D1111","BG",2008,NA
"PPS","P_SAL_Y","500-999","O","D01","BG",2008,19382
"PPS","P_SAL_Y","500-999","O","D111","BG",2008,15322
"PPS","P_SAL_Y","500-999","O","D1111","BG",2008,14152
"PPS","P_SAL_Y","500-999","O-S","D01","BG",2008,14139
"PPS","P_SAL_Y","500-999","O-S","D111","BG",2008,11499
"PPS","P_SAL_Y","500-999","O-S","D1111","BG",2008,10302
"PPS","P_SAL_Y","500-999","O84","D01","BG",2008,19382
"PPS","P_SAL_Y","500-999","O84","D111","BG",2008,15322
"PPS","P_SAL_Y","500-999","O84","D1111","BG",2008,14152
"PPS","P_SAL_Y","500-999","P","D01","BG",2008,14354
"PPS","P_SAL_Y","500-999","P","D111","BG",2008,11811
"PPS","P_SAL_Y","500-999","P","D1111","BG",2008,10071
"PPS","P_SAL_Y","500-999","P-S","D01","BG",2008,12757
"PPS","P_SAL_Y","500-999","P-S","D111","BG",2008,10491
"PPS","P_SAL_Y","500-999","P-S","D1111","BG",2008,9287
"PPS","P_SAL_Y","500-999","P85","D01","BG",2008,14354
"PPS","P_SAL_Y","500-999","P85","D111","BG",2008,11811
"PPS","P_SAL_Y","500-999","P85","D1111","BG",2008,10071
"PPS","P_SAL_Y","500-999","Q","D01","BG",2008,12017
"PPS","P_SAL_Y","500-999","Q","D111","BG",2008,9880
"PPS","P_SAL_Y","500-999","Q","D1111","BG",2008,8924
"PPS","P_SAL_Y","500-999","Q86","D01","BG",2008,12017
"PPS","P_SAL_Y","500-999","Q86","D111","BG",2008,9880
"PPS","P_SAL_Y","500-999","Q86","D1111","BG",2008,8924
"PPS","P_SAL_Y","500-999","Q87","D01","BG",2008,NA
"PPS","P_SAL_Y","500-999","Q87","D111","BG",2008,NA
"PPS","P_SAL_Y","500-999","Q87","D1111","BG",2008,NA
"PPS","P_SAL_Y","500-999","Q88","D01","BG",2008,NA
"PPS","P_SAL_Y","500-999","Q88","D111","BG",2008,NA
"PPS","P_SAL_Y","500-999","Q88","D1111","BG",2008,NA
"PPS","P_SAL_Y","GE10","B","D01","BG",2008,17869
"PPS","P_SAL_Y","GE10","B","D111","BG",2008,13106
"PPS","P_SAL_Y","GE10","B","D1111","BG",2008,11112
"PPS","P_SAL_Y","GE10","B-E","D01","BG",2008,10291
"PPS","P_SAL_Y","GE10","B-E","D111","BG",2008,8194
"PPS","P_SAL_Y","GE10","B-E","D1111","BG",2008,7147
"PPS","P_SAL_Y","GE10","B-F","D01","BG",2008,9837
"PPS","P_SAL_Y","GE10","B-F","D111","BG",2008,7881
"PPS","P_SAL_Y","GE10","B-F","D1111","BG",2008,6974
"PPS","P_SAL_Y","GE10","B-N","D01","BG",2008,10525
"PPS","P_SAL_Y","GE10","B-N","D111","BG",2008,8603
"PPS","P_SAL_Y","GE10","B-N","D1111","BG",2008,7686
"PPS","P_SAL_Y","GE10","B-S","D01","BG",2008,10720
"PPS","P_SAL_Y","GE10","B-S","D111","BG",2008,8726
"PPS","P_SAL_Y","GE10","B-S","D1111","BG",2008,7763
"PPS","P_SAL_Y","GE10","B-S_X_O","D01","BG",2008,10495
"PPS","P_SAL_Y","GE10","B-S_X_O","D111","BG",2008,8568
"PPS","P_SAL_Y","GE10","B-S_X_O","D1111","BG",2008,7614
"PPS","P_SAL_Y","GE10","B05","D01","BG",2008,19441
"PPS","P_SAL_Y","GE10","B05","D111","BG",2008,13713
"PPS","P_SAL_Y","GE10","B05","D1111","BG",2008,11081
"PPS","P_SAL_Y","GE10","B06","D01","BG",2008,NA
"PPS","P_SAL_Y","GE10","B06","D111","BG",2008,NA
"PPS","P_SAL_Y","GE10","B06","D1111","BG",2008,NA
"PPS","P_SAL_Y","GE10","B07","D01","BG",2008,21624
"PPS","P_SAL_Y","GE10","B07","D111","BG",2008,16298
"PPS","P_SAL_Y","GE10","B07","D1111","BG",2008,14320
"PPS","P_SAL_Y","GE10","B08","D01","BG",2008,12222
"PPS","P_SAL_Y","GE10","B08","D111","BG",2008,9458
"PPS","P_SAL_Y","GE10","B08","D1111","BG",2008,8502
"PPS","P_SAL_Y","GE10","B09","D01","BG",2008,NA
"PPS","P_SAL_Y","GE10","B09","D111","BG",2008,NA
"PPS","P_SAL_Y","GE10","B09","D1111","BG",2008,NA
"PPS","P_SAL_Y","GE10","C","D01","BG",2008,8989
"PPS","P_SAL_Y","GE10","C","D111","BG",2008,7250
"PPS","P_SAL_Y","GE10","C","D1111","BG",2008,6507
"PPS","P_SAL_Y","GE10","C10","D01","BG",2008,7313
"PPS","P_SAL_Y","GE10","C10","D111","BG",2008,6013
"PPS","P_SAL_Y","GE10","C10","D1111","BG",2008,5555
"PPS","P_SAL_Y","GE10","C11","D01","BG",2008,11900
"PPS","P_SAL_Y","GE10","C11","D111","BG",2008,9928
"PPS","P_SAL_Y","GE10","C11","D1111","BG",2008,8765
"PPS","P_SAL_Y","GE10","C12","D01","BG",2008,NA
"PPS","P_SAL_Y","GE10","C12","D111","BG",2008,NA
"PPS","P_SAL_Y","GE10","C12","D1111","BG",2008,NA
"PPS","P_SAL_Y","GE10","C13","D01","BG",2008,8106
"PPS","P_SAL_Y","GE10","C13","D111","BG",2008,6530
"PPS","P_SAL_Y","GE10","C13","D1111","BG",2008,5929
"PPS","P_SAL_Y","GE10","C14","D01","BG",2008,5536
"PPS","P_SAL_Y","GE10","C14","D111","BG",2008,4539
"PPS","P_SAL_Y","GE10","C14","D1111","BG",2008,4121
"PPS","P_SAL_Y","GE10","C15","D01","BG",2008,4965
"PPS","P_SAL_Y","GE10","C15","D111","BG",2008,4062
"PPS","P_SAL_Y","GE10","C15","D1111","BG",2008,3723
"PPS","P_SAL_Y","GE10","C16","D01","BG",2008,6973
"PPS","P_SAL_Y","GE10","C16","D111","BG",2008,5713
"PPS","P_SAL_Y","GE10","C16","D1111","BG",2008,5203
"PPS","P_SAL_Y","GE10","C17","D01","BG",2008,8763
"PPS","P_SAL_Y","GE10","C17","D111","BG",2008,7101
"PPS","P_SAL_Y","GE10","C17","D1111","BG",2008,6295
"PPS","P_SAL_Y","GE10","C18","D01","BG",2008,10208
"PPS","P_SAL_Y","GE10","C18","D111","BG",2008,8470
"PPS","P_SAL_Y","GE10","C18","D1111","BG",2008,7675
"PPS","P_SAL_Y","GE10","C19","D01","BG",2008,NA
"PPS","P_SAL_Y","GE10","C19","D111","BG",2008,NA
"PPS","P_SAL_Y","GE10","C19","D1111","BG",2008,NA
"PPS","P_SAL_Y","GE10","C20","D01","BG",2008,13535
"PPS","P_SAL_Y","GE10","C20","D111","BG",2008,10513
"PPS","P_SAL_Y","GE10","C20","D1111","BG",2008,9248
"PPS","P_SAL_Y","GE10","C21","D01","BG",2008,14025
"PPS","P_SAL_Y","GE10","C21","D111","BG",2008,11114
"PPS","P_SAL_Y","GE10","C21","D1111","BG",2008,9814
"PPS","P_SAL_Y","GE10","C22","D01","BG",2008,6796
"PPS","P_SAL_Y","GE10","C22","D111","BG",2008,5575
"PPS","P_SAL_Y","GE10","C22","D1111","BG",2008,5118
"PPS","P_SAL_Y","GE10","C23","D01","BG",2008,11093
"PPS","P_SAL_Y","GE10","C23","D111","BG",2008,8905
"PPS","P_SAL_Y","GE10","C23","D1111","BG",2008,8019
"PPS","P_SAL_Y","GE10","C24","D01","BG",2008,18757
"PPS","P_SAL_Y","GE10","C24","D111","BG",2008,14507
"PPS","P_SAL_Y","GE10","C24","D1111","BG",2008,12663
"PPS","P_SAL_Y","GE10","C25","D01","BG",2008,8637
"PPS","P_SAL_Y","GE10","C25","D111","BG",2008,6985
"PPS","P_SAL_Y","GE10","C25","D1111","BG",2008,6339
"PPS","P_SAL_Y","GE10","C26","D01","BG",2008,11457
"PPS","P_SAL_Y","GE10","C26","D111","BG",2008,9470
"PPS","P_SAL_Y","GE10","C26","D1111","BG",2008,8333
"PPS","P_SAL_Y","GE10","C27","D01","BG",2008,10875
"PPS","P_SAL_Y","GE10","C27","D111","BG",2008,8855
"PPS","P_SAL_Y","GE10","C27","D1111","BG",2008,7873
"PPS","P_SAL_Y","GE10","C28","D01","BG",2008,10771
"PPS","P_SAL_Y","GE10","C28","D111","BG",2008,8762
"PPS","P_SAL_Y","GE10","C28","D1111","BG",2008,7744
"PPS","P_SAL_Y","GE10","C29","D01","BG",2008,8815
"PPS","P_SAL_Y","GE10","C29","D111","BG",2008,7187
"PPS","P_SAL_Y","GE10","C29","D1111","BG",2008,6511
"PPS","P_SAL_Y","GE10","C30","D01","BG",2008,13376
"PPS","P_SAL_Y","GE10","C30","D111","BG",2008,10655
"PPS","P_SAL_Y","GE10","C30","D1111","BG",2008,9531
"PPS","P_SAL_Y","GE10","C31","D01","BG",2008,5646
"PPS","P_SAL_Y","GE10","C31","D111","BG",2008,4620
"PPS","P_SAL_Y","GE10","C31","D1111","BG",2008,4251
"PPS","P_SAL_Y","GE10","C32","D01","BG",2008,7479
"PPS","P_SAL_Y","GE10","C32","D111","BG",2008,6164
"PPS","P_SAL_Y","GE10","C32","D1111","BG",2008,5588
"PPS","P_SAL_Y","GE10","C33","D01","BG",2008,14156
"PPS","P_SAL_Y","GE10","C33","D111","BG",2008,11377
"PPS","P_SAL_Y","GE10","C33","D1111","BG",2008,10108
"PPS","P_SAL_Y","GE10","D","D01","BG",2008,24260
"PPS","P_SAL_Y","GE10","D","D111","BG",2008,18601
"PPS","P_SAL_Y","GE10","D","D1111","BG",2008,13845
"PPS","P_SAL_Y","GE10","D35","D01","BG",2008,24260
"PPS","P_SAL_Y","GE10","D35","D111","BG",2008,18601
"PPS","P_SAL_Y","GE10","D35","D1111","BG",2008,13845
"PPS","P_SAL_Y","GE10","E","D01","BG",2008,10926
"PPS","P_SAL_Y","GE10","E","D111","BG",2008,8907
"PPS","P_SAL_Y","GE10","E","D1111","BG",2008,7429
"PPS","P_SAL_Y","GE10","E36","D01","BG",2008,12286
"PPS","P_SAL_Y","GE10","E36","D111","BG",2008,9966
"PPS","P_SAL_Y","GE10","E36","D1111","BG",2008,7803
"PPS","P_SAL_Y","GE10","E37","D01","BG",2008,12417
"PPS","P_SAL_Y","GE10","E37","D111","BG",2008,10779
"PPS","P_SAL_Y","GE10","E37","D1111","BG",2008,10177
"PPS","P_SAL_Y","GE10","E38","D01","BG",2008,9164
"PPS","P_SAL_Y","GE10","E38","D111","BG",2008,7517
"PPS","P_SAL_Y","GE10","E38","D1111","BG",2008,6867
"PPS","P_SAL_Y","GE10","E39","D01","BG",2008,10526
"PPS","P_SAL_Y","GE10","E39","D111","BG",2008,8574
"PPS","P_SAL_Y","GE10","E39","D1111","BG",2008,7687
"PPS","P_SAL_Y","GE10","F","D01","BG",2008,8428
"PPS","P_SAL_Y","GE10","F","D111","BG",2008,6906
"PPS","P_SAL_Y","GE10","F","D1111","BG",2008,6438
"PPS","P_SAL_Y","GE10","F41","D01","BG",2008,7463
"PPS","P_SAL_Y","GE10","F41","D111","BG",2008,6150
"PPS","P_SAL_Y","GE10","F41","D1111","BG",2008,5753
"PPS","P_SAL_Y","GE10","F42","D01","BG",2008,11003
"PPS","P_SAL_Y","GE10","F42","D111","BG",2008,8849
"PPS","P_SAL_Y","GE10","F42","D1111","BG",2008,8145
"PPS","P_SAL_Y","GE10","F43","D01","BG",2008,8688
"PPS","P_SAL_Y","GE10","F43","D111","BG",2008,7179
"PPS","P_SAL_Y","GE10","F43","D1111","BG",2008,6737
"PPS","P_SAL_Y","GE10","G","D01","BG",2008,9335
"PPS","P_SAL_Y","GE10","G","D111","BG",2008,7807
"PPS","P_SAL_Y","GE10","G","D1111","BG",2008,7269
"PPS","P_SAL_Y","GE10","G-J","D01","BG",2008,11067
"PPS","P_SAL_Y","GE10","G-J","D111","BG",2008,9191
"PPS","P_SAL_Y","GE10","G-J","D1111","BG",2008,8245
"PPS","P_SAL_Y","GE10","G-N","D01","BG",2008,11383
"PPS","P_SAL_Y","GE10","G-N","D111","BG",2008,9505
"PPS","P_SAL_Y","GE10","G-N","D1111","BG",2008,8573
"PPS","P_SAL_Y","GE10","G-S_X_O","D01","BG",2008,11057
"PPS","P_SAL_Y","GE10","G-S_X_O","D111","BG",2008,9155
"PPS","P_SAL_Y","GE10","G-S_X_O","D1111","BG",2008,8160
"PPS","P_SAL_Y","GE10","G45","D01","BG",2008,12146
"PPS","P_SAL_Y","GE10","G45","D111","BG",2008,10231
"PPS","P_SAL_Y","GE10","G45","D1111","BG",2008,9487
"PPS","P_SAL_Y","GE10","G46","D01","BG",2008,10649
"PPS","P_SAL_Y","GE10","G46","D111","BG",2008,8984
"PPS","P_SAL_Y","GE10","G46","D1111","BG",2008,8363
"PPS","P_SAL_Y","GE10","G47","D01","BG",2008,7341
"PPS","P_SAL_Y","GE10","G47","D111","BG",2008,6040
"PPS","P_SAL_Y","GE10","G47","D1111","BG",2008,5633
"PPS","P_SAL_Y","GE10","H","D01","BG",2008,12860
"PPS","P_SAL_Y","GE10","H","D111","BG",2008,10469
"PPS","P_SAL_Y","GE10","H","D1111","BG",2008,8609
"PPS","P_SAL_Y","GE10","H49","D01","BG",2008,10029
"PPS","P_SAL_Y","GE10","H49","D111","BG",2008,7911
"PPS","P_SAL_Y","GE10","H49","D1111","BG",2008,6735
"PPS","P_SAL_Y","GE10","H50","D01","BG",2008,19572
"PPS","P_SAL_Y","GE10","H50","D111","BG",2008,14632
"PPS","P_SAL_Y","GE10","H50","D1111","BG",2008,11989
"PPS","P_SAL_Y","GE10","H51","D01","BG",2008,30818
"PPS","P_SAL_Y","GE10","H51","D111","BG",2008,25263
"PPS","P_SAL_Y","GE10","H51","D1111","BG",2008,22537
"PPS","P_SAL_Y","GE10","H52","D01","BG",2008,17545
"PPS","P_SAL_Y","GE10","H52","D111","BG",2008,14965
"PPS","P_SAL_Y","GE10","H52","D1111","BG",2008,11886
"PPS","P_SAL_Y","GE10","H53","D01","BG",2008,10114
"PPS","P_SAL_Y","GE10","H53","D111","BG",2008,8290
"PPS","P_SAL_Y","GE10","H53","D1111","BG",2008,6493
"PPS","P_SAL_Y","GE10","I","D01","BG",2008,6542
"PPS","P_SAL_Y","GE10","I","D111","BG",2008,5371
"PPS","P_SAL_Y","GE10","I","D1111","BG",2008,5026
"PPS","P_SAL_Y","GE10","I55","D01","BG",2008,7698
"PPS","P_SAL_Y","GE10","I55","D111","BG",2008,6298
"PPS","P_SAL_Y","GE10","I55","D1111","BG",2008,5841
"PPS","P_SAL_Y","GE10","I56","D01","BG",2008,5650
"PPS","P_SAL_Y","GE10","I56","D111","BG",2008,4654
"PPS","P_SAL_Y","GE10","I56","D1111","BG",2008,4396
"PPS","P_SAL_Y","GE10","J","D01","BG",2008,21437
"PPS","P_SAL_Y","GE10","J","D111","BG",2008,18146
"PPS","P_SAL_Y","GE10","J","D1111","BG",2008,16608
"PPS","P_SAL_Y","GE10","J58","D01","BG",2008,12593
"PPS","P_SAL_Y","GE10","J58","D111","BG",2008,10662
"PPS","P_SAL_Y","GE10","J58","D1111","BG",2008,9916
"PPS","P_SAL_Y","GE10","J59","D01","BG",2008,14456
"PPS","P_SAL_Y","GE10","J59","D111","BG",2008,12027
"PPS","P_SAL_Y","GE10","J59","D1111","BG",2008,11232
"PPS","P_SAL_Y","GE10","J60","D01","BG",2008,14770
"PPS","P_SAL_Y","GE10","J60","D111","BG",2008,12303
"PPS","P_SAL_Y","GE10","J60","D1111","BG",2008,11324
"PPS","P_SAL_Y","GE10","J61","D01","BG",2008,21572
"PPS","P_SAL_Y","GE10","J61","D111","BG",2008,18100
"PPS","P_SAL_Y","GE10","J61","D1111","BG",2008,16564
"PPS","P_SAL_Y","GE10","J62","D01","BG",2008,29340
"PPS","P_SAL_Y","GE10","J62","D111","BG",2008,25129
"PPS","P_SAL_Y","GE10","J62","D1111","BG",2008,22903
"PPS","P_SAL_Y","GE10","J63","D01","BG",2008,18543
"PPS","P_SAL_Y","GE10","J63","D111","BG",2008,15809
"PPS","P_SAL_Y","GE10","J63","D1111","BG",2008,14410
"PPS","P_SAL_Y","GE10","K","D01","BG",2008,22051
"PPS","P_SAL_Y","GE10","K","D111","BG",2008,18572
"PPS","P_SAL_Y","GE10","K","D1111","BG",2008,16839
"PPS","P_SAL_Y","GE10","K-N","D01","BG",2008,12159
"PPS","P_SAL_Y","GE10","K-N","D111","BG",2008,10276
"PPS","P_SAL_Y","GE10","K-N","D1111","BG",2008,9381
"PPS","P_SAL_Y","GE10","K64","D01","BG",2008,22113
"PPS","P_SAL_Y","GE10","K64","D111","BG",2008,18608
"PPS","P_SAL_Y","GE10","K64","D1111","BG",2008,16782
"PPS","P_SAL_Y","GE10","K65","D01","BG",2008,22574
"PPS","P_SAL_Y","GE10","K65","D111","BG",2008,19165
"PPS","P_SAL_Y","GE10","K65","D1111","BG",2008,17858
"PPS","P_SAL_Y","GE10","K66","D01","BG",2008,19654
"PPS","P_SAL_Y","GE10","K66","D111","BG",2008,16476
"PPS","P_SAL_Y","GE10","K66","D1111","BG",2008,15278
"PPS","P_SAL_Y","GE10","L","D01","BG",2008,10769
"PPS","P_SAL_Y","GE10","L","D111","BG",2008,9017
"PPS","P_SAL_Y","GE10","L","D1111","BG",2008,8227
"PPS","P_SAL_Y","GE10","L68","D01","BG",2008,10769
"PPS","P_SAL_Y","GE10","L68","D111","BG",2008,9017
"PPS","P_SAL_Y","GE10","L68","D1111","BG",2008,8227
"PPS","P_SAL_Y","GE10","M","D01","BG",2008,16537
"PPS","P_SAL_Y","GE10","M","D111","BG",2008,13992
"PPS","P_SAL_Y","GE10","M","D1111","BG",2008,12674
"PPS","P_SAL_Y","GE10","M69","D01","BG",2008,23025
"PPS","P_SAL_Y","GE10","M69","D111","BG",2008,19766
"PPS","P_SAL_Y","GE10","M69","D1111","BG",2008,18262
"PPS","P_SAL_Y","GE10","M70","D01","BG",2008,24622
"PPS","P_SAL_Y","GE10","M70","D111","BG",2008,21077
"PPS","P_SAL_Y","GE10","M70","D1111","BG",2008,18831
"PPS","P_SAL_Y","GE10","M71","D01","BG",2008,16669
"PPS","P_SAL_Y","GE10","M71","D111","BG",2008,13990
"PPS","P_SAL_Y","GE10","M71","D1111","BG",2008,12563
"PPS","P_SAL_Y","GE10","M72","D01","BG",2008,11186
"PPS","P_SAL_Y","GE10","M72","D111","BG",2008,9177
"PPS","P_SAL_Y","GE10","M72","D1111","BG",2008,8036
"PPS","P_SAL_Y","GE10","M73","D01","BG",2008,16566
"PPS","P_SAL_Y","GE10","M73","D111","BG",2008,14128
"PPS","P_SAL_Y","GE10","M73","D1111","BG",2008,13098
"PPS","P_SAL_Y","GE10","M74","D01","BG",2008,17574
"PPS","P_SAL_Y","GE10","M74","D111","BG",2008,15296
"PPS","P_SAL_Y","GE10","M74","D1111","BG",2008,14439
"PPS","P_SAL_Y","GE10","M75","D01","BG",2008,NA
"PPS","P_SAL_Y","GE10","M75","D111","BG",2008,NA
"PPS","P_SAL_Y","GE10","M75","D1111","BG",2008,NA
"PPS","P_SAL_Y","GE10","N","D01","BG",2008,5590
"PPS","P_SAL_Y","GE10","N","D111","BG",2008,4761
"PPS","P_SAL_Y","GE10","N","D1111","BG",2008,4446
"PPS","P_SAL_Y","GE10","N77","D01","BG",2008,13554
"PPS","P_SAL_Y","GE10","N77","D111","BG",2008,11420
"PPS","P_SAL_Y","GE10","N77","D1111","BG",2008,10520
"PPS","P_SAL_Y","GE10","N78","D01","BG",2008,10827
"PPS","P_SAL_Y","GE10","N78","D111","BG",2008,8913
"PPS","P_SAL_Y","GE10","N78","D1111","BG",2008,8243
"PPS","P_SAL_Y","GE10","N79","D01","BG",2008,9027
"PPS","P_SAL_Y","GE10","N79","D111","BG",2008,7587
"PPS","P_SAL_Y","GE10","N79","D1111","BG",2008,7182
"PPS","P_SAL_Y","GE10","N80","D01","BG",2008,5165
"PPS","P_SAL_Y","GE10","N80","D111","BG",2008,4247
"PPS","P_SAL_Y","GE10","N80","D1111","BG",2008,3994
"PPS","P_SAL_Y","GE10","N81","D01","BG",2008,3944
"PPS","P_SAL_Y","GE10","N81","D111","BG",2008,3702
"PPS","P_SAL_Y","GE10","N81","D1111","BG",2008,3422
"PPS","P_SAL_Y","GE10","N82","D01","BG",2008,12915
"PPS","P_SAL_Y","GE10","N82","D111","BG",2008,10655
"PPS","P_SAL_Y","GE10","N82","D1111","BG",2008,9927
"PPS","P_SAL_Y","GE10","O","D01","BG",2008,14027
"PPS","P_SAL_Y","GE10","O","D111","BG",2008,11060
"PPS","P_SAL_Y","GE10","O","D1111","BG",2008,9961
"PPS","P_SAL_Y","GE10","O-S","D01","BG",2008,11398
"PPS","P_SAL_Y","GE10","O-S","D111","BG",2008,9155
"PPS","P_SAL_Y","GE10","O-S","D1111","BG",2008,8033
"PPS","P_SAL_Y","GE10","O84","D01","BG",2008,14027
"PPS","P_SAL_Y","GE10","O84","D111","BG",2008,11060
"PPS","P_SAL_Y","GE10","O84","D1111","BG",2008,9961
"PPS","P_SAL_Y","GE10","P","D01","BG",2008,10728
"PPS","P_SAL_Y","GE10","P","D111","BG",2008,8576
"PPS","P_SAL_Y","GE10","P","D1111","BG",2008,7167
"PPS","P_SAL_Y","GE10","P-S","D01","BG",2008,10351
"PPS","P_SAL_Y","GE10","P-S","D111","BG",2008,8396
"PPS","P_SAL_Y","GE10","P-S","D1111","BG",2008,7265
"PPS","P_SAL_Y","GE10","P85","D01","BG",2008,10728
"PPS","P_SAL_Y","GE10","P85","D111","BG",2008,8576
"PPS","P_SAL_Y","GE10","P85","D1111","BG",2008,7167
"PPS","P_SAL_Y","GE10","Q","D01","BG",2008,10572
"PPS","P_SAL_Y","GE10","Q","D111","BG",2008,8681
"PPS","P_SAL_Y","GE10","Q","D1111","BG",2008,7771
"PPS","P_SAL_Y","GE10","Q86","D01","BG",2008,11647
"PPS","P_SAL_Y","GE10","Q86","D111","BG",2008,9568
"PPS","P_SAL_Y","GE10","Q86","D1111","BG",2008,8588
"PPS","P_SAL_Y","GE10","Q87","D01","BG",2008,7420
"PPS","P_SAL_Y","GE10","Q87","D111","BG",2008,6084
"PPS","P_SAL_Y","GE10","Q87","D1111","BG",2008,5346
"PPS","P_SAL_Y","GE10","Q88","D01","BG",2008,6430
"PPS","P_SAL_Y","GE10","Q88","D111","BG",2008,5266
"PPS","P_SAL_Y","GE10","Q88","D1111","BG",2008,4653
"PPS","P_SAL_Y","GE10","R","D01","BG",2008,8517
"PPS","P_SAL_Y","GE10","R","D111","BG",2008,7070
"PPS","P_SAL_Y","GE10","R","D1111","BG",2008,6413
"PPS","P_SAL_Y","GE10","R90","D01","BG",2008,8939
"PPS","P_SAL_Y","GE10","R90","D111","BG",2008,7246
"PPS","P_SAL_Y","GE10","R90","D1111","BG",2008,6319
"PPS","P_SAL_Y","GE10","R91","D01","BG",2008,7901
"PPS","P_SAL_Y","GE10","R91","D111","BG",2008,6449
"PPS","P_SAL_Y","GE10","R91","D1111","BG",2008,5654
"PPS","P_SAL_Y","GE10","R92","D01","BG",2008,7216
"PPS","P_SAL_Y","GE10","R92","D111","BG",2008,5963
"PPS","P_SAL_Y","GE10","R92","D1111","BG",2008,5524
"PPS","P_SAL_Y","GE10","R93","D01","BG",2008,10740
"PPS","P_SAL_Y","GE10","R93","D111","BG",2008,9263
"PPS","P_SAL_Y","GE10","R93","D1111","BG",2008,8665
"PPS","P_SAL_Y","GE10","S","D01","BG",2008,7511
"PPS","P_SAL_Y","GE10","S","D111","BG",2008,6407
"PPS","P_SAL_Y","GE10","S","D1111","BG",2008,5845
"PPS","P_SAL_Y","GE10","S94","D01","BG",2008,8020
"PPS","P_SAL_Y","GE10","S94","D111","BG",2008,6947
"PPS","P_SAL_Y","GE10","S94","D1111","BG",2008,6329
"PPS","P_SAL_Y","GE10","S95","D01","BG",2008,9694
"PPS","P_SAL_Y","GE10","S95","D111","BG",2008,8085
"PPS","P_SAL_Y","GE10","S95","D1111","BG",2008,7551
"PPS","P_SAL_Y","GE10","S96","D01","BG",2008,6214
"PPS","P_SAL_Y","GE10","S96","D111","BG",2008,5117
"PPS","P_SAL_Y","GE10","S96","D1111","BG",2008,4662
"PPS","P_SAL_Y","GE1000","B","D01","BG",2008,23278
"PPS","P_SAL_Y","GE1000","B","D111","BG",2008,16691
"PPS","P_SAL_Y","GE1000","B","D1111","BG",2008,13734
"PPS","P_SAL_Y","GE1000","B-E","D01","BG",2008,18824
"PPS","P_SAL_Y","GE1000","B-E","D111","BG",2008,14519
"PPS","P_SAL_Y","GE1000","B-E","D1111","BG",2008,12024
"PPS","P_SAL_Y","GE1000","B-F","D01","BG",2008,18294
"PPS","P_SAL_Y","GE1000","B-F","D111","BG",2008,14136
"PPS","P_SAL_Y","GE1000","B-F","D1111","BG",2008,11739
"PPS","P_SAL_Y","GE1000","B-N","D01","BG",2008,17092
"PPS","P_SAL_Y","GE1000","B-N","D111","BG",2008,13516
"PPS","P_SAL_Y","GE1000","B-N","D1111","BG",2008,11474
"PPS","P_SAL_Y","GE1000","B-S","D01","BG",2008,16736
"PPS","P_SAL_Y","GE1000","B-S","D111","BG",2008,13273
