"unit","sex","nace_r1","worktime","geo","time","values"
"THS","F","C-K","NRP","BG","2003Q2",26.9
"THS","F","C-K","PT","BG","2003Q2",16.6
"THS","F","C-K","TOTAL","BG","2003Q2",798
"THS","F","D","FT","BG","2003Q2",333.3
"THS","F","D","NRP","BG","2003Q2",6.7
"THS","F","D","PT","BG","2003Q2",NA
"THS","F","D","TOTAL","BG","2003Q2",343
"THS","F","E","FT","BG","2003Q2",12.4
"THS","F","E","NRP","BG","2003Q2",NA
"THS","F","E","PT","BG","2003Q2",NA
"THS","F","E","TOTAL","BG","2003Q2",12.5
"THS","F","F","FT","BG","2003Q2",14.5
"THS","F","F","NRP","BG","2003Q2",NA
"THS","F","F","PT","BG","2003Q2",NA
"THS","F","F","TOTAL","BG","2003Q2",15.2
"THS","F","G","FT","BG","2003Q2",193.8
"THS","F","G","NRP","BG","2003Q2",12.3
"THS","F","G","PT","BG","2003Q2",7.9
"THS","F","G","TOTAL","BG","2003Q2",214
"THS","F","G-K","FT","BG","2003Q2",387.5
"THS","F","G-K","NRP","BG","2003Q2",20
"THS","F","G-K","PT","BG","2003Q2",12.8
"THS","F","G-K","TOTAL","BG","2003Q2",420.3
"THS","F","G-Q","FT","BG","2003Q2",806.4
"THS","F","G-Q","NRP","BG","2003Q2",29.2
"THS","F","G-Q","PT","BG","2003Q2",23
"THS","F","G-Q","TOTAL","BG","2003Q2",858.7
"THS","F","H","FT","BG","2003Q2",77.2
"THS","F","H","NRP","BG","2003Q2",NA
"THS","F","H","PT","BG","2003Q2",NA
"THS","F","H","TOTAL","BG","2003Q2",83.3
"THS","F","I","FT","BG","2003Q2",56.5
"THS","F","I","NRP","BG","2003Q2",NA
"THS","F","I","PT","BG","2003Q2",NA
"THS","F","I","TOTAL","BG","2003Q2",57.8
"THS","F","J","FT","BG","2003Q2",17.9
"THS","F","J","NRP","BG","2003Q2",NA
"THS","F","J","PT","BG","2003Q2",NA
"THS","F","J","TOTAL","BG","2003Q2",18.7
"THS","F","K","FT","BG","2003Q2",42.1
"THS","F","K","NRP","BG","2003Q2",NA
"THS","F","K","PT","BG","2003Q2",NA
"THS","F","K","TOTAL","BG","2003Q2",46.6
"THS","F","L","FT","BG","2003Q2",85
"THS","F","L","NRP","BG","2003Q2",NA
"THS","F","L","PT","BG","2003Q2",NA
"THS","F","L","TOTAL","BG","2003Q2",87.2
"THS","F","M","FT","BG","2003Q2",162.8
"THS","F","M","NRP","BG","2003Q2",NA
"THS","F","M","PT","BG","2003Q2",NA
"THS","F","M","TOTAL","BG","2003Q2",168.7
"THS","F","M-Q","FT","BG","2003Q2",333.8
"THS","F","M-Q","NRP","BG","2003Q2",8.8
"THS","F","M-Q","PT","BG","2003Q2",8.5
"THS","F","M-Q","TOTAL","BG","2003Q2",351.2
"THS","F","N","FT","BG","2003Q2",118
"THS","F","N","NRP","BG","2003Q2",NA
"THS","F","N","PT","BG","2003Q2",NA
"THS","F","N","TOTAL","BG","2003Q2",121.8
"THS","F","NRP","FT","BG","2003Q2",NA
"THS","F","NRP","NRP","BG","2003Q2",NA
"THS","F","NRP","PT","BG","2003Q2",NA
"THS","F","NRP","TOTAL","BG","2003Q2",NA
"THS","F","O","FT","BG","2003Q2",51.3
"THS","F","O","NRP","BG","2003Q2",NA
"THS","F","O","PT","BG","2003Q2",NA
"THS","F","O","TOTAL","BG","2003Q2",58.3
"THS","F","P","FT","BG","2003Q2",NA
"THS","F","P","NRP","BG","2003Q2",NA
"THS","F","P","PT","BG","2003Q2",NA
"THS","F","P","TOTAL","BG","2003Q2",NA
"THS","F","Q","FT","BG","2003Q2",NA
"THS","F","Q","NRP","BG","2003Q2",NA
"THS","F","Q","PT","BG","2003Q2",NA
"THS","F","Q","TOTAL","BG","2003Q2",NA
"THS","F","TOTAL","FT","BG","2003Q2",1231.6
"THS","F","TOTAL","NRP","BG","2003Q2",82
"THS","F","TOTAL","PT","BG","2003Q2",36.5
"THS","F","TOTAL","TOTAL","BG","2003Q2",1350.1
"THS","M","A","FT","BG","2003Q2",121.8
"THS","M","A","NRP","BG","2003Q2",70.1
"THS","M","A","PT","BG","2003Q2",13.4
"THS","M","A","TOTAL","BG","2003Q2",205.3
"THS","M","A_B","FT","BG","2003Q2",123.5
"THS","M","A_B","NRP","BG","2003Q2",70.5
"THS","M","A_B","PT","BG","2003Q2",13.4
"THS","M","A_B","TOTAL","BG","2003Q2",207.4
"THS","M","B","FT","BG","2003Q2",NA
"THS","M","B","NRP","BG","2003Q2",NA
"THS","M","B","PT","BG","2003Q2",NA
"THS","M","B","TOTAL","BG","2003Q2",NA
"THS","M","C","FT","BG","2003Q2",31.8
"THS","M","C","NRP","BG","2003Q2",NA
"THS","M","C","PT","BG","2003Q2",NA
"THS","M","C","TOTAL","BG","2003Q2",32.4
"THS","M","C-F","FT","BG","2003Q2",522.1
"THS","M","C-F","NRP","BG","2003Q2",19.2
"THS","M","C-F","PT","BG","2003Q2",NA
"THS","M","C-F","TOTAL","BG","2003Q2",545.7
"THS","M","C-K","FT","BG","2003Q2",973.1
"THS","M","C-K","NRP","BG","2003Q2",63
"THS","M","C-K","PT","BG","2003Q2",10.9
"THS","M","C-K","TOTAL","BG","2003Q2",1047
"THS","M","D","FT","BG","2003Q2",317.7
"THS","M","D","NRP","BG","2003Q2",8.1
"THS","M","D","PT","BG","2003Q2",NA
"THS","M","D","TOTAL","BG","2003Q2",328.2
"THS","M","E","FT","BG","2003Q2",45.7
"THS","M","E","NRP","BG","2003Q2",NA
"THS","M","E","PT","BG","2003Q2",NA
"THS","M","E","TOTAL","BG","2003Q2",46.1
"THS","M","F","FT","BG","2003Q2",126.9
"THS","M","F","NRP","BG","2003Q2",10.5
"THS","M","F","PT","BG","2003Q2",NA
"THS","M","F","TOTAL","BG","2003Q2",139.1
"THS","M","G","FT","BG","2003Q2",189.1
"THS","M","G","NRP","BG","2003Q2",20
"THS","M","G","PT","BG","2003Q2",NA
"THS","M","G","TOTAL","BG","2003Q2",212.9
"THS","M","G-K","FT","BG","2003Q2",451
"THS","M","G-K","NRP","BG","2003Q2",43.8
"THS","M","G-K","PT","BG","2003Q2",6.6
"THS","M","G-K","TOTAL","BG","2003Q2",501.3
"THS","M","G-Q","FT","BG","2003Q2",707
"THS","M","G-Q","NRP","BG","2003Q2",54.5
"THS","M","G-Q","PT","BG","2003Q2",10.1
"THS","M","G-Q","TOTAL","BG","2003Q2",771.7
"THS","M","H","FT","BG","2003Q2",43.8
"THS","M","H","NRP","BG","2003Q2",6.5
"THS","M","H","PT","BG","2003Q2",NA
"THS","M","H","TOTAL","BG","2003Q2",51
"THS","M","I","FT","BG","2003Q2",153
"THS","M","I","NRP","BG","2003Q2",9.7
"THS","M","I","PT","BG","2003Q2",NA
"THS","M","I","TOTAL","BG","2003Q2",164.2
"THS","M","J","FT","BG","2003Q2",8.8
"THS","M","J","NRP","BG","2003Q2",NA
"THS","M","J","PT","BG","2003Q2",NA
"THS","M","J","TOTAL","BG","2003Q2",9.4
"THS","M","K","FT","BG","2003Q2",56.3
"THS","M","K","NRP","BG","2003Q2",6.9
"THS","M","K","PT","BG","2003Q2",NA
"THS","M","K","TOTAL","BG","2003Q2",63.9
"THS","M","L","FT","BG","2003Q2",137.7
"THS","M","L","NRP","BG","2003Q2",NA
"THS","M","L","PT","BG","2003Q2",NA
"THS","M","L","TOTAL","BG","2003Q2",141.3
"THS","M","M","FT","BG","2003Q2",43.3
"THS","M","M","NRP","BG","2003Q2",NA
"THS","M","M","PT","BG","2003Q2",NA
"THS","M","M","TOTAL","BG","2003Q2",45.8
"THS","M","M-Q","FT","BG","2003Q2",118.3
"THS","M","M-Q","NRP","BG","2003Q2",8.1
"THS","M","M-Q","PT","BG","2003Q2",NA
"THS","M","M-Q","TOTAL","BG","2003Q2",129
"THS","M","N","FT","BG","2003Q2",34.4
"THS","M","N","NRP","BG","2003Q2",NA
"THS","M","N","PT","BG","2003Q2",NA
"THS","M","N","TOTAL","BG","2003Q2",35.8
"THS","M","NRP","FT","BG","2003Q2",NA
"THS","M","NRP","NRP","BG","2003Q2",NA
"THS","M","NRP","PT","BG","2003Q2",NA
"THS","M","NRP","TOTAL","BG","2003Q2",NA
"THS","M","O","FT","BG","2003Q2",40
"THS","M","O","NRP","BG","2003Q2",5.6
"THS","M","O","PT","BG","2003Q2",NA
"THS","M","O","TOTAL","BG","2003Q2",46.9
"THS","M","P","FT","BG","2003Q2",NA
"THS","M","P","NRP","BG","2003Q2",NA
"THS","M","P","PT","BG","2003Q2",NA
"THS","M","P","TOTAL","BG","2003Q2",NA
"THS","M","Q","FT","BG","2003Q2",NA
"THS","M","Q","NRP","BG","2003Q2",NA
"THS","M","Q","TOTAL","BG","2003Q2",NA
"THS","M","TOTAL","FT","BG","2003Q2",1353.3
"THS","M","TOTAL","NRP","BG","2003Q2",144.7
"THS","M","TOTAL","PT","BG","2003Q2",27.9
"THS","M","TOTAL","TOTAL","BG","2003Q2",1525.9
"THS","T","A","FT","BG","2003Q2",179.4
"THS","T","A","NRP","BG","2003Q2",115.6
"THS","T","A","PT","BG","2003Q2",23
"THS","T","A","TOTAL","BG","2003Q2",318
"THS","T","A_B","FT","BG","2003Q2",181.1
"THS","T","A_B","NRP","BG","2003Q2",115.9
"THS","T","A_B","PT","BG","2003Q2",23
"THS","T","A_B","TOTAL","BG","2003Q2",320.1
"THS","T","B","FT","BG","2003Q2",NA
"THS","T","B","NRP","BG","2003Q2",NA
"THS","T","B","PT","BG","2003Q2",NA
"THS","T","B","TOTAL","BG","2003Q2",NA
"THS","T","C","FT","BG","2003Q2",38.7
"THS","T","C","NRP","BG","2003Q2",NA
"THS","T","C","PT","BG","2003Q2",NA
"THS","T","C","TOTAL","BG","2003Q2",39.4
"THS","T","C-F","FT","BG","2003Q2",889.1
"THS","T","C-F","NRP","BG","2003Q2",26.1
"THS","T","C-F","PT","BG","2003Q2",8.2
"THS","T","C-F","TOTAL","BG","2003Q2",923.3
"THS","T","C-K","FT","BG","2003Q2",1727.6
"THS","T","C-K","NRP","BG","2003Q2",89.8
"THS","T","C-K","PT","BG","2003Q2",27.6
"THS","T","C-K","TOTAL","BG","2003Q2",1845
"THS","T","D","FT","BG","2003Q2",651
"THS","T","D","NRP","BG","2003Q2",14.9
"THS","T","D","PT","BG","2003Q2",NA
"THS","T","D","TOTAL","BG","2003Q2",671.1
"THS","T","E","FT","BG","2003Q2",58
"THS","T","E","NRP","BG","2003Q2",NA
"THS","T","E","PT","BG","2003Q2",NA
"THS","T","E","TOTAL","BG","2003Q2",58.6
"THS","T","F","FT","BG","2003Q2",141.4
"THS","T","F","NRP","BG","2003Q2",10.5
"THS","T","F","PT","BG","2003Q2",NA
"THS","T","F","TOTAL","BG","2003Q2",154.2
"THS","T","G","FT","BG","2003Q2",382.9
"THS","T","G","NRP","BG","2003Q2",32.4
"THS","T","G","PT","BG","2003Q2",11.6
"THS","T","G","TOTAL","BG","2003Q2",426.9
"THS","T","G-K","FT","BG","2003Q2",838.6
"THS","T","G-K","NRP","BG","2003Q2",63.7
"THS","T","G-K","PT","BG","2003Q2",19.4
"THS","T","G-K","TOTAL","BG","2003Q2",921.7
"THS","T","G-Q","FT","BG","2003Q2",1513.4
"THS","T","G-Q","NRP","BG","2003Q2",83.8
"THS","T","G-Q","PT","BG","2003Q2",33.2
"THS","T","G-Q","TOTAL","BG","2003Q2",1630.3
"THS","T","H","FT","BG","2003Q2",121
"THS","T","H","NRP","BG","2003Q2",10.6
"THS","T","H","PT","BG","2003Q2",NA
"THS","T","H","TOTAL","BG","2003Q2",134.3
"THS","T","I","FT","BG","2003Q2",209.5
"THS","T","I","NRP","BG","2003Q2",10.3
"THS","T","I","PT","BG","2003Q2",NA
"THS","T","I","TOTAL","BG","2003Q2",221.9
"THS","T","J","FT","BG","2003Q2",26.6
"THS","T","J","NRP","BG","2003Q2",NA
"THS","T","J","PT","BG","2003Q2",NA
"THS","T","J","TOTAL","BG","2003Q2",28.1
"THS","T","K","FT","BG","2003Q2",98.5
"THS","T","K","NRP","BG","2003Q2",9.4
"THS","T","K","PT","BG","2003Q2",NA
"THS","T","K","TOTAL","BG","2003Q2",110.5
"THS","T","L","FT","BG","2003Q2",222.7
"THS","T","L","NRP","BG","2003Q2",NA
"THS","T","L","PT","BG","2003Q2",NA
"THS","T","L","TOTAL","BG","2003Q2",228.5
"THS","T","M","FT","BG","2003Q2",206.1
"THS","T","M","NRP","BG","2003Q2",NA
"THS","T","M","PT","BG","2003Q2",NA
"THS","T","M","TOTAL","BG","2003Q2",214.5
"THS","T","M-Q","FT","BG","2003Q2",452.1
"THS","T","M-Q","NRP","BG","2003Q2",16.9
"THS","T","M-Q","PT","BG","2003Q2",11.1
"THS","T","M-Q","TOTAL","BG","2003Q2",480.2
"THS","T","N","FT","BG","2003Q2",152.4
"THS","T","N","NRP","BG","2003Q2",NA
"THS","T","N","PT","BG","2003Q2",NA
"THS","T","N","TOTAL","BG","2003Q2",157.5
"THS","T","NRP","FT","BG","2003Q2",NA
"THS","T","NRP","NRP","BG","2003Q2",NA
"THS","T","NRP","PT","BG","2003Q2",NA
"THS","T","NRP","TOTAL","BG","2003Q2",NA
"THS","T","O","FT","BG","2003Q2",91.3
"THS","T","O","NRP","BG","2003Q2",9.6
"THS","T","O","PT","BG","2003Q2",NA
"THS","T","O","TOTAL","BG","2003Q2",105.2
"THS","T","P","FT","BG","2003Q2",NA
"THS","T","P","NRP","BG","2003Q2",NA
"THS","T","P","PT","BG","2003Q2",NA
"THS","T","P","TOTAL","BG","2003Q2",NA
"THS","T","Q","FT","BG","2003Q2",NA
"THS","T","Q","NRP","BG","2003Q2",NA
"THS","T","Q","PT","BG","2003Q2",NA
"THS","T","Q","TOTAL","BG","2003Q2",NA
"THS","T","TOTAL","FT","BG","2003Q2",2584.9
"THS","T","TOTAL","NRP","BG","2003Q2",226.7
"THS","T","TOTAL","PT","BG","2003Q2",64.4
"THS","T","TOTAL","TOTAL","BG","2003Q2",2876
"THS","F","A","FT","BG","2003Q1",35.9
"THS","F","A","NRP","BG","2003Q1",29.3
"THS","F","A","PT","BG","2003Q1",8
"THS","F","A","TOTAL","BG","2003Q1",73.2
"THS","F","A_B","FT","BG","2003Q1",35.9
"THS","F","A_B","NRP","BG","2003Q1",29.3
"THS","F","A_B","PT","BG","2003Q1",8
"THS","F","A_B","TOTAL","BG","2003Q1",73.2
"THS","F","B","FT","BG","2003Q1",NA
"THS","F","B","NRP","BG","2003Q1",NA
"THS","F","B","PT","BG","2003Q1",NA
"THS","F","B","TOTAL","BG","2003Q1",NA
"THS","F","C","FT","BG","2003Q1",9.2
"THS","F","C","NRP","BG","2003Q1",NA
"THS","F","C","PT","BG","2003Q1",NA
"THS","F","C","TOTAL","BG","2003Q1",9.2
"THS","F","C-F","FT","BG","2003Q1",366.1
"THS","F","C-F","NRP","BG","2003Q1",7.3
"THS","F","C-F","PT","BG","2003Q1",NA
"THS","F","C-F","TOTAL","BG","2003Q1",375.6
"THS","F","C-K","FT","BG","2003Q1",734.9
"THS","F","C-K","NRP","BG","2003Q1",26.5
"THS","F","C-K","PT","BG","2003Q1",16.2
"THS","F","C-K","TOTAL","BG","2003Q1",777.5
"THS","F","D","FT","BG","2003Q1",329.4
"THS","F","D","NRP","BG","2003Q1",7.1
"THS","F","D","PT","BG","2003Q1",NA
"THS","F","D","TOTAL","BG","2003Q1",338.7
"THS","F","E","FT","BG","2003Q1",13.1
"THS","F","E","NRP","BG","2003Q1",NA
"THS","F","E","PT","BG","2003Q1",NA
"THS","F","E","TOTAL","BG","2003Q1",13.1
"THS","F","F","FT","BG","2003Q1",14.4
"THS","F","F","NRP","BG","2003Q1",NA
"THS","F","F","PT","BG","2003Q1",NA
"THS","F","F","TOTAL","BG","2003Q1",14.6
"THS","F","G","FT","BG","2003Q1",188.2
"THS","F","G","NRP","BG","2003Q1",10
"THS","F","G","PT","BG","2003Q1",9.2
"THS","F","G","TOTAL","BG","2003Q1",207.4
"THS","F","G-K","FT","BG","2003Q1",368.8
"THS","F","G-K","NRP","BG","2003Q1",19.1
"THS","F","G-K","PT","BG","2003Q1",14
"THS","F","G-K","TOTAL","BG","2003Q1",401.9
"THS","F","G-Q","FT","BG","2003Q1",777.1
"THS","F","G-Q","NRP","BG","2003Q1",28.5
"THS","F","G-Q","PT","BG","2003Q1",25
"THS","F","G-Q","TOTAL","BG","2003Q1",830.7
"THS","F","H","FT","BG","2003Q1",62.8
"THS","F","H","NRP","BG","2003Q1",NA
"THS","F","H","PT","BG","2003Q1",NA
"THS","F","H","TOTAL","BG","2003Q1",68.8
"THS","F","I","FT","BG","2003Q1",52.8
"THS","F","I","NRP","BG","2003Q1",NA
"THS","F","I","PT","BG","2003Q1",NA
"THS","F","I","TOTAL","BG","2003Q1",55.8
"THS","F","J","FT","BG","2003Q1",19.9
"THS","F","J","NRP","BG","2003Q1",NA
"THS","F","J","PT","BG","2003Q1",NA
"THS","F","J","TOTAL","BG","2003Q1",20.1
"THS","F","K","FT","BG","2003Q1",45.1
"THS","F","K","NRP","BG","2003Q1",NA
"THS","F","K","PT","BG","2003Q1",NA
"THS","F","K","TOTAL","BG","2003Q1",49.8
"THS","F","L","FT","BG","2003Q1",86
"THS","F","L","NRP","BG","2003Q1",NA
"THS","F","L","PT","BG","2003Q1",NA
"THS","F","L","TOTAL","BG","2003Q1",88.3
"THS","F","M","FT","BG","2003Q1",166.7
"THS","F","M","NRP","BG","2003Q1",NA
"THS","F","M","PT","BG","2003Q1",NA
"THS","F","M","TOTAL","BG","2003Q1",172.9
"THS","F","M-Q","FT","BG","2003Q1",322.3
"THS","F","M-Q","NRP","BG","2003Q1",8.8
"THS","F","M-Q","PT","BG","2003Q1",9.3
"THS","F","M-Q","TOTAL","BG","2003Q1",340.4
"THS","F","N","FT","BG","2003Q1",107.3
"THS","F","N","NRP","BG","2003Q1",NA
"THS","F","N","PT","BG","2003Q1",NA
"THS","F","N","TOTAL","BG","2003Q1",109.9
"THS","F","NRP","FT","BG","2003Q1",NA
"THS","F","NRP","NRP","BG","2003Q1",NA
"THS","F","NRP","PT","BG","2003Q1",NA
"THS","F","NRP","TOTAL","BG","2003Q1",NA
"THS","F","O","FT","BG","2003Q1",46.7
"THS","F","O","NRP","BG","2003Q1",NA
"THS","F","O","PT","BG","2003Q1",NA
"THS","F","O","TOTAL","BG","2003Q1",53.9
"THS","F","P","FT","BG","2003Q1",NA
"THS","F","P","NRP","BG","2003Q1",NA
"THS","F","P","PT","BG","2003Q1",NA
"THS","F","P","TOTAL","BG","2003Q1",NA
"THS","F","Q","FT","BG","2003Q1",NA
"THS","F","Q","NRP","BG","2003Q1",NA
"THS","F","Q","PT","BG","2003Q1",NA
"THS","F","Q","TOTAL","BG","2003Q1",NA
"THS","F","TOTAL","FT","BG","2003Q1",1180
"THS","F","TOTAL","NRP","BG","2003Q1",65.3
"THS","F","TOTAL","PT","BG","2003Q1",35.2
"THS","F","TOTAL","TOTAL","BG","2003Q1",1280.5
"THS","M","A","FT","BG","2003Q1",85.6
"THS","M","A","NRP","BG","2003Q1",48.5
"THS","M","A","PT","BG","2003Q1",14.3
"THS","M","A","TOTAL","BG","2003Q1",148.4
"THS","M","A_B","FT","BG","2003Q1",87
"THS","M","A_B","NRP","BG","2003Q1",48.9
"THS","M","A_B","PT","BG","2003Q1",14.6
"THS","M","A_B","TOTAL","BG","2003Q1",150.4
"THS","M","B","FT","BG","2003Q1",NA
"THS","M","B","NRP","BG","2003Q1",NA
"THS","M","B","PT","BG","2003Q1",NA
"THS","M","B","TOTAL","BG","2003Q1",NA
"THS","M","C","FT","BG","2003Q1",34.4
"THS","M","C","NRP","BG","2003Q1",NA
"THS","M","C","PT","BG","2003Q1",NA
"THS","M","C","TOTAL","BG","2003Q1",34.8
"THS","M","C-F","FT","BG","2003Q1",500.9
"THS","M","C-F","NRP","BG","2003Q1",15
"THS","M","C-F","PT","BG","2003Q1",NA
"THS","M","C-F","TOTAL","BG","2003Q1",520.6
"THS","M","C-K","FT","BG","2003Q1",944.4
"THS","M","C-K","NRP","BG","2003Q1",51.3
"THS","M","C-K","PT","BG","2003Q1",13
"THS","M","C-K","TOTAL","BG","2003Q1",1008.7
"THS","M","D","FT","BG","2003Q1",307.8
"THS","M","D","NRP","BG","2003Q1",8
"THS","M","D","PT","BG","2003Q1",NA
"THS","M","D","TOTAL","BG","2003Q1",318.6
"THS","M","E","FT","BG","2003Q1",43
"THS","M","E","NRP","BG","2003Q1",NA
"THS","M","E","PT","BG","2003Q1",NA
"THS","M","E","TOTAL","BG","2003Q1",44
"THS","M","F","FT","BG","2003Q1",115.7
"THS","M","F","NRP","BG","2003Q1",6.3
"THS","M","F","PT","BG","2003Q1",NA
"THS","M","F","TOTAL","BG","2003Q1",123.3
"THS","M","G","FT","BG","2003Q1",192.7
"THS","M","G","NRP","BG","2003Q1",18.9
"THS","M","G","PT","BG","2003Q1",NA
"THS","M","G","TOTAL","BG","2003Q1",215.8
"THS","M","G-K","FT","BG","2003Q1",443.4
"THS","M","G-K","NRP","BG","2003Q1",36.3
"THS","M","G-K","PT","BG","2003Q1",8.3
"THS","M","G-K","TOTAL","BG","2003Q1",488
"THS","M","G-Q","FT","BG","2003Q1",693.2
"THS","M","G-Q","NRP","BG","2003Q1",46.6
"THS","M","G-Q","PT","BG","2003Q1",11.4
"THS","M","G-Q","TOTAL","BG","2003Q1",751.1
"THS","M","H","FT","BG","2003Q1",41
"THS","M","H","NRP","BG","2003Q1",NA
"THS","M","H","PT","BG","2003Q1",NA
"THS","M","H","TOTAL","BG","2003Q1",44.8
"THS","M","I","FT","BG","2003Q1",142.2
"THS","M","I","NRP","BG","2003Q1",9.2
"THS","M","I","PT","BG","2003Q1",NA
"THS","M","I","TOTAL","BG","2003Q1",153.7
"THS","M","J","FT","BG","2003Q1",10.7
"THS","M","J","NRP","BG","2003Q1",NA
"THS","M","J","PT","BG","2003Q1",NA
"THS","M","J","TOTAL","BG","2003Q1",11.6
"THS","M","K","FT","BG","2003Q1",57
"THS","M","K","NRP","BG","2003Q1",NA
"THS","M","K","PT","BG","2003Q1",NA
"THS","M","K","TOTAL","BG","2003Q1",62.2
"THS","M","L","FT","BG","2003Q1",134.2
"THS","M","L","NRP","BG","2003Q1",NA
"THS","M","L","PT","BG","2003Q1",NA
"THS","M","L","TOTAL","BG","2003Q1",136.6
"THS","M","M","FT","BG","2003Q1",43.1
"THS","M","M","NRP","BG","2003Q1",NA
"THS","M","M","PT","BG","2003Q1",NA
"THS","M","M","TOTAL","BG","2003Q1",45.6
"THS","M","M-Q","FT","BG","2003Q1",115.5
"THS","M","M-Q","NRP","BG","2003Q1",8.7
"THS","M","M-Q","PT","BG","2003Q1",NA
"THS","M","M-Q","TOTAL","BG","2003Q1",126.4
"THS","M","N","FT","BG","2003Q1",33.7
"THS","M","N","NRP","BG","2003Q1",NA
"THS","M","N","PT","BG","2003Q1",NA
"THS","M","N","TOTAL","BG","2003Q1",36.2
"THS","M","NRP","FT","BG","2003Q1",NA
"THS","M","NRP","NRP","BG","2003Q1",NA
"THS","M","NRP","PT","BG","2003Q1",NA
"THS","M","NRP","TOTAL","BG","2003Q1",NA
"THS","M","O","FT","BG","2003Q1",38.7
"THS","M","O","NRP","BG","2003Q1",NA
"THS","M","O","PT","BG","2003Q1",NA
"THS","M","O","TOTAL","BG","2003Q1",44.6
"THS","M","P","FT","BG","2003Q1",NA
"THS","M","P","NRP","BG","2003Q1",NA
"THS","M","P","PT","BG","2003Q1",NA
"THS","M","P","TOTAL","BG","2003Q1",NA
"THS","M","Q","FT","BG","2003Q1",NA
"THS","M","Q","NRP","BG","2003Q1",NA
"THS","M","Q","TOTAL","BG","2003Q1",NA
"THS","M","TOTAL","FT","BG","2003Q1",1281.9
"THS","M","TOTAL","NRP","BG","2003Q1",111.2
"THS","M","TOTAL","PT","BG","2003Q1",30.9
"THS","M","TOTAL","TOTAL","BG","2003Q1",1424
"THS","T","A","FT","BG","2003Q1",121.5
"THS","T","A","NRP","BG","2003Q1",77.8
"THS","T","A","PT","BG","2003Q1",22.3
"THS","T","A","TOTAL","BG","2003Q1",221.6
"THS","T","A_B","FT","BG","2003Q1",122.9
"THS","T","A_B","NRP","BG","2003Q1",78.2
"THS","T","A_B","PT","BG","2003Q1",22.5
"THS","T","A_B","TOTAL","BG","2003Q1",223.6
"THS","T","B","FT","BG","2003Q1",NA
"THS","T","B","NRP","BG","2003Q1",NA
"THS","T","B","PT","BG","2003Q1",NA
"THS","T","B","TOTAL","BG","2003Q1",NA
"THS","T","C","FT","BG","2003Q1",43.6
"THS","T","C","NRP","BG","2003Q1",NA
"THS","T","C","PT","BG","2003Q1",NA
"THS","T","C","TOTAL","BG","2003Q1",43.9
"THS","T","C-F","FT","BG","2003Q1",867
"THS","T","C-F","NRP","BG","2003Q1",22.4
"THS","T","C-F","PT","BG","2003Q1",6.8
"THS","T","C-F","TOTAL","BG","2003Q1",896.2
"THS","T","C-K","FT","BG","2003Q1",1679.3
"THS","T","C-K","NRP","BG","2003Q1",77.8
"THS","T","C-K","PT","BG","2003Q1",29.2
"THS","T","C-K","TOTAL","BG","2003Q1",1786.2
"THS","T","D","FT","BG","2003Q1",637.2
"THS","T","D","NRP","BG","2003Q1",15.2
"THS","T","D","PT","BG","2003Q1",NA
"THS","T","D","TOTAL","BG","2003Q1",657.2
"THS","T","E","FT","BG","2003Q1",56.2
"THS","T","E","NRP","BG","2003Q1",NA
"THS","T","E","PT","BG","2003Q1",NA
"THS","T","E","TOTAL","BG","2003Q1",57.2
"THS","T","F","FT","BG","2003Q1",130.1
"THS","T","F","NRP","BG","2003Q1",6.5
"THS","T","F","PT","BG","2003Q1",NA
"THS","T","F","TOTAL","BG","2003Q1",137.9
"THS","T","G","FT","BG","2003Q1",380.8
"THS","T","G","NRP","BG","2003Q1",28.9
"THS","T","G","PT","BG","2003Q1",13.4
"THS","T","G","TOTAL","BG","2003Q1",423.2
"THS","T","G-K","FT","BG","2003Q1",812.2
"THS","T","G-K","NRP","BG","2003Q1",55.4
"THS","T","G-K","PT","BG","2003Q1",22.4
"THS","T","G-K","TOTAL","BG","2003Q1",890
"THS","T","G-Q","FT","BG","2003Q1",1470.3
"THS","T","G-Q","NRP","BG","2003Q1",75.1
"THS","T","G-Q","PT","BG","2003Q1",36.4
"THS","T","G-Q","TOTAL","BG","2003Q1",1581.8
"THS","T","H","FT","BG","2003Q1",103.8
"THS","T","H","NRP","BG","2003Q1",7
"THS","T","H","PT","BG","2003Q1",NA
"THS","T","H","TOTAL","BG","2003Q1",113.6
"THS","T","I","FT","BG","2003Q1",195
"THS","T","I","NRP","BG","2003Q1",10.6
"THS","T","I","PT","BG","2003Q1",NA
"THS","T","I","TOTAL","BG","2003Q1",209.6
"THS","T","J","FT","BG","2003Q1",30.6
"THS","T","J","NRP","BG","2003Q1",NA
"THS","T","J","PT","BG","2003Q1",NA
"THS","T","J","TOTAL","BG","2003Q1",31.6
"THS","T","K","FT","BG","2003Q1",102.1
"THS","T","K","NRP","BG","2003Q1",8
"THS","T","K","PT","BG","2003Q1",NA
"THS","T","K","TOTAL","BG","2003Q1",112
"THS","T","L","FT","BG","2003Q1",220.3
"THS","T","L","NRP","BG","2003Q1",NA
"THS","T","L","PT","BG","2003Q1",NA
"THS","T","L","TOTAL","BG","2003Q1",225
"THS","T","M","FT","BG","2003Q1",209.8
"THS","T","M","NRP","BG","2003Q1",NA
"THS","T","M","PT","BG","2003Q1",NA
"THS","T","M","TOTAL","BG","2003Q1",218.5
"THS","T","M-Q","FT","BG","2003Q1",437.8
"THS","T","M-Q","NRP","BG","2003Q1",17.4
"THS","T","M-Q","PT","BG","2003Q1",11.6
