"unit","sex","age","isco08","geo","time","values"
"THS","F","Y15-64","OC8","BG","2005Q3",6.1
"THS","F","Y15-64","OC9","BG","2005Q3",34.6
"THS","F","Y15-64","TOTAL","BG","2005Q3",90.6
"THS","F","Y15-74","NRP","BG","2005Q3",NA
"THS","F","Y15-74","OC0","BG","2005Q3",NA
"THS","F","Y15-74","OC1","BG","2005Q3",NA
"THS","F","Y15-74","OC2","BG","2005Q3",6.2
"THS","F","Y15-74","OC3","BG","2005Q3",6.2
"THS","F","Y15-74","OC4","BG","2005Q3",NA
"THS","F","Y15-74","OC5","BG","2005Q3",23
"THS","F","Y15-74","OC6","BG","2005Q3",NA
"THS","F","Y15-74","OC7","BG","2005Q3",NA
"THS","F","Y15-74","OC8","BG","2005Q3",6.1
"THS","F","Y15-74","OC9","BG","2005Q3",35.2
"THS","F","Y15-74","TOTAL","BG","2005Q3",92.2
"THS","F","Y20-64","NRP","BG","2005Q3",NA
"THS","F","Y20-64","OC0","BG","2005Q3",NA
"THS","F","Y20-64","OC1","BG","2005Q3",NA
"THS","F","Y20-64","OC2","BG","2005Q3",NA
"THS","F","Y20-64","OC3","BG","2005Q3",NA
"THS","F","Y20-64","OC4","BG","2005Q3",NA
"THS","F","Y20-64","OC5","BG","2005Q3",19.7
"THS","F","Y20-64","OC6","BG","2005Q3",NA
"THS","F","Y20-64","OC7","BG","2005Q3",NA
"THS","F","Y20-64","OC8","BG","2005Q3",NA
"THS","F","Y20-64","OC9","BG","2005Q3",33.5
"THS","F","Y20-64","TOTAL","BG","2005Q3",84.2
"THS","F","Y25-49","NRP","BG","2005Q3",NA
"THS","F","Y25-49","OC0","BG","2005Q3",NA
"THS","F","Y25-49","OC1","BG","2005Q3",NA
"THS","F","Y25-49","OC2","BG","2005Q3",NA
"THS","F","Y25-49","OC3","BG","2005Q3",NA
"THS","F","Y25-49","OC4","BG","2005Q3",NA
"THS","F","Y25-49","OC5","BG","2005Q3",12.3
"THS","F","Y25-49","OC6","BG","2005Q3",NA
"THS","F","Y25-49","OC7","BG","2005Q3",NA
"THS","F","Y25-49","OC8","BG","2005Q3",NA
"THS","F","Y25-49","OC9","BG","2005Q3",24.6
"THS","F","Y25-49","TOTAL","BG","2005Q3",56.4
"THS","F","Y25-59","NRP","BG","2005Q3",NA
"THS","F","Y25-59","OC0","BG","2005Q3",NA
"THS","F","Y25-59","OC1","BG","2005Q3",NA
"THS","F","Y25-59","OC2","BG","2005Q3",NA
"THS","F","Y25-59","OC3","BG","2005Q3",NA
"THS","F","Y25-59","OC4","BG","2005Q3",NA
"THS","F","Y25-59","OC5","BG","2005Q3",15.9
"THS","F","Y25-59","OC6","BG","2005Q3",NA
"THS","F","Y25-59","OC7","BG","2005Q3",NA
"THS","F","Y25-59","OC8","BG","2005Q3",NA
"THS","F","Y25-59","OC9","BG","2005Q3",31.7
"THS","F","Y25-59","TOTAL","BG","2005Q3",72.9
"THS","F","Y25-64","NRP","BG","2005Q3",NA
"THS","F","Y25-64","OC0","BG","2005Q3",NA
"THS","F","Y25-64","OC1","BG","2005Q3",NA
"THS","F","Y25-64","OC2","BG","2005Q3",NA
"THS","F","Y25-64","OC3","BG","2005Q3",NA
"THS","F","Y25-64","OC4","BG","2005Q3",NA
"THS","F","Y25-64","OC5","BG","2005Q3",16.3
"THS","F","Y25-64","OC6","BG","2005Q3",NA
"THS","F","Y25-64","OC7","BG","2005Q3",NA
"THS","F","Y25-64","OC8","BG","2005Q3",NA
"THS","F","Y25-64","OC9","BG","2005Q3",31.7
"THS","F","Y25-64","TOTAL","BG","2005Q3",74.7
"THS","F","Y25-74","NRP","BG","2005Q3",NA
"THS","F","Y25-74","OC0","BG","2005Q3",NA
"THS","F","Y25-74","OC1","BG","2005Q3",NA
"THS","F","Y25-74","OC2","BG","2005Q3",NA
"THS","F","Y25-74","OC3","BG","2005Q3",NA
"THS","F","Y25-74","OC4","BG","2005Q3",NA
"THS","F","Y25-74","OC5","BG","2005Q3",16.3
"THS","F","Y25-74","OC6","BG","2005Q3",NA
"THS","F","Y25-74","OC7","BG","2005Q3",NA
"THS","F","Y25-74","OC8","BG","2005Q3",NA
"THS","F","Y25-74","OC9","BG","2005Q3",32.3
"THS","F","Y25-74","TOTAL","BG","2005Q3",76.2
"THS","F","Y40-59","NRP","BG","2005Q3",NA
"THS","F","Y40-59","OC0","BG","2005Q3",NA
"THS","F","Y40-59","OC1","BG","2005Q3",NA
"THS","F","Y40-59","OC2","BG","2005Q3",NA
"THS","F","Y40-59","OC3","BG","2005Q3",NA
"THS","F","Y40-59","OC4","BG","2005Q3",NA
"THS","F","Y40-59","OC5","BG","2005Q3",9
"THS","F","Y40-59","OC6","BG","2005Q3",NA
"THS","F","Y40-59","OC7","BG","2005Q3",NA
"THS","F","Y40-59","OC8","BG","2005Q3",NA
"THS","F","Y40-59","OC9","BG","2005Q3",18
"THS","F","Y40-59","TOTAL","BG","2005Q3",39.8
"THS","F","Y40-64","NRP","BG","2005Q3",NA
"THS","F","Y40-64","OC0","BG","2005Q3",NA
"THS","F","Y40-64","OC1","BG","2005Q3",NA
"THS","F","Y40-64","OC2","BG","2005Q3",NA
"THS","F","Y40-64","OC3","BG","2005Q3",NA
"THS","F","Y40-64","OC4","BG","2005Q3",NA
"THS","F","Y40-64","OC5","BG","2005Q3",9.4
"THS","F","Y40-64","OC6","BG","2005Q3",NA
"THS","F","Y40-64","OC7","BG","2005Q3",NA
"THS","F","Y40-64","OC8","BG","2005Q3",NA
"THS","F","Y40-64","OC9","BG","2005Q3",18
"THS","F","Y40-64","TOTAL","BG","2005Q3",41.5
"THS","F","Y50-59","NRP","BG","2005Q3",NA
"THS","F","Y50-59","OC1","BG","2005Q3",NA
"THS","F","Y50-59","OC2","BG","2005Q3",NA
"THS","F","Y50-59","OC3","BG","2005Q3",NA
"THS","F","Y50-59","OC4","BG","2005Q3",NA
"THS","F","Y50-59","OC5","BG","2005Q3",NA
"THS","F","Y50-59","OC6","BG","2005Q3",NA
"THS","F","Y50-59","OC7","BG","2005Q3",NA
"THS","F","Y50-59","OC8","BG","2005Q3",NA
"THS","F","Y50-59","OC9","BG","2005Q3",7.2
"THS","F","Y50-59","TOTAL","BG","2005Q3",16.6
"THS","F","Y50-64","NRP","BG","2005Q3",NA
"THS","F","Y50-64","OC1","BG","2005Q3",NA
"THS","F","Y50-64","OC2","BG","2005Q3",NA
"THS","F","Y50-64","OC3","BG","2005Q3",NA
"THS","F","Y50-64","OC4","BG","2005Q3",NA
"THS","F","Y50-64","OC5","BG","2005Q3",NA
"THS","F","Y50-64","OC6","BG","2005Q3",NA
"THS","F","Y50-64","OC7","BG","2005Q3",NA
"THS","F","Y50-64","OC8","BG","2005Q3",NA
"THS","F","Y50-64","OC9","BG","2005Q3",7.2
"THS","F","Y50-64","TOTAL","BG","2005Q3",18.3
"THS","F","Y50-74","NRP","BG","2005Q3",NA
"THS","F","Y50-74","OC1","BG","2005Q3",NA
"THS","F","Y50-74","OC2","BG","2005Q3",NA
"THS","F","Y50-74","OC3","BG","2005Q3",NA
"THS","F","Y50-74","OC4","BG","2005Q3",NA
"THS","F","Y50-74","OC5","BG","2005Q3",NA
"THS","F","Y50-74","OC6","BG","2005Q3",NA
"THS","F","Y50-74","OC7","BG","2005Q3",NA
"THS","F","Y50-74","OC8","BG","2005Q3",NA
"THS","F","Y50-74","OC9","BG","2005Q3",7.8
"THS","F","Y50-74","TOTAL","BG","2005Q3",19.8
"THS","F","Y55-64","NRP","BG","2005Q3",NA
"THS","F","Y55-64","OC1","BG","2005Q3",NA
"THS","F","Y55-64","OC2","BG","2005Q3",NA
"THS","F","Y55-64","OC3","BG","2005Q3",NA
"THS","F","Y55-64","OC4","BG","2005Q3",NA
"THS","F","Y55-64","OC5","BG","2005Q3",NA
"THS","F","Y55-64","OC6","BG","2005Q3",NA
"THS","F","Y55-64","OC7","BG","2005Q3",NA
"THS","F","Y55-64","OC8","BG","2005Q3",NA
"THS","F","Y55-64","OC9","BG","2005Q3",NA
"THS","F","Y55-64","TOTAL","BG","2005Q3",9.5
"THS","F","Y55-74","NRP","BG","2005Q3",NA
"THS","F","Y55-74","OC1","BG","2005Q3",NA
"THS","F","Y55-74","OC2","BG","2005Q3",NA
"THS","F","Y55-74","OC3","BG","2005Q3",NA
"THS","F","Y55-74","OC4","BG","2005Q3",NA
"THS","F","Y55-74","OC5","BG","2005Q3",NA
"THS","F","Y55-74","OC6","BG","2005Q3",NA
"THS","F","Y55-74","OC7","BG","2005Q3",NA
"THS","F","Y55-74","OC8","BG","2005Q3",NA
"THS","F","Y55-74","OC9","BG","2005Q3",NA
"THS","F","Y55-74","TOTAL","BG","2005Q3",11
"THS","F","Y_GE15","NRP","BG","2005Q3",NA
"THS","F","Y_GE15","OC0","BG","2005Q3",NA
"THS","F","Y_GE15","OC1","BG","2005Q3",NA
"THS","F","Y_GE15","OC2","BG","2005Q3",6.2
"THS","F","Y_GE15","OC3","BG","2005Q3",6.2
"THS","F","Y_GE15","OC4","BG","2005Q3",NA
"THS","F","Y_GE15","OC5","BG","2005Q3",23
"THS","F","Y_GE15","OC6","BG","2005Q3",NA
"THS","F","Y_GE15","OC7","BG","2005Q3",NA
"THS","F","Y_GE15","OC8","BG","2005Q3",6.1
"THS","F","Y_GE15","OC9","BG","2005Q3",35.2
"THS","F","Y_GE15","TOTAL","BG","2005Q3",92.2
"THS","F","Y_GE25","NRP","BG","2005Q3",NA
"THS","F","Y_GE25","OC0","BG","2005Q3",NA
"THS","F","Y_GE25","OC1","BG","2005Q3",NA
"THS","F","Y_GE25","OC2","BG","2005Q3",NA
"THS","F","Y_GE25","OC3","BG","2005Q3",NA
"THS","F","Y_GE25","OC4","BG","2005Q3",NA
"THS","F","Y_GE25","OC5","BG","2005Q3",16.3
"THS","F","Y_GE25","OC6","BG","2005Q3",NA
"THS","F","Y_GE25","OC7","BG","2005Q3",NA
"THS","F","Y_GE25","OC8","BG","2005Q3",NA
"THS","F","Y_GE25","OC9","BG","2005Q3",32.3
"THS","F","Y_GE25","TOTAL","BG","2005Q3",76.2
"THS","F","Y_GE50","NRP","BG","2005Q3",NA
"THS","F","Y_GE50","OC1","BG","2005Q3",NA
"THS","F","Y_GE50","OC2","BG","2005Q3",NA
"THS","F","Y_GE50","OC3","BG","2005Q3",NA
"THS","F","Y_GE50","OC4","BG","2005Q3",NA
"THS","F","Y_GE50","OC5","BG","2005Q3",NA
"THS","F","Y_GE50","OC6","BG","2005Q3",NA
"THS","F","Y_GE50","OC7","BG","2005Q3",NA
"THS","F","Y_GE50","OC8","BG","2005Q3",NA
"THS","F","Y_GE50","OC9","BG","2005Q3",7.8
"THS","F","Y_GE50","TOTAL","BG","2005Q3",19.8
"THS","F","Y_GE65","NRP","BG","2005Q3",NA
"THS","F","Y_GE65","OC1","BG","2005Q3",NA
"THS","F","Y_GE65","OC2","BG","2005Q3",NA
"THS","F","Y_GE65","OC3","BG","2005Q3",NA
"THS","F","Y_GE65","OC4","BG","2005Q3",NA
"THS","F","Y_GE65","OC5","BG","2005Q3",NA
"THS","F","Y_GE65","OC6","BG","2005Q3",NA
"THS","F","Y_GE65","OC7","BG","2005Q3",NA
"THS","F","Y_GE65","OC8","BG","2005Q3",NA
"THS","F","Y_GE65","OC9","BG","2005Q3",NA
"THS","F","Y_GE65","TOTAL","BG","2005Q3",NA
"THS","F","Y_GE75","NRP","BG","2005Q3",NA
"THS","F","Y_GE75","OC2","BG","2005Q3",NA
"THS","F","Y_GE75","OC3","BG","2005Q3",NA
"THS","F","Y_GE75","OC5","BG","2005Q3",NA
"THS","F","Y_GE75","OC9","BG","2005Q3",NA
"THS","F","Y_GE75","TOTAL","BG","2005Q3",NA
"THS","M","Y15-19","OC0","BG","2005Q3",NA
"THS","M","Y15-19","OC2","BG","2005Q3",NA
"THS","M","Y15-19","OC3","BG","2005Q3",NA
"THS","M","Y15-19","OC4","BG","2005Q3",NA
"THS","M","Y15-19","OC5","BG","2005Q3",NA
"THS","M","Y15-19","OC6","BG","2005Q3",NA
"THS","M","Y15-19","OC7","BG","2005Q3",NA
"THS","M","Y15-19","OC8","BG","2005Q3",NA
"THS","M","Y15-19","OC9","BG","2005Q3",NA
"THS","M","Y15-19","TOTAL","BG","2005Q3",NA
"THS","M","Y15-24","NRP","BG","2005Q3",NA
"THS","M","Y15-24","OC0","BG","2005Q3",NA
"THS","M","Y15-24","OC1","BG","2005Q3",NA
"THS","M","Y15-24","OC2","BG","2005Q3",NA
"THS","M","Y15-24","OC3","BG","2005Q3",NA
"THS","M","Y15-24","OC4","BG","2005Q3",NA
"THS","M","Y15-24","OC5","BG","2005Q3",NA
"THS","M","Y15-24","OC6","BG","2005Q3",NA
"THS","M","Y15-24","OC7","BG","2005Q3",NA
"THS","M","Y15-24","OC8","BG","2005Q3",NA
"THS","M","Y15-24","OC9","BG","2005Q3",9.1
"THS","M","Y15-24","TOTAL","BG","2005Q3",19.4
"THS","M","Y15-29","NRP","BG","2005Q3",NA
"THS","M","Y15-29","OC0","BG","2005Q3",NA
"THS","M","Y15-29","OC1","BG","2005Q3",NA
"THS","M","Y15-29","OC2","BG","2005Q3",NA
"THS","M","Y15-29","OC3","BG","2005Q3",NA
"THS","M","Y15-29","OC4","BG","2005Q3",NA
"THS","M","Y15-29","OC5","BG","2005Q3",NA
"THS","M","Y15-29","OC6","BG","2005Q3",NA
"THS","M","Y15-29","OC7","BG","2005Q3",NA
"THS","M","Y15-29","OC8","BG","2005Q3",NA
"THS","M","Y15-29","OC9","BG","2005Q3",14.1
"THS","M","Y15-29","TOTAL","BG","2005Q3",33.6
"THS","M","Y15-39","NRP","BG","2005Q3",NA
"THS","M","Y15-39","OC0","BG","2005Q3",NA
"THS","M","Y15-39","OC1","BG","2005Q3",NA
"THS","M","Y15-39","OC2","BG","2005Q3",NA
"THS","M","Y15-39","OC3","BG","2005Q3",NA
"THS","M","Y15-39","OC4","BG","2005Q3",NA
"THS","M","Y15-39","OC5","BG","2005Q3",8.4
"THS","M","Y15-39","OC6","BG","2005Q3",NA
"THS","M","Y15-39","OC7","BG","2005Q3",7.8
"THS","M","Y15-39","OC8","BG","2005Q3",6.6
"THS","M","Y15-39","OC9","BG","2005Q3",22.1
"THS","M","Y15-39","TOTAL","BG","2005Q3",57.6
"THS","M","Y15-59","NRP","BG","2005Q3",NA
"THS","M","Y15-59","OC0","BG","2005Q3",NA
"THS","M","Y15-59","OC1","BG","2005Q3",NA
"THS","M","Y15-59","OC2","BG","2005Q3",NA
"THS","M","Y15-59","OC3","BG","2005Q3",NA
"THS","M","Y15-59","OC4","BG","2005Q3",NA
"THS","M","Y15-59","OC5","BG","2005Q3",11.2
"THS","M","Y15-59","OC6","BG","2005Q3",7.1
"THS","M","Y15-59","OC7","BG","2005Q3",13.2
"THS","M","Y15-59","OC8","BG","2005Q3",10.8
"THS","M","Y15-59","OC9","BG","2005Q3",41.9
"THS","M","Y15-59","TOTAL","BG","2005Q3",98
"THS","M","Y15-64","NRP","BG","2005Q3",NA
"THS","M","Y15-64","OC0","BG","2005Q3",NA
"THS","M","Y15-64","OC1","BG","2005Q3",NA
"THS","M","Y15-64","OC2","BG","2005Q3",NA
"THS","M","Y15-64","OC3","BG","2005Q3",NA
"THS","M","Y15-64","OC4","BG","2005Q3",NA
"THS","M","Y15-64","OC5","BG","2005Q3",11.6
"THS","M","Y15-64","OC6","BG","2005Q3",7.1
"THS","M","Y15-64","OC7","BG","2005Q3",13.3
"THS","M","Y15-64","OC8","BG","2005Q3",11.7
"THS","M","Y15-64","OC9","BG","2005Q3",44.6
"THS","M","Y15-64","TOTAL","BG","2005Q3",103.6
"THS","M","Y15-74","NRP","BG","2005Q3",NA
"THS","M","Y15-74","OC0","BG","2005Q3",NA
"THS","M","Y15-74","OC1","BG","2005Q3",NA
"THS","M","Y15-74","OC2","BG","2005Q3",NA
"THS","M","Y15-74","OC3","BG","2005Q3",NA
"THS","M","Y15-74","OC4","BG","2005Q3",NA
"THS","M","Y15-74","OC5","BG","2005Q3",11.6
"THS","M","Y15-74","OC6","BG","2005Q3",7.1
"THS","M","Y15-74","OC7","BG","2005Q3",13.6
"THS","M","Y15-74","OC8","BG","2005Q3",11.9
"THS","M","Y15-74","OC9","BG","2005Q3",45.3
"THS","M","Y15-74","TOTAL","BG","2005Q3",104.8
"THS","M","Y20-64","NRP","BG","2005Q3",NA
"THS","M","Y20-64","OC0","BG","2005Q3",NA
"THS","M","Y20-64","OC1","BG","2005Q3",NA
"THS","M","Y20-64","OC2","BG","2005Q3",NA
"THS","M","Y20-64","OC3","BG","2005Q3",NA
"THS","M","Y20-64","OC4","BG","2005Q3",NA
"THS","M","Y20-64","OC5","BG","2005Q3",11
"THS","M","Y20-64","OC6","BG","2005Q3",6.9
"THS","M","Y20-64","OC7","BG","2005Q3",12.6
"THS","M","Y20-64","OC8","BG","2005Q3",11.7
"THS","M","Y20-64","OC9","BG","2005Q3",42.1
"THS","M","Y20-64","TOTAL","BG","2005Q3",99.1
"THS","M","Y25-49","NRP","BG","2005Q3",NA
"THS","M","Y25-49","OC0","BG","2005Q3",NA
"THS","M","Y25-49","OC1","BG","2005Q3",NA
"THS","M","Y25-49","OC2","BG","2005Q3",NA
"THS","M","Y25-49","OC3","BG","2005Q3",NA
"THS","M","Y25-49","OC4","BG","2005Q3",NA
"THS","M","Y25-49","OC5","BG","2005Q3",7.2
"THS","M","Y25-49","OC6","BG","2005Q3",NA
"THS","M","Y25-49","OC7","BG","2005Q3",7.7
"THS","M","Y25-49","OC8","BG","2005Q3",8.5
"THS","M","Y25-49","OC9","BG","2005Q3",23.6
"THS","M","Y25-49","TOTAL","BG","2005Q3",60.6
"THS","M","Y25-59","NRP","BG","2005Q3",NA
"THS","M","Y25-59","OC0","BG","2005Q3",NA
"THS","M","Y25-59","OC1","BG","2005Q3",NA
"THS","M","Y25-59","OC2","BG","2005Q3",NA
"THS","M","Y25-59","OC3","BG","2005Q3",NA
"THS","M","Y25-59","OC4","BG","2005Q3",NA
"THS","M","Y25-59","OC5","BG","2005Q3",8.5
"THS","M","Y25-59","OC6","BG","2005Q3",NA
"THS","M","Y25-59","OC7","BG","2005Q3",10.3
"THS","M","Y25-59","OC8","BG","2005Q3",10
"THS","M","Y25-59","OC9","BG","2005Q3",32.8
"THS","M","Y25-59","TOTAL","BG","2005Q3",78.6
"THS","M","Y25-64","NRP","BG","2005Q3",NA
"THS","M","Y25-64","OC0","BG","2005Q3",NA
"THS","M","Y25-64","OC1","BG","2005Q3",NA
"THS","M","Y25-64","OC2","BG","2005Q3",NA
"THS","M","Y25-64","OC3","BG","2005Q3",NA
"THS","M","Y25-64","OC4","BG","2005Q3",NA
"THS","M","Y25-64","OC5","BG","2005Q3",9
"THS","M","Y25-64","OC6","BG","2005Q3",NA
"THS","M","Y25-64","OC7","BG","2005Q3",10.5
"THS","M","Y25-64","OC8","BG","2005Q3",10.9
"THS","M","Y25-64","OC9","BG","2005Q3",35.5
"THS","M","Y25-64","TOTAL","BG","2005Q3",84.2
"THS","M","Y25-74","NRP","BG","2005Q3",NA
"THS","M","Y25-74","OC0","BG","2005Q3",NA
"THS","M","Y25-74","OC1","BG","2005Q3",NA
"THS","M","Y25-74","OC2","BG","2005Q3",NA
"THS","M","Y25-74","OC3","BG","2005Q3",NA
"THS","M","Y25-74","OC4","BG","2005Q3",NA
"THS","M","Y25-74","OC5","BG","2005Q3",9
"THS","M","Y25-74","OC6","BG","2005Q3",NA
"THS","M","Y25-74","OC7","BG","2005Q3",10.7
"THS","M","Y25-74","OC8","BG","2005Q3",11
"THS","M","Y25-74","OC9","BG","2005Q3",36.2
"THS","M","Y25-74","TOTAL","BG","2005Q3",85.4
"THS","M","Y40-59","NRP","BG","2005Q3",NA
"THS","M","Y40-59","OC0","BG","2005Q3",NA
"THS","M","Y40-59","OC1","BG","2005Q3",NA
"THS","M","Y40-59","OC2","BG","2005Q3",NA
"THS","M","Y40-59","OC3","BG","2005Q3",NA
"THS","M","Y40-59","OC4","BG","2005Q3",NA
"THS","M","Y40-59","OC5","BG","2005Q3",NA
"THS","M","Y40-59","OC6","BG","2005Q3",NA
"THS","M","Y40-59","OC7","BG","2005Q3",NA
"THS","M","Y40-59","OC8","BG","2005Q3",NA
"THS","M","Y40-59","OC9","BG","2005Q3",19.8
"THS","M","Y40-59","TOTAL","BG","2005Q3",40.4
"THS","M","Y40-64","NRP","BG","2005Q3",NA
"THS","M","Y40-64","OC0","BG","2005Q3",NA
"THS","M","Y40-64","OC1","BG","2005Q3",NA
"THS","M","Y40-64","OC2","BG","2005Q3",NA
"THS","M","Y40-64","OC3","BG","2005Q3",NA
"THS","M","Y40-64","OC4","BG","2005Q3",NA
"THS","M","Y40-64","OC5","BG","2005Q3",NA
"THS","M","Y40-64","OC6","BG","2005Q3",NA
"THS","M","Y40-64","OC7","BG","2005Q3",NA
"THS","M","Y40-64","OC8","BG","2005Q3",NA
"THS","M","Y40-64","OC9","BG","2005Q3",22.5
"THS","M","Y40-64","TOTAL","BG","2005Q3",46
"THS","M","Y50-59","NRP","BG","2005Q3",NA
"THS","M","Y50-59","OC0","BG","2005Q3",NA
"THS","M","Y50-59","OC1","BG","2005Q3",NA
"THS","M","Y50-59","OC2","BG","2005Q3",NA
"THS","M","Y50-59","OC3","BG","2005Q3",NA
"THS","M","Y50-59","OC4","BG","2005Q3",NA
"THS","M","Y50-59","OC5","BG","2005Q3",NA
"THS","M","Y50-59","OC6","BG","2005Q3",NA
"THS","M","Y50-59","OC7","BG","2005Q3",NA
"THS","M","Y50-59","OC8","BG","2005Q3",NA
"THS","M","Y50-59","OC9","BG","2005Q3",9.2
"THS","M","Y50-59","TOTAL","BG","2005Q3",18
"THS","M","Y50-64","NRP","BG","2005Q3",NA
"THS","M","Y50-64","OC0","BG","2005Q3",NA
"THS","M","Y50-64","OC1","BG","2005Q3",NA
"THS","M","Y50-64","OC2","BG","2005Q3",NA
"THS","M","Y50-64","OC3","BG","2005Q3",NA
"THS","M","Y50-64","OC4","BG","2005Q3",NA
"THS","M","Y50-64","OC5","BG","2005Q3",NA
"THS","M","Y50-64","OC6","BG","2005Q3",NA
"THS","M","Y50-64","OC7","BG","2005Q3",NA
"THS","M","Y50-64","OC8","BG","2005Q3",NA
"THS","M","Y50-64","OC9","BG","2005Q3",11.9
"THS","M","Y50-64","TOTAL","BG","2005Q3",23.5
"THS","M","Y50-74","NRP","BG","2005Q3",NA
"THS","M","Y50-74","OC0","BG","2005Q3",NA
"THS","M","Y50-74","OC1","BG","2005Q3",NA
"THS","M","Y50-74","OC2","BG","2005Q3",NA
"THS","M","Y50-74","OC3","BG","2005Q3",NA
"THS","M","Y50-74","OC4","BG","2005Q3",NA
"THS","M","Y50-74","OC5","BG","2005Q3",NA
"THS","M","Y50-74","OC6","BG","2005Q3",NA
"THS","M","Y50-74","OC7","BG","2005Q3",NA
"THS","M","Y50-74","OC8","BG","2005Q3",NA
"THS","M","Y50-74","OC9","BG","2005Q3",12.6
"THS","M","Y50-74","TOTAL","BG","2005Q3",24.8
"THS","M","Y55-64","NRP","BG","2005Q3",NA
"THS","M","Y55-64","OC0","BG","2005Q3",NA
"THS","M","Y55-64","OC1","BG","2005Q3",NA
"THS","M","Y55-64","OC2","BG","2005Q3",NA
"THS","M","Y55-64","OC3","BG","2005Q3",NA
"THS","M","Y55-64","OC4","BG","2005Q3",NA
"THS","M","Y55-64","OC5","BG","2005Q3",NA
"THS","M","Y55-64","OC6","BG","2005Q3",NA
"THS","M","Y55-64","OC7","BG","2005Q3",NA
"THS","M","Y55-64","OC8","BG","2005Q3",NA
"THS","M","Y55-64","OC9","BG","2005Q3",8.1
"THS","M","Y55-64","TOTAL","BG","2005Q3",14.6
"THS","M","Y55-74","NRP","BG","2005Q3",NA
"THS","M","Y55-74","OC0","BG","2005Q3",NA
"THS","M","Y55-74","OC1","BG","2005Q3",NA
"THS","M","Y55-74","OC2","BG","2005Q3",NA
"THS","M","Y55-74","OC3","BG","2005Q3",NA
"THS","M","Y55-74","OC4","BG","2005Q3",NA
"THS","M","Y55-74","OC5","BG","2005Q3",NA
"THS","M","Y55-74","OC6","BG","2005Q3",NA
"THS","M","Y55-74","OC7","BG","2005Q3",NA
"THS","M","Y55-74","OC8","BG","2005Q3",NA
"THS","M","Y55-74","OC9","BG","2005Q3",8.8
"THS","M","Y55-74","TOTAL","BG","2005Q3",15.9
"THS","M","Y_GE15","NRP","BG","2005Q3",NA
"THS","M","Y_GE15","OC0","BG","2005Q3",NA
"THS","M","Y_GE15","OC1","BG","2005Q3",NA
"THS","M","Y_GE15","OC2","BG","2005Q3",NA
"THS","M","Y_GE15","OC3","BG","2005Q3",NA
"THS","M","Y_GE15","OC4","BG","2005Q3",NA
"THS","M","Y_GE15","OC5","BG","2005Q3",11.6
"THS","M","Y_GE15","OC6","BG","2005Q3",7.3
"THS","M","Y_GE15","OC7","BG","2005Q3",13.6
"THS","M","Y_GE15","OC8","BG","2005Q3",11.9
"THS","M","Y_GE15","OC9","BG","2005Q3",45.3
"THS","M","Y_GE15","TOTAL","BG","2005Q3",105.3
"THS","M","Y_GE25","NRP","BG","2005Q3",NA
"THS","M","Y_GE25","OC0","BG","2005Q3",NA
"THS","M","Y_GE25","OC1","BG","2005Q3",NA
"THS","M","Y_GE25","OC2","BG","2005Q3",NA
"THS","M","Y_GE25","OC3","BG","2005Q3",NA
"THS","M","Y_GE25","OC4","BG","2005Q3",NA
"THS","M","Y_GE25","OC5","BG","2005Q3",9
"THS","M","Y_GE25","OC6","BG","2005Q3",6.1
"THS","M","Y_GE25","OC7","BG","2005Q3",10.7
"THS","M","Y_GE25","OC8","BG","2005Q3",11
"THS","M","Y_GE25","OC9","BG","2005Q3",36.2
"THS","M","Y_GE25","TOTAL","BG","2005Q3",85.9
"THS","M","Y_GE50","NRP","BG","2005Q3",NA
"THS","M","Y_GE50","OC0","BG","2005Q3",NA
"THS","M","Y_GE50","OC1","BG","2005Q3",NA
"THS","M","Y_GE50","OC2","BG","2005Q3",NA
"THS","M","Y_GE50","OC3","BG","2005Q3",NA
"THS","M","Y_GE50","OC4","BG","2005Q3",NA
"THS","M","Y_GE50","OC5","BG","2005Q3",NA
"THS","M","Y_GE50","OC6","BG","2005Q3",NA
"THS","M","Y_GE50","OC7","BG","2005Q3",NA
"THS","M","Y_GE50","OC8","BG","2005Q3",NA
"THS","M","Y_GE50","OC9","BG","2005Q3",12.6
"THS","M","Y_GE50","TOTAL","BG","2005Q3",25.2
"THS","M","Y_GE65","OC1","BG","2005Q3",NA
"THS","M","Y_GE65","OC2","BG","2005Q3",NA
"THS","M","Y_GE65","OC3","BG","2005Q3",NA
"THS","M","Y_GE65","OC4","BG","2005Q3",NA
"THS","M","Y_GE65","OC5","BG","2005Q3",NA
"THS","M","Y_GE65","OC6","BG","2005Q3",NA
"THS","M","Y_GE65","OC7","BG","2005Q3",NA
"THS","M","Y_GE65","OC8","BG","2005Q3",NA
"THS","M","Y_GE65","OC9","BG","2005Q3",NA
"THS","M","Y_GE65","TOTAL","BG","2005Q3",NA
"THS","M","Y_GE75","OC1","BG","2005Q3",NA
"THS","M","Y_GE75","OC2","BG","2005Q3",NA
"THS","M","Y_GE75","OC4","BG","2005Q3",NA
"THS","M","Y_GE75","OC5","BG","2005Q3",NA
"THS","M","Y_GE75","OC6","BG","2005Q3",NA
"THS","M","Y_GE75","OC8","BG","2005Q3",NA
"THS","M","Y_GE75","OC9","BG","2005Q3",NA
"THS","M","Y_GE75","TOTAL","BG","2005Q3",NA
"THS","T","Y15-19","NRP","BG","2005Q3",NA
"THS","T","Y15-19","OC0","BG","2005Q3",NA
