"unit","sex","nace_r2","worktime","geo","time","values"
"THS","F","A","FT","BG","2011Q3",70.4
"THS","F","A","PT","BG","2011Q3",NA
"THS","F","A","TOTAL","BG","2011Q3",74.8
"THS","F","B","FT","BG","2011Q3",NA
"THS","F","B","PT","BG","2011Q3",NA
"THS","F","B","TOTAL","BG","2011Q3",NA
"THS","F","C","FT","BG","2011Q3",285.1
"THS","F","C","PT","BG","2011Q3",NA
"THS","F","C","TOTAL","BG","2011Q3",285.4
"THS","F","D","FT","BG","2011Q3",7.1
"THS","F","D","PT","BG","2011Q3",NA
"THS","F","D","TOTAL","BG","2011Q3",7.6
"THS","F","E","FT","BG","2011Q3",13.6
"THS","F","E","PT","BG","2011Q3",NA
"THS","F","E","TOTAL","BG","2011Q3",13.6
"THS","F","F","FT","BG","2011Q3",20.2
"THS","F","F","PT","BG","2011Q3",NA
"THS","F","F","TOTAL","BG","2011Q3",20.6
"THS","F","G","FT","BG","2011Q3",295.6
"THS","F","G","PT","BG","2011Q3",7.7
"THS","F","G","TOTAL","BG","2011Q3",303.3
"THS","F","H","FT","BG","2011Q3",37.6
"THS","F","H","PT","BG","2011Q3",NA
"THS","F","H","TOTAL","BG","2011Q3",39.3
"THS","F","I","FT","BG","2011Q3",103.9
"THS","F","I","PT","BG","2011Q3",NA
"THS","F","I","TOTAL","BG","2011Q3",107.1
"THS","F","J","FT","BG","2011Q3",27.5
"THS","F","J","PT","BG","2011Q3",NA
"THS","F","J","TOTAL","BG","2011Q3",27.9
"THS","F","K","FT","BG","2011Q3",39.2
"THS","F","K","PT","BG","2011Q3",NA
"THS","F","K","TOTAL","BG","2011Q3",40.4
"THS","F","L","FT","BG","2011Q3",NA
"THS","F","L","PT","BG","2011Q3",NA
"THS","F","L","TOTAL","BG","2011Q3",NA
"THS","F","M","FT","BG","2011Q3",48.7
"THS","F","M","PT","BG","2011Q3",NA
"THS","F","M","TOTAL","BG","2011Q3",51
"THS","F","N","FT","BG","2011Q3",21.8
"THS","F","N","PT","BG","2011Q3",NA
"THS","F","N","TOTAL","BG","2011Q3",23.9
"THS","F","O","FT","BG","2011Q3",96.5
"THS","F","O","PT","BG","2011Q3",NA
"THS","F","O","TOTAL","BG","2011Q3",97.8
"THS","F","P","FT","BG","2011Q3",149.1
"THS","F","P","PT","BG","2011Q3",NA
"THS","F","P","TOTAL","BG","2011Q3",151.8
"THS","F","Q","FT","BG","2011Q3",120.8
"THS","F","Q","PT","BG","2011Q3",NA
"THS","F","Q","TOTAL","BG","2011Q3",123.1
"THS","F","R","FT","BG","2011Q3",15.5
"THS","F","R","PT","BG","2011Q3",NA
"THS","F","R","TOTAL","BG","2011Q3",16.8
"THS","F","S","FT","BG","2011Q3",22.1
"THS","F","S","PT","BG","2011Q3",NA
"THS","F","S","TOTAL","BG","2011Q3",24.8
"THS","F","T","FT","BG","2011Q3",NA
"THS","F","T","PT","BG","2011Q3",NA
"THS","F","T","TOTAL","BG","2011Q3",6.1
"THS","F","TOTAL","FT","BG","2011Q3",1390.6
"THS","F","TOTAL","PT","BG","2011Q3",35.6
"THS","F","TOTAL","TOTAL","BG","2011Q3",1426.2
"THS","F","U","FT","BG","2011Q3",NA
"THS","F","U","TOTAL","BG","2011Q3",NA
"THS","M","A","FT","BG","2011Q3",138
"THS","M","A","PT","BG","2011Q3",8.3
"THS","M","A","TOTAL","BG","2011Q3",146.3
"THS","M","B","FT","BG","2011Q3",20.3
"THS","M","B","PT","BG","2011Q3",NA
"THS","M","B","TOTAL","BG","2011Q3",20.3
"THS","M","C","FT","BG","2011Q3",310.2
"THS","M","C","PT","BG","2011Q3",NA
"THS","M","C","TOTAL","BG","2011Q3",314.1
"THS","M","D","FT","BG","2011Q3",35.1
"THS","M","D","PT","BG","2011Q3",NA
"THS","M","D","TOTAL","BG","2011Q3",35.1
"THS","M","E","FT","BG","2011Q3",27.7
"THS","M","E","PT","BG","2011Q3",NA
"THS","M","E","TOTAL","BG","2011Q3",27.9
"THS","M","F","FT","BG","2011Q3",217.4
"THS","M","F","PT","BG","2011Q3",NA
"THS","M","F","TOTAL","BG","2011Q3",221.8
"THS","M","G","FT","BG","2011Q3",254.7
"THS","M","G","PT","BG","2011Q3",NA
"THS","M","G","TOTAL","BG","2011Q3",259.6
"THS","M","H","FT","BG","2011Q3",130.8
"THS","M","H","PT","BG","2011Q3",NA
"THS","M","H","TOTAL","BG","2011Q3",132.4
"THS","M","I","FT","BG","2011Q3",58.5
"THS","M","I","PT","BG","2011Q3",NA
"THS","M","I","TOTAL","BG","2011Q3",60.7
"THS","M","J","FT","BG","2011Q3",36.5
"THS","M","J","PT","BG","2011Q3",NA
"THS","M","J","TOTAL","BG","2011Q3",38
"THS","M","K","FT","BG","2011Q3",19.5
"THS","M","K","PT","BG","2011Q3",NA
"THS","M","K","TOTAL","BG","2011Q3",20.1
"THS","M","L","FT","BG","2011Q3",NA
"THS","M","L","PT","BG","2011Q3",NA
"THS","M","L","TOTAL","BG","2011Q3",NA
"THS","M","M","FT","BG","2011Q3",26.8
"THS","M","M","PT","BG","2011Q3",NA
"THS","M","M","TOTAL","BG","2011Q3",27.3
"THS","M","N","FT","BG","2011Q3",68.7
"THS","M","N","PT","BG","2011Q3",NA
"THS","M","N","TOTAL","BG","2011Q3",69.3
"THS","M","O","FT","BG","2011Q3",124.2
"THS","M","O","PT","BG","2011Q3",NA
"THS","M","O","TOTAL","BG","2011Q3",125.2
"THS","M","P","FT","BG","2011Q3",34.8
"THS","M","P","PT","BG","2011Q3",NA
"THS","M","P","TOTAL","BG","2011Q3",35.5
"THS","M","Q","FT","BG","2011Q3",26.8
"THS","M","Q","PT","BG","2011Q3",NA
"THS","M","Q","TOTAL","BG","2011Q3",28.5
"THS","M","R","FT","BG","2011Q3",18.6
"THS","M","R","PT","BG","2011Q3",NA
"THS","M","R","TOTAL","BG","2011Q3",20.2
"THS","M","S","FT","BG","2011Q3",19.4
"THS","M","S","PT","BG","2011Q3",NA
"THS","M","S","TOTAL","BG","2011Q3",20.5
"THS","M","T","FT","BG","2011Q3",NA
"THS","M","T","PT","BG","2011Q3",NA
"THS","M","T","TOTAL","BG","2011Q3",NA
"THS","M","TOTAL","FT","BG","2011Q3",1575.6
"THS","M","TOTAL","PT","BG","2011Q3",34.7
"THS","M","TOTAL","TOTAL","BG","2011Q3",1610.3
"THS","M","U","FT","BG","2011Q3",NA
"THS","M","U","TOTAL","BG","2011Q3",NA
"THS","T","A","FT","BG","2011Q3",208.4
"THS","T","A","PT","BG","2011Q3",12.6
"THS","T","A","TOTAL","BG","2011Q3",221.1
"THS","T","B","FT","BG","2011Q3",25.3
"THS","T","B","PT","BG","2011Q3",NA
"THS","T","B","TOTAL","BG","2011Q3",25.3
"THS","T","C","FT","BG","2011Q3",595.4
"THS","T","C","PT","BG","2011Q3",NA
"THS","T","C","TOTAL","BG","2011Q3",599.5
"THS","T","D","FT","BG","2011Q3",42.2
"THS","T","D","PT","BG","2011Q3",NA
"THS","T","D","TOTAL","BG","2011Q3",42.6
"THS","T","E","FT","BG","2011Q3",41.3
"THS","T","E","PT","BG","2011Q3",NA
"THS","T","E","TOTAL","BG","2011Q3",41.5
"THS","T","F","FT","BG","2011Q3",237.6
"THS","T","F","PT","BG","2011Q3",NA
"THS","T","F","TOTAL","BG","2011Q3",242.4
"THS","T","G","FT","BG","2011Q3",550.2
"THS","T","G","PT","BG","2011Q3",12.7
"THS","T","G","TOTAL","BG","2011Q3",562.9
"THS","T","H","FT","BG","2011Q3",168.5
"THS","T","H","PT","BG","2011Q3",NA
"THS","T","H","TOTAL","BG","2011Q3",171.7
"THS","T","I","FT","BG","2011Q3",162.4
"THS","T","I","PT","BG","2011Q3",NA
"THS","T","I","TOTAL","BG","2011Q3",167.9
"THS","T","J","FT","BG","2011Q3",64
"THS","T","J","PT","BG","2011Q3",NA
"THS","T","J","TOTAL","BG","2011Q3",65.9
"THS","T","K","FT","BG","2011Q3",58.7
"THS","T","K","PT","BG","2011Q3",NA
"THS","T","K","TOTAL","BG","2011Q3",60.5
"THS","T","L","FT","BG","2011Q3",11.1
"THS","T","L","PT","BG","2011Q3",NA
"THS","T","L","TOTAL","BG","2011Q3",11.5
"THS","T","M","FT","BG","2011Q3",75.6
"THS","T","M","PT","BG","2011Q3",NA
"THS","T","M","TOTAL","BG","2011Q3",78.3
"THS","T","N","FT","BG","2011Q3",90.5
"THS","T","N","PT","BG","2011Q3",NA
"THS","T","N","TOTAL","BG","2011Q3",93.2
"THS","T","O","FT","BG","2011Q3",220.7
"THS","T","O","PT","BG","2011Q3",NA
"THS","T","O","TOTAL","BG","2011Q3",223
"THS","T","P","FT","BG","2011Q3",183.9
"THS","T","P","PT","BG","2011Q3",NA
"THS","T","P","TOTAL","BG","2011Q3",187.3
"THS","T","Q","FT","BG","2011Q3",147.6
"THS","T","Q","PT","BG","2011Q3",NA
"THS","T","Q","TOTAL","BG","2011Q3",151.6
"THS","T","R","FT","BG","2011Q3",34.1
"THS","T","R","PT","BG","2011Q3",NA
"THS","T","R","TOTAL","BG","2011Q3",37
"THS","T","S","FT","BG","2011Q3",41.4
"THS","T","S","PT","BG","2011Q3",NA
"THS","T","S","TOTAL","BG","2011Q3",45.3
"THS","T","T","FT","BG","2011Q3",6.3
"THS","T","T","PT","BG","2011Q3",NA
"THS","T","T","TOTAL","BG","2011Q3",7.2
"THS","T","TOTAL","FT","BG","2011Q3",2966.2
"THS","T","TOTAL","PT","BG","2011Q3",70.2
"THS","T","TOTAL","TOTAL","BG","2011Q3",3036.5
"THS","T","U","FT","BG","2011Q3",NA
"THS","T","U","TOTAL","BG","2011Q3",NA
"THS","F","A","FT","BG","2011Q2",67.1
"THS","F","A","PT","BG","2011Q2",NA
"THS","F","A","TOTAL","BG","2011Q2",72.1
"THS","F","B","FT","BG","2011Q2",NA
"THS","F","B","PT","BG","2011Q2",NA
"THS","F","B","TOTAL","BG","2011Q2",NA
"THS","F","C","FT","BG","2011Q2",286.2
"THS","F","C","PT","BG","2011Q2",NA
"THS","F","C","TOTAL","BG","2011Q2",287.4
"THS","F","D","FT","BG","2011Q2",9.3
"THS","F","D","PT","BG","2011Q2",NA
"THS","F","D","TOTAL","BG","2011Q2",10.1
"THS","F","E","FT","BG","2011Q2",12.7
"THS","F","E","PT","BG","2011Q2",NA
"THS","F","E","TOTAL","BG","2011Q2",12.9
"THS","F","F","FT","BG","2011Q2",17.6
"THS","F","F","PT","BG","2011Q2",NA
"THS","F","F","TOTAL","BG","2011Q2",18.5
"THS","F","G","FT","BG","2011Q2",273.6
"THS","F","G","PT","BG","2011Q2",8.6
"THS","F","G","TOTAL","BG","2011Q2",282.2
"THS","F","H","FT","BG","2011Q2",36.2
"THS","F","H","PT","BG","2011Q2",NA
"THS","F","H","TOTAL","BG","2011Q2",37.9
"THS","F","I","FT","BG","2011Q2",92.1
"THS","F","I","PT","BG","2011Q2",NA
"THS","F","I","TOTAL","BG","2011Q2",94.8
"THS","F","J","FT","BG","2011Q2",30
"THS","F","J","PT","BG","2011Q2",NA
"THS","F","J","TOTAL","BG","2011Q2",30.3
"THS","F","K","FT","BG","2011Q2",34.9
"THS","F","K","PT","BG","2011Q2",NA
"THS","F","K","TOTAL","BG","2011Q2",36
"THS","F","L","FT","BG","2011Q2",6.2
"THS","F","L","PT","BG","2011Q2",NA
"THS","F","L","TOTAL","BG","2011Q2",6.6
"THS","F","M","FT","BG","2011Q2",51.4
"THS","F","M","PT","BG","2011Q2",NA
"THS","F","M","TOTAL","BG","2011Q2",53.3
"THS","F","N","FT","BG","2011Q2",20.4
"THS","F","N","PT","BG","2011Q2",NA
"THS","F","N","TOTAL","BG","2011Q2",22.5
"THS","F","O","FT","BG","2011Q2",98.3
"THS","F","O","PT","BG","2011Q2",NA
"THS","F","O","TOTAL","BG","2011Q2",100.8
"THS","F","P","FT","BG","2011Q2",146.4
"THS","F","P","PT","BG","2011Q2",NA
"THS","F","P","TOTAL","BG","2011Q2",148.2
"THS","F","Q","FT","BG","2011Q2",114.9
"THS","F","Q","PT","BG","2011Q2",NA
"THS","F","Q","TOTAL","BG","2011Q2",118.3
"THS","F","R","FT","BG","2011Q2",16.2
"THS","F","R","PT","BG","2011Q2",NA
"THS","F","R","TOTAL","BG","2011Q2",17.2
"THS","F","S","FT","BG","2011Q2",27
"THS","F","S","PT","BG","2011Q2",NA
"THS","F","S","TOTAL","BG","2011Q2",28.6
"THS","F","T","FT","BG","2011Q2",NA
"THS","F","T","PT","BG","2011Q2",NA
"THS","F","T","TOTAL","BG","2011Q2",NA
"THS","F","TOTAL","FT","BG","2011Q2",1347.4
"THS","F","TOTAL","PT","BG","2011Q2",37.9
"THS","F","TOTAL","TOTAL","BG","2011Q2",1385.3
"THS","F","U","FT","BG","2011Q2",NA
"THS","F","U","TOTAL","BG","2011Q2",NA
"THS","M","A","FT","BG","2011Q2",134.3
"THS","M","A","PT","BG","2011Q2",8.4
"THS","M","A","TOTAL","BG","2011Q2",142.7
"THS","M","B","FT","BG","2011Q2",21.2
"THS","M","B","PT","BG","2011Q2",NA
"THS","M","B","TOTAL","BG","2011Q2",21.2
"THS","M","C","FT","BG","2011Q2",288.1
"THS","M","C","PT","BG","2011Q2",NA
"THS","M","C","TOTAL","BG","2011Q2",290.7
"THS","M","D","FT","BG","2011Q2",35.4
"THS","M","D","PT","BG","2011Q2",NA
"THS","M","D","TOTAL","BG","2011Q2",35.4
"THS","M","E","FT","BG","2011Q2",27.3
"THS","M","E","PT","BG","2011Q2",NA
"THS","M","E","TOTAL","BG","2011Q2",28.2
"THS","M","F","FT","BG","2011Q2",195.6
"THS","M","F","PT","BG","2011Q2",NA
"THS","M","F","TOTAL","BG","2011Q2",199.4
"THS","M","G","FT","BG","2011Q2",242.3
"THS","M","G","PT","BG","2011Q2",NA
"THS","M","G","TOTAL","BG","2011Q2",247.5
"THS","M","H","FT","BG","2011Q2",134.4
"THS","M","H","PT","BG","2011Q2",NA
"THS","M","H","TOTAL","BG","2011Q2",136.9
"THS","M","I","FT","BG","2011Q2",69.3
"THS","M","I","PT","BG","2011Q2",NA
"THS","M","I","TOTAL","BG","2011Q2",70
"THS","M","J","FT","BG","2011Q2",37.8
"THS","M","J","PT","BG","2011Q2",NA
"THS","M","J","TOTAL","BG","2011Q2",39
"THS","M","K","FT","BG","2011Q2",18.7
"THS","M","K","PT","BG","2011Q2",NA
"THS","M","K","TOTAL","BG","2011Q2",18.7
"THS","M","L","FT","BG","2011Q2",NA
"THS","M","L","PT","BG","2011Q2",NA
"THS","M","L","TOTAL","BG","2011Q2",NA
"THS","M","M","FT","BG","2011Q2",29.9
"THS","M","M","PT","BG","2011Q2",NA
"THS","M","M","TOTAL","BG","2011Q2",30.6
"THS","M","N","FT","BG","2011Q2",60.8
"THS","M","N","PT","BG","2011Q2",NA
"THS","M","N","TOTAL","BG","2011Q2",62.5
"THS","M","O","FT","BG","2011Q2",115.6
"THS","M","O","PT","BG","2011Q2",NA
"THS","M","O","TOTAL","BG","2011Q2",117.3
"THS","M","P","FT","BG","2011Q2",39.8
"THS","M","P","PT","BG","2011Q2",NA
"THS","M","P","TOTAL","BG","2011Q2",41
"THS","M","Q","FT","BG","2011Q2",30.2
"THS","M","Q","PT","BG","2011Q2",NA
"THS","M","Q","TOTAL","BG","2011Q2",30.7
"THS","M","R","FT","BG","2011Q2",20.7
"THS","M","R","PT","BG","2011Q2",NA
"THS","M","R","TOTAL","BG","2011Q2",22.3
"THS","M","S","FT","BG","2011Q2",20.1
"THS","M","S","PT","BG","2011Q2",NA
"THS","M","S","TOTAL","BG","2011Q2",21.3
"THS","M","T","FT","BG","2011Q2",NA
"THS","M","T","PT","BG","2011Q2",NA
"THS","M","T","TOTAL","BG","2011Q2",NA
"THS","M","TOTAL","FT","BG","2011Q2",1525.9
"THS","M","TOTAL","PT","BG","2011Q2",34.9
"THS","M","TOTAL","TOTAL","BG","2011Q2",1560.7
"THS","M","U","FT","BG","2011Q2",NA
"THS","M","U","TOTAL","BG","2011Q2",NA
"THS","T","A","FT","BG","2011Q2",201.4
"THS","T","A","PT","BG","2011Q2",13.4
"THS","T","A","TOTAL","BG","2011Q2",214.7
"THS","T","B","FT","BG","2011Q2",24.6
"THS","T","B","PT","BG","2011Q2",NA
"THS","T","B","TOTAL","BG","2011Q2",24.6
"THS","T","C","FT","BG","2011Q2",574.3
"THS","T","C","PT","BG","2011Q2",NA
"THS","T","C","TOTAL","BG","2011Q2",578.1
"THS","T","D","FT","BG","2011Q2",44.7
"THS","T","D","PT","BG","2011Q2",NA
"THS","T","D","TOTAL","BG","2011Q2",45.5
"THS","T","E","FT","BG","2011Q2",40
"THS","T","E","PT","BG","2011Q2",NA
"THS","T","E","TOTAL","BG","2011Q2",41.1
"THS","T","F","FT","BG","2011Q2",213.3
"THS","T","F","PT","BG","2011Q2",NA
"THS","T","F","TOTAL","BG","2011Q2",218
"THS","T","G","FT","BG","2011Q2",515.9
"THS","T","G","PT","BG","2011Q2",13.9
"THS","T","G","TOTAL","BG","2011Q2",529.7
"THS","T","H","FT","BG","2011Q2",170.6
"THS","T","H","PT","BG","2011Q2",NA
"THS","T","H","TOTAL","BG","2011Q2",174.8
"THS","T","I","FT","BG","2011Q2",161.4
"THS","T","I","PT","BG","2011Q2",NA
"THS","T","I","TOTAL","BG","2011Q2",164.8
"THS","T","J","FT","BG","2011Q2",67.8
"THS","T","J","PT","BG","2011Q2",NA
"THS","T","J","TOTAL","BG","2011Q2",69.2
"THS","T","K","FT","BG","2011Q2",53.6
"THS","T","K","PT","BG","2011Q2",NA
"THS","T","K","TOTAL","BG","2011Q2",54.7
"THS","T","L","FT","BG","2011Q2",9.5
"THS","T","L","PT","BG","2011Q2",NA
"THS","T","L","TOTAL","BG","2011Q2",10.2
"THS","T","M","FT","BG","2011Q2",81.3
"THS","T","M","PT","BG","2011Q2",NA
"THS","T","M","TOTAL","BG","2011Q2",83.9
"THS","T","N","FT","BG","2011Q2",81.2
"THS","T","N","PT","BG","2011Q2",NA
"THS","T","N","TOTAL","BG","2011Q2",84.9
"THS","T","O","FT","BG","2011Q2",214
"THS","T","O","PT","BG","2011Q2",NA
"THS","T","O","TOTAL","BG","2011Q2",218.1
"THS","T","P","FT","BG","2011Q2",186.1
"THS","T","P","PT","BG","2011Q2",NA
"THS","T","P","TOTAL","BG","2011Q2",189.1
"THS","T","Q","FT","BG","2011Q2",145.1
"THS","T","Q","PT","BG","2011Q2",NA
"THS","T","Q","TOTAL","BG","2011Q2",149
"THS","T","R","FT","BG","2011Q2",36.9
"THS","T","R","PT","BG","2011Q2",NA
"THS","T","R","TOTAL","BG","2011Q2",39.6
"THS","T","S","FT","BG","2011Q2",47.1
"THS","T","S","PT","BG","2011Q2",NA
"THS","T","S","TOTAL","BG","2011Q2",49.9
"THS","T","T","FT","BG","2011Q2",NA
"THS","T","T","PT","BG","2011Q2",NA
"THS","T","T","TOTAL","BG","2011Q2",NA
"THS","T","TOTAL","FT","BG","2011Q2",2873.3
"THS","T","TOTAL","PT","BG","2011Q2",72.7
"THS","T","TOTAL","TOTAL","BG","2011Q2",2946
"THS","T","U","FT","BG","2011Q2",NA
"THS","T","U","TOTAL","BG","2011Q2",NA
"THS","F","A","FT","BG","2011Q1",52.4
"THS","F","A","PT","BG","2011Q1",6.5
"THS","F","A","TOTAL","BG","2011Q1",59
"THS","F","B","FT","BG","2011Q1",NA
"THS","F","B","PT","BG","2011Q1",NA
"THS","F","B","TOTAL","BG","2011Q1",NA
"THS","F","C","FT","BG","2011Q1",282.2
"THS","F","C","PT","BG","2011Q1",NA
"THS","F","C","TOTAL","BG","2011Q1",283.6
"THS","F","D","FT","BG","2011Q1",10.2
"THS","F","D","PT","BG","2011Q1",NA
"THS","F","D","TOTAL","BG","2011Q1",10.5
"THS","F","E","FT","BG","2011Q1",10.3
"THS","F","E","PT","BG","2011Q1",NA
"THS","F","E","TOTAL","BG","2011Q1",11
"THS","F","F","FT","BG","2011Q1",17.6
"THS","F","F","PT","BG","2011Q1",NA
"THS","F","F","TOTAL","BG","2011Q1",18.5
"THS","F","G","FT","BG","2011Q1",283.9
"THS","F","G","PT","BG","2011Q1",7.2
"THS","F","G","TOTAL","BG","2011Q1",291.1
"THS","F","H","FT","BG","2011Q1",40.3
"THS","F","H","PT","BG","2011Q1",NA
"THS","F","H","TOTAL","BG","2011Q1",40.7
"THS","F","I","FT","BG","2011Q1",87.9
"THS","F","I","PT","BG","2011Q1",NA
"THS","F","I","TOTAL","BG","2011Q1",90.7
"THS","F","J","FT","BG","2011Q1",28.2
"THS","F","J","PT","BG","2011Q1",NA
"THS","F","J","TOTAL","BG","2011Q1",29.2
"THS","F","K","FT","BG","2011Q1",27.5
"THS","F","K","PT","BG","2011Q1",NA
"THS","F","K","TOTAL","BG","2011Q1",28.5
"THS","F","L","FT","BG","2011Q1",NA
"THS","F","L","PT","BG","2011Q1",NA
"THS","F","L","TOTAL","BG","2011Q1",NA
"THS","F","M","FT","BG","2011Q1",53.5
"THS","F","M","PT","BG","2011Q1",NA
"THS","F","M","TOTAL","BG","2011Q1",55.4
"THS","F","N","FT","BG","2011Q1",13.1
"THS","F","N","PT","BG","2011Q1",NA
"THS","F","N","TOTAL","BG","2011Q1",14.3
"THS","F","O","FT","BG","2011Q1",94.6
"THS","F","O","PT","BG","2011Q1",NA
"THS","F","O","TOTAL","BG","2011Q1",98.3
"THS","F","P","FT","BG","2011Q1",146.9
"THS","F","P","PT","BG","2011Q1",NA
"THS","F","P","TOTAL","BG","2011Q1",149.8
"THS","F","Q","FT","BG","2011Q1",123.8
"THS","F","Q","PT","BG","2011Q1",NA
"THS","F","Q","TOTAL","BG","2011Q1",125.9
"THS","F","R","FT","BG","2011Q1",16.7
"THS","F","R","PT","BG","2011Q1",NA
"THS","F","R","TOTAL","BG","2011Q1",18
"THS","F","S","FT","BG","2011Q1",27.1
"THS","F","S","PT","BG","2011Q1",NA
"THS","F","S","TOTAL","BG","2011Q1",29.5
"THS","F","T","FT","BG","2011Q1",NA
"THS","F","T","PT","BG","2011Q1",NA
"THS","F","T","TOTAL","BG","2011Q1",NA
"THS","F","TOTAL","FT","BG","2011Q1",1327.9
"THS","F","TOTAL","PT","BG","2011Q1",38
"THS","F","TOTAL","TOTAL","BG","2011Q1",1365.9
"THS","F","U","FT","BG","2011Q1",NA
"THS","F","U","TOTAL","BG","2011Q1",NA
"THS","M","A","FT","BG","2011Q1",110.2
"THS","M","A","PT","BG","2011Q1",8.4
"THS","M","A","TOTAL","BG","2011Q1",118.6
"THS","M","B","FT","BG","2011Q1",26
"THS","M","B","PT","BG","2011Q1",NA
"THS","M","B","TOTAL","BG","2011Q1",26
"THS","M","C","FT","BG","2011Q1",298.7
"THS","M","C","PT","BG","2011Q1",NA
"THS","M","C","TOTAL","BG","2011Q1",300.7
"THS","M","D","FT","BG","2011Q1",35
"THS","M","D","PT","BG","2011Q1",NA
"THS","M","D","TOTAL","BG","2011Q1",35
"THS","M","E","FT","BG","2011Q1",28.6
"THS","M","E","PT","BG","2011Q1",NA
"THS","M","E","TOTAL","BG","2011Q1",29.9
"THS","M","F","FT","BG","2011Q1",203.1
"THS","M","F","PT","BG","2011Q1",NA
"THS","M","F","TOTAL","BG","2011Q1",205.8
"THS","M","G","FT","BG","2011Q1",237.2
"THS","M","G","PT","BG","2011Q1",NA
"THS","M","G","TOTAL","BG","2011Q1",240.8
"THS","M","H","FT","BG","2011Q1",131.5
"THS","M","H","PT","BG","2011Q1",NA
"THS","M","H","TOTAL","BG","2011Q1",133.6
"THS","M","I","FT","BG","2011Q1",62.6
"THS","M","I","PT","BG","2011Q1",NA
"THS","M","I","TOTAL","BG","2011Q1",64.2
"THS","M","J","FT","BG","2011Q1",35.7
"THS","M","J","PT","BG","2011Q1",NA
"THS","M","J","TOTAL","BG","2011Q1",37.1
"THS","M","K","FT","BG","2011Q1",19.8
"THS","M","K","PT","BG","2011Q1",NA
"THS","M","K","TOTAL","BG","2011Q1",19.8
"THS","M","L","FT","BG","2011Q1",NA
"THS","M","L","PT","BG","2011Q1",NA
"THS","M","L","TOTAL","BG","2011Q1",NA
"THS","M","M","FT","BG","2011Q1",33.3
"THS","M","M","PT","BG","2011Q1",NA
"THS","M","M","TOTAL","BG","2011Q1",33.9
"THS","M","N","FT","BG","2011Q1",50.7
"THS","M","N","PT","BG","2011Q1",NA
"THS","M","N","TOTAL","BG","2011Q1",52.6
"THS","M","O","FT","BG","2011Q1",124.4
"THS","M","O","PT","BG","2011Q1",NA
"THS","M","O","TOTAL","BG","2011Q1",125.5
"THS","M","P","FT","BG","2011Q1",38.2
"THS","M","P","PT","BG","2011Q1",NA
"THS","M","P","TOTAL","BG","2011Q1",39
"THS","M","Q","FT","BG","2011Q1",30.4
"THS","M","Q","PT","BG","2011Q1",NA
"THS","M","Q","TOTAL","BG","2011Q1",30.7
"THS","M","R","FT","BG","2011Q1",20.3
"THS","M","R","PT","BG","2011Q1",NA
"THS","M","R","TOTAL","BG","2011Q1",22
"THS","M","S","FT","BG","2011Q1",18.7
"THS","M","S","PT","BG","2011Q1",NA
"THS","M","S","TOTAL","BG","2011Q1",19.4
"THS","M","T","FT","BG","2011Q1",NA
"THS","M","T","PT","BG","2011Q1",NA
"THS","M","T","TOTAL","BG","2011Q1",NA
"THS","M","TOTAL","FT","BG","2011Q1",1507.7
"THS","M","TOTAL","PT","BG","2011Q1",30.9
"THS","M","TOTAL","TOTAL","BG","2011Q1",1538.6
"THS","M","U","FT","BG","2011Q1",NA
"THS","M","U","TOTAL","BG","2011Q1",NA
"THS","T","A","FT","BG","2011Q1",162.6
"THS","T","A","PT","BG","2011Q1",15
"THS","T","A","TOTAL","BG","2011Q1",177.6
"THS","T","B","FT","BG","2011Q1",28.8
"THS","T","B","PT","BG","2011Q1",NA
"THS","T","B","TOTAL","BG","2011Q1",28.8
"THS","T","C","FT","BG","2011Q1",580.9
"THS","T","C","PT","BG","2011Q1",NA
"THS","T","C","TOTAL","BG","2011Q1",584.3
"THS","T","D","FT","BG","2011Q1",45.2
"THS","T","D","PT","BG","2011Q1",NA
"THS","T","D","TOTAL","BG","2011Q1",45.5
"THS","T","E","FT","BG","2011Q1",38.9
"THS","T","E","PT","BG","2011Q1",NA
"THS","T","E","TOTAL","BG","2011Q1",40.9
"THS","T","F","FT","BG","2011Q1",220.7
"THS","T","F","PT","BG","2011Q1",NA
"THS","T","F","TOTAL","BG","2011Q1",224.4
"THS","T","G","FT","BG","2011Q1",521.1
"THS","T","G","PT","BG","2011Q1",10.9
"THS","T","G","TOTAL","BG","2011Q1",532
"THS","T","H","FT","BG","2011Q1",171.8
"THS","T","H","PT","BG","2011Q1",NA
"THS","T","H","TOTAL","BG","2011Q1",174.3
"THS","T","I","FT","BG","2011Q1",150.5
"THS","T","I","PT","BG","2011Q1",NA
"THS","T","I","TOTAL","BG","2011Q1",154.9
"THS","T","J","FT","BG","2011Q1",63.9
"THS","T","J","PT","BG","2011Q1",NA
"THS","T","J","TOTAL","BG","2011Q1",66.3
"THS","T","K","FT","BG","2011Q1",47.3
"THS","T","K","PT","BG","2011Q1",NA
"THS","T","K","TOTAL","BG","2011Q1",48.3
"THS","T","L","FT","BG","2011Q1",7.2
"THS","T","L","PT","BG","2011Q1",NA
"THS","T","L","TOTAL","BG","2011Q1",7.4
"THS","T","M","FT","BG","2011Q1",86.8
"THS","T","M","PT","BG","2011Q1",NA
"THS","T","M","TOTAL","BG","2011Q1",89.3
"THS","T","N","FT","BG","2011Q1",63.8
"THS","T","N","PT","BG","2011Q1",NA
"THS","T","N","TOTAL","BG","2011Q1",66.9
"THS","T","O","FT","BG","2011Q1",219
"THS","T","O","PT","BG","2011Q1",NA
