"unit","sex","age","nace_r1","geo","time","values"
"THS","M","Y40-59","B","BG","2007Q4",NA
"THS","M","Y40-59","C","BG","2007Q4",16
"THS","M","Y40-59","C-F","BG","2007Q4",329.6
"THS","M","Y40-59","C-K","BG","2007Q4",517
"THS","M","Y40-59","D","BG","2007Q4",162.3
"THS","M","Y40-59","E","BG","2007Q4",30.3
"THS","M","Y40-59","F","BG","2007Q4",121
"THS","M","Y40-59","G","BG","2007Q4",58.2
"THS","M","Y40-59","G-K","BG","2007Q4",187.4
"THS","M","Y40-59","G-Q","BG","2007Q4",322.1
"THS","M","Y40-59","H","BG","2007Q4",10.4
"THS","M","Y40-59","I","BG","2007Q4",81.9
"THS","M","Y40-59","J","BG","2007Q4",6.8
"THS","M","Y40-59","K","BG","2007Q4",30.1
"THS","M","Y40-59","L","BG","2007Q4",69.5
"THS","M","Y40-59","M","BG","2007Q4",24.9
"THS","M","Y40-59","M-Q","BG","2007Q4",65.2
"THS","M","Y40-59","N","BG","2007Q4",19.3
"THS","M","Y40-59","NRP","BG","2007Q4",NA
"THS","M","Y40-59","O","BG","2007Q4",21
"THS","M","Y40-59","P","BG","2007Q4",NA
"THS","M","Y40-59","Q","BG","2007Q4",NA
"THS","M","Y40-59","TOTAL","BG","2007Q4",689.8
"THS","M","Y40-64","A","BG","2007Q4",42
"THS","M","Y40-64","A_B","BG","2007Q4",43
"THS","M","Y40-64","B","BG","2007Q4",NA
"THS","M","Y40-64","C","BG","2007Q4",16.6
"THS","M","Y40-64","C-F","BG","2007Q4",356.3
"THS","M","Y40-64","C-K","BG","2007Q4",562.7
"THS","M","Y40-64","D","BG","2007Q4",176
"THS","M","Y40-64","E","BG","2007Q4",32.2
"THS","M","Y40-64","F","BG","2007Q4",131.5
"THS","M","Y40-64","G","BG","2007Q4",63.1
"THS","M","Y40-64","G-K","BG","2007Q4",206.4
"THS","M","Y40-64","G-Q","BG","2007Q4",357.3
"THS","M","Y40-64","H","BG","2007Q4",11.7
"THS","M","Y40-64","I","BG","2007Q4",88.4
"THS","M","Y40-64","J","BG","2007Q4",6.8
"THS","M","Y40-64","K","BG","2007Q4",36.5
"THS","M","Y40-64","L","BG","2007Q4",75.6
"THS","M","Y40-64","M","BG","2007Q4",31
"THS","M","Y40-64","M-Q","BG","2007Q4",75.3
"THS","M","Y40-64","N","BG","2007Q4",20.6
"THS","M","Y40-64","NRP","BG","2007Q4",NA
"THS","M","Y40-64","O","BG","2007Q4",23.4
"THS","M","Y40-64","P","BG","2007Q4",NA
"THS","M","Y40-64","Q","BG","2007Q4",NA
"THS","M","Y40-64","TOTAL","BG","2007Q4",756.7
"THS","M","Y50-59","A","BG","2007Q4",18.3
"THS","M","Y50-59","A_B","BG","2007Q4",18.5
"THS","M","Y50-59","B","BG","2007Q4",NA
"THS","M","Y50-59","C","BG","2007Q4",6.2
"THS","M","Y50-59","C-F","BG","2007Q4",134.8
"THS","M","Y50-59","C-K","BG","2007Q4",202.5
"THS","M","Y50-59","D","BG","2007Q4",65.8
"THS","M","Y50-59","E","BG","2007Q4",11.6
"THS","M","Y50-59","F","BG","2007Q4",51.3
"THS","M","Y50-59","G","BG","2007Q4",19.8
"THS","M","Y50-59","G-K","BG","2007Q4",67.7
"THS","M","Y50-59","G-Q","BG","2007Q4",119.1
"THS","M","Y50-59","H","BG","2007Q4",NA
"THS","M","Y50-59","I","BG","2007Q4",27.2
"THS","M","Y50-59","J","BG","2007Q4",NA
"THS","M","Y50-59","K","BG","2007Q4",12.2
"THS","M","Y50-59","L","BG","2007Q4",22.4
"THS","M","Y50-59","M","BG","2007Q4",11.9
"THS","M","Y50-59","M-Q","BG","2007Q4",29
"THS","M","Y50-59","N","BG","2007Q4",7.9
"THS","M","Y50-59","NRP","BG","2007Q4",NA
"THS","M","Y50-59","O","BG","2007Q4",9.2
"THS","M","Y50-59","P","BG","2007Q4",NA
"THS","M","Y50-59","Q","BG","2007Q4",NA
"THS","M","Y50-59","TOTAL","BG","2007Q4",272.5
"THS","M","Y50-64","A","BG","2007Q4",23.3
"THS","M","Y50-64","A_B","BG","2007Q4",23.5
"THS","M","Y50-64","B","BG","2007Q4",NA
"THS","M","Y50-64","C","BG","2007Q4",6.7
"THS","M","Y50-64","C-F","BG","2007Q4",161.5
"THS","M","Y50-64","C-K","BG","2007Q4",248.3
"THS","M","Y50-64","D","BG","2007Q4",79.5
"THS","M","Y50-64","E","BG","2007Q4",13.5
"THS","M","Y50-64","F","BG","2007Q4",61.8
"THS","M","Y50-64","G","BG","2007Q4",24.7
"THS","M","Y50-64","G-K","BG","2007Q4",86.8
"THS","M","Y50-64","G-Q","BG","2007Q4",154.4
"THS","M","Y50-64","H","BG","2007Q4",6.7
"THS","M","Y50-64","I","BG","2007Q4",33.7
"THS","M","Y50-64","J","BG","2007Q4",NA
"THS","M","Y50-64","K","BG","2007Q4",18.6
"THS","M","Y50-64","L","BG","2007Q4",28.5
"THS","M","Y50-64","M","BG","2007Q4",17.9
"THS","M","Y50-64","M-Q","BG","2007Q4",39.1
"THS","M","Y50-64","N","BG","2007Q4",9.2
"THS","M","Y50-64","NRP","BG","2007Q4",NA
"THS","M","Y50-64","O","BG","2007Q4",11.7
"THS","M","Y50-64","P","BG","2007Q4",NA
"THS","M","Y50-64","Q","BG","2007Q4",NA
"THS","M","Y50-64","TOTAL","BG","2007Q4",339.4
"THS","M","Y50-74","A","BG","2007Q4",25.4
"THS","M","Y50-74","A_B","BG","2007Q4",25.5
"THS","M","Y50-74","B","BG","2007Q4",NA
"THS","M","Y50-74","C","BG","2007Q4",6.7
"THS","M","Y50-74","C-F","BG","2007Q4",166.5
"THS","M","Y50-74","C-K","BG","2007Q4",259.1
"THS","M","Y50-74","D","BG","2007Q4",82.7
"THS","M","Y50-74","E","BG","2007Q4",13.8
"THS","M","Y50-74","F","BG","2007Q4",63.2
"THS","M","Y50-74","G","BG","2007Q4",26.4
"THS","M","Y50-74","G-K","BG","2007Q4",92.6
"THS","M","Y50-74","G-Q","BG","2007Q4",166.3
"THS","M","Y50-74","H","BG","2007Q4",6.9
"THS","M","Y50-74","I","BG","2007Q4",33.9
"THS","M","Y50-74","J","BG","2007Q4",NA
"THS","M","Y50-74","K","BG","2007Q4",22.1
"THS","M","Y50-74","L","BG","2007Q4",31
"THS","M","Y50-74","M","BG","2007Q4",19.5
"THS","M","Y50-74","M-Q","BG","2007Q4",42.7
"THS","M","Y50-74","N","BG","2007Q4",10.2
"THS","M","Y50-74","NRP","BG","2007Q4",NA
"THS","M","Y50-74","O","BG","2007Q4",12.6
"THS","M","Y50-74","P","BG","2007Q4",NA
"THS","M","Y50-74","Q","BG","2007Q4",NA
"THS","M","Y50-74","TOTAL","BG","2007Q4",358.4
"THS","M","Y55-64","A","BG","2007Q4",14.9
"THS","M","Y55-64","A_B","BG","2007Q4",15.1
"THS","M","Y55-64","B","BG","2007Q4",NA
"THS","M","Y55-64","C","BG","2007Q4",NA
"THS","M","Y55-64","C-F","BG","2007Q4",86.8
"THS","M","Y55-64","C-K","BG","2007Q4",137
"THS","M","Y55-64","D","BG","2007Q4",42.7
"THS","M","Y55-64","E","BG","2007Q4",8
"THS","M","Y55-64","F","BG","2007Q4",33.5
"THS","M","Y55-64","G","BG","2007Q4",13.7
"THS","M","Y55-64","G-K","BG","2007Q4",50.2
"THS","M","Y55-64","G-Q","BG","2007Q4",91.1
"THS","M","Y55-64","H","BG","2007Q4",NA
"THS","M","Y55-64","I","BG","2007Q4",16.8
"THS","M","Y55-64","J","BG","2007Q4",NA
"THS","M","Y55-64","K","BG","2007Q4",14.8
"THS","M","Y55-64","L","BG","2007Q4",15.1
"THS","M","Y55-64","M","BG","2007Q4",13
"THS","M","Y55-64","M-Q","BG","2007Q4",25.9
"THS","M","Y55-64","N","BG","2007Q4",NA
"THS","M","Y55-64","NRP","BG","2007Q4",NA
"THS","M","Y55-64","O","BG","2007Q4",7.3
"THS","M","Y55-64","P","BG","2007Q4",NA
"THS","M","Y55-64","Q","BG","2007Q4",NA
"THS","M","Y55-64","TOTAL","BG","2007Q4",193
"THS","M","Y55-74","A","BG","2007Q4",16.9
"THS","M","Y55-74","A_B","BG","2007Q4",17.1
"THS","M","Y55-74","B","BG","2007Q4",NA
"THS","M","Y55-74","C","BG","2007Q4",NA
"THS","M","Y55-74","C-F","BG","2007Q4",91.8
"THS","M","Y55-74","C-K","BG","2007Q4",147.9
"THS","M","Y55-74","D","BG","2007Q4",46
"THS","M","Y55-74","E","BG","2007Q4",8.3
"THS","M","Y55-74","F","BG","2007Q4",34.9
"THS","M","Y55-74","G","BG","2007Q4",15.4
"THS","M","Y55-74","G-K","BG","2007Q4",56
"THS","M","Y55-74","G-Q","BG","2007Q4",103.1
"THS","M","Y55-74","H","BG","2007Q4",NA
"THS","M","Y55-74","I","BG","2007Q4",17
"THS","M","Y55-74","J","BG","2007Q4",NA
"THS","M","Y55-74","K","BG","2007Q4",18.3
"THS","M","Y55-74","L","BG","2007Q4",17.6
"THS","M","Y55-74","M","BG","2007Q4",14.6
"THS","M","Y55-74","M-Q","BG","2007Q4",29.5
"THS","M","Y55-74","N","BG","2007Q4",6.2
"THS","M","Y55-74","NRP","BG","2007Q4",NA
"THS","M","Y55-74","O","BG","2007Q4",8.2
"THS","M","Y55-74","P","BG","2007Q4",NA
"THS","M","Y55-74","Q","BG","2007Q4",NA
"THS","M","Y55-74","TOTAL","BG","2007Q4",212
"THS","M","Y_GE15","A","BG","2007Q4",73.7
"THS","M","Y_GE15","A_B","BG","2007Q4",75
"THS","M","Y_GE15","B","BG","2007Q4",NA
"THS","M","Y_GE15","C","BG","2007Q4",29.4
"THS","M","Y_GE15","C-F","BG","2007Q4",683.1
"THS","M","Y_GE15","C-K","BG","2007Q4",1154.4
"THS","M","Y_GE15","D","BG","2007Q4",349.5
"THS","M","Y_GE15","E","BG","2007Q4",45.7
"THS","M","Y_GE15","F","BG","2007Q4",258.6
"THS","M","Y_GE15","G","BG","2007Q4",177.5
"THS","M","Y_GE15","G-K","BG","2007Q4",471.3
"THS","M","Y_GE15","G-Q","BG","2007Q4",743.5
"THS","M","Y_GE15","H","BG","2007Q4",43.5
"THS","M","Y_GE15","I","BG","2007Q4",152.8
"THS","M","Y_GE15","J","BG","2007Q4",14.3
"THS","M","Y_GE15","K","BG","2007Q4",83.2
"THS","M","Y_GE15","L","BG","2007Q4",153.7
"THS","M","Y_GE15","M","BG","2007Q4",42.6
"THS","M","Y_GE15","M-Q","BG","2007Q4",118.5
"THS","M","Y_GE15","N","BG","2007Q4",30.8
"THS","M","Y_GE15","NRP","BG","2007Q4",NA
"THS","M","Y_GE15","O","BG","2007Q4",44.2
"THS","M","Y_GE15","P","BG","2007Q4",NA
"THS","M","Y_GE15","Q","BG","2007Q4",NA
"THS","M","Y_GE15","TOTAL","BG","2007Q4",1501.6
"THS","M","Y_GE25","A","BG","2007Q4",68.6
"THS","M","Y_GE25","A_B","BG","2007Q4",69.9
"THS","M","Y_GE25","B","BG","2007Q4",NA
"THS","M","Y_GE25","C","BG","2007Q4",28.1
"THS","M","Y_GE25","C-F","BG","2007Q4",613.9
"THS","M","Y_GE25","C-K","BG","2007Q4",1028.9
"THS","M","Y_GE25","D","BG","2007Q4",311.9
"THS","M","Y_GE25","E","BG","2007Q4",44.8
"THS","M","Y_GE25","F","BG","2007Q4",229.2
"THS","M","Y_GE25","G","BG","2007Q4",150.9
"THS","M","Y_GE25","G-K","BG","2007Q4",414.9
"THS","M","Y_GE25","G-Q","BG","2007Q4",675.3
"THS","M","Y_GE25","H","BG","2007Q4",33.3
"THS","M","Y_GE25","I","BG","2007Q4",144
"THS","M","Y_GE25","J","BG","2007Q4",14
"THS","M","Y_GE25","K","BG","2007Q4",72.7
"THS","M","Y_GE25","L","BG","2007Q4",148.2
"THS","M","Y_GE25","M","BG","2007Q4",42.6
"THS","M","Y_GE25","M-Q","BG","2007Q4",112.2
"THS","M","Y_GE25","N","BG","2007Q4",29.6
"THS","M","Y_GE25","NRP","BG","2007Q4",NA
"THS","M","Y_GE25","O","BG","2007Q4",39.3
"THS","M","Y_GE25","P","BG","2007Q4",NA
"THS","M","Y_GE25","Q","BG","2007Q4",NA
"THS","M","Y_GE25","TOTAL","BG","2007Q4",1359.1
"THS","M","Y_GE50","A","BG","2007Q4",25.4
"THS","M","Y_GE50","A_B","BG","2007Q4",25.5
"THS","M","Y_GE50","B","BG","2007Q4",NA
"THS","M","Y_GE50","C","BG","2007Q4",6.7
"THS","M","Y_GE50","C-F","BG","2007Q4",166.5
"THS","M","Y_GE50","C-K","BG","2007Q4",259.5
"THS","M","Y_GE50","D","BG","2007Q4",82.7
"THS","M","Y_GE50","E","BG","2007Q4",13.8
"THS","M","Y_GE50","F","BG","2007Q4",63.2
"THS","M","Y_GE50","G","BG","2007Q4",26.4
"THS","M","Y_GE50","G-K","BG","2007Q4",93
"THS","M","Y_GE50","G-Q","BG","2007Q4",167
"THS","M","Y_GE50","H","BG","2007Q4",6.9
"THS","M","Y_GE50","I","BG","2007Q4",33.9
"THS","M","Y_GE50","J","BG","2007Q4",NA
"THS","M","Y_GE50","K","BG","2007Q4",22.5
"THS","M","Y_GE50","L","BG","2007Q4",31
"THS","M","Y_GE50","M","BG","2007Q4",19.8
"THS","M","Y_GE50","M-Q","BG","2007Q4",43
"THS","M","Y_GE50","N","BG","2007Q4",10.2
"THS","M","Y_GE50","NRP","BG","2007Q4",NA
"THS","M","Y_GE50","O","BG","2007Q4",12.6
"THS","M","Y_GE50","P","BG","2007Q4",NA
"THS","M","Y_GE50","Q","BG","2007Q4",NA
"THS","M","Y_GE50","TOTAL","BG","2007Q4",359
"THS","M","Y_GE65","A","BG","2007Q4",NA
"THS","M","Y_GE65","A_B","BG","2007Q4",NA
"THS","M","Y_GE65","B","BG","2007Q4",NA
"THS","M","Y_GE65","C","BG","2007Q4",NA
"THS","M","Y_GE65","C-F","BG","2007Q4",NA
"THS","M","Y_GE65","C-K","BG","2007Q4",11.3
"THS","M","Y_GE65","D","BG","2007Q4",NA
"THS","M","Y_GE65","E","BG","2007Q4",NA
"THS","M","Y_GE65","F","BG","2007Q4",NA
"THS","M","Y_GE65","G","BG","2007Q4",NA
"THS","M","Y_GE65","G-K","BG","2007Q4",6.3
"THS","M","Y_GE65","G-Q","BG","2007Q4",12.6
"THS","M","Y_GE65","H","BG","2007Q4",NA
"THS","M","Y_GE65","I","BG","2007Q4",NA
"THS","M","Y_GE65","J","BG","2007Q4",NA
"THS","M","Y_GE65","K","BG","2007Q4",NA
"THS","M","Y_GE65","L","BG","2007Q4",NA
"THS","M","Y_GE65","M","BG","2007Q4",NA
"THS","M","Y_GE65","M-Q","BG","2007Q4",NA
"THS","M","Y_GE65","N","BG","2007Q4",NA
"THS","M","Y_GE65","NRP","BG","2007Q4",NA
"THS","M","Y_GE65","O","BG","2007Q4",NA
"THS","M","Y_GE65","P","BG","2007Q4",NA
"THS","M","Y_GE65","TOTAL","BG","2007Q4",19.7
"THS","M","Y_GE75","A","BG","2007Q4",NA
"THS","M","Y_GE75","A_B","BG","2007Q4",NA
"THS","M","Y_GE75","C","BG","2007Q4",NA
"THS","M","Y_GE75","C-F","BG","2007Q4",NA
"THS","M","Y_GE75","C-K","BG","2007Q4",NA
"THS","M","Y_GE75","D","BG","2007Q4",NA
"THS","M","Y_GE75","F","BG","2007Q4",NA
"THS","M","Y_GE75","G","BG","2007Q4",NA
"THS","M","Y_GE75","G-K","BG","2007Q4",NA
"THS","M","Y_GE75","G-Q","BG","2007Q4",NA
"THS","M","Y_GE75","H","BG","2007Q4",NA
"THS","M","Y_GE75","I","BG","2007Q4",NA
"THS","M","Y_GE75","K","BG","2007Q4",NA
"THS","M","Y_GE75","L","BG","2007Q4",NA
"THS","M","Y_GE75","M","BG","2007Q4",NA
"THS","M","Y_GE75","M-Q","BG","2007Q4",NA
"THS","M","Y_GE75","N","BG","2007Q4",NA
"THS","M","Y_GE75","NRP","BG","2007Q4",NA
"THS","M","Y_GE75","O","BG","2007Q4",NA
"THS","M","Y_GE75","TOTAL","BG","2007Q4",NA
"THS","T","Y15-19","A","BG","2007Q4",NA
"THS","T","Y15-19","A_B","BG","2007Q4",NA
"THS","T","Y15-19","B","BG","2007Q4",NA
"THS","T","Y15-19","C","BG","2007Q4",NA
"THS","T","Y15-19","C-F","BG","2007Q4",13.5
"THS","T","Y15-19","C-K","BG","2007Q4",24.4
"THS","T","Y15-19","D","BG","2007Q4",9.8
"THS","T","Y15-19","E","BG","2007Q4",NA
"THS","T","Y15-19","F","BG","2007Q4",NA
"THS","T","Y15-19","G","BG","2007Q4",NA
"THS","T","Y15-19","G-K","BG","2007Q4",10.9
"THS","T","Y15-19","G-Q","BG","2007Q4",12.3
"THS","T","Y15-19","H","BG","2007Q4",NA
"THS","T","Y15-19","I","BG","2007Q4",NA
"THS","T","Y15-19","J","BG","2007Q4",NA
"THS","T","Y15-19","K","BG","2007Q4",NA
"THS","T","Y15-19","L","BG","2007Q4",NA
"THS","T","Y15-19","M","BG","2007Q4",NA
"THS","T","Y15-19","M-Q","BG","2007Q4",NA
"THS","T","Y15-19","N","BG","2007Q4",NA
"THS","T","Y15-19","NRP","BG","2007Q4",NA
"THS","T","Y15-19","O","BG","2007Q4",NA
"THS","T","Y15-19","P","BG","2007Q4",NA
"THS","T","Y15-19","TOTAL","BG","2007Q4",27.7
"THS","T","Y15-24","A","BG","2007Q4",7
"THS","T","Y15-24","A_B","BG","2007Q4",7
"THS","T","Y15-24","B","BG","2007Q4",NA
"THS","T","Y15-24","C","BG","2007Q4",NA
"THS","T","Y15-24","C-F","BG","2007Q4",100.1
"THS","T","Y15-24","C-K","BG","2007Q4",218.6
"THS","T","Y15-24","D","BG","2007Q4",67.6
"THS","T","Y15-24","E","BG","2007Q4",NA
"THS","T","Y15-24","F","BG","2007Q4",30.3
"THS","T","Y15-24","G","BG","2007Q4",57.3
"THS","T","Y15-24","G-K","BG","2007Q4",118.6
"THS","T","Y15-24","G-Q","BG","2007Q4",138.7
"THS","T","Y15-24","H","BG","2007Q4",29.3
"THS","T","Y15-24","I","BG","2007Q4",11.7
"THS","T","Y15-24","J","BG","2007Q4",NA
"THS","T","Y15-24","K","BG","2007Q4",17.1
"THS","T","Y15-24","L","BG","2007Q4",7.9
"THS","T","Y15-24","M","BG","2007Q4",NA
"THS","T","Y15-24","M-Q","BG","2007Q4",12.3
"THS","T","Y15-24","N","BG","2007Q4",NA
"THS","T","Y15-24","NRP","BG","2007Q4",NA
"THS","T","Y15-24","O","BG","2007Q4",8
"THS","T","Y15-24","P","BG","2007Q4",NA
"THS","T","Y15-24","Q","BG","2007Q4",NA
"THS","T","Y15-24","TOTAL","BG","2007Q4",245.8
"THS","T","Y15-29","A","BG","2007Q4",13.4
"THS","T","Y15-29","A_B","BG","2007Q4",13.4
"THS","T","Y15-29","B","BG","2007Q4",NA
"THS","T","Y15-29","C","BG","2007Q4",NA
"THS","T","Y15-29","C-F","BG","2007Q4",210
"THS","T","Y15-29","C-K","BG","2007Q4",462.6
"THS","T","Y15-29","D","BG","2007Q4",138.7
"THS","T","Y15-29","E","BG","2007Q4",NA
"THS","T","Y15-29","F","BG","2007Q4",63.7
"THS","T","Y15-29","G","BG","2007Q4",124.6
"THS","T","Y15-29","G-K","BG","2007Q4",252.6
"THS","T","Y15-29","G-Q","BG","2007Q4",323.7
"THS","T","Y15-29","H","BG","2007Q4",46.7
"THS","T","Y15-29","I","BG","2007Q4",31.2
"THS","T","Y15-29","J","BG","2007Q4",11.4
"THS","T","Y15-29","K","BG","2007Q4",38.6
"THS","T","Y15-29","L","BG","2007Q4",31.3
"THS","T","Y15-29","M","BG","2007Q4",11.6
"THS","T","Y15-29","M-Q","BG","2007Q4",39.9
"THS","T","Y15-29","N","BG","2007Q4",9.7
"THS","T","Y15-29","NRP","BG","2007Q4",NA
"THS","T","Y15-29","O","BG","2007Q4",18.4
"THS","T","Y15-29","P","BG","2007Q4",NA
"THS","T","Y15-29","Q","BG","2007Q4",NA
"THS","T","Y15-29","TOTAL","BG","2007Q4",547.2
"THS","T","Y15-39","A","BG","2007Q4",40
"THS","T","Y15-39","A_B","BG","2007Q4",40.3
"THS","T","Y15-39","B","BG","2007Q4",NA
"THS","T","Y15-39","C","BG","2007Q4",15.3
"THS","T","Y15-39","C-F","BG","2007Q4",509.5
"THS","T","Y15-39","C-K","BG","2007Q4",1040.7
"THS","T","Y15-39","D","BG","2007Q4",344.4
"THS","T","Y15-39","E","BG","2007Q4",15.9
"THS","T","Y15-39","F","BG","2007Q4",133.8
"THS","T","Y15-39","G","BG","2007Q4",255.4
"THS","T","Y15-39","G-K","BG","2007Q4",531.2
"THS","T","Y15-39","G-Q","BG","2007Q4",796
"THS","T","Y15-39","H","BG","2007Q4",84.4
"THS","T","Y15-39","I","BG","2007Q4",87.6
"THS","T","Y15-39","J","BG","2007Q4",26.5
"THS","T","Y15-39","K","BG","2007Q4",77.4
"THS","T","Y15-39","L","BG","2007Q4",113.9
"THS","T","Y15-39","M","BG","2007Q4",61.2
"THS","T","Y15-39","M-Q","BG","2007Q4",150.9
"THS","T","Y15-39","N","BG","2007Q4",47.2
"THS","T","Y15-39","NRP","BG","2007Q4",NA
"THS","T","Y15-39","O","BG","2007Q4",41
"THS","T","Y15-39","P","BG","2007Q4",NA
"THS","T","Y15-39","Q","BG","2007Q4",NA
"THS","T","Y15-39","TOTAL","BG","2007Q4",1345.8
"THS","T","Y15-59","A","BG","2007Q4",96.7
"THS","T","Y15-59","A_B","BG","2007Q4",98
"THS","T","Y15-59","B","BG","2007Q4",NA
"THS","T","Y15-59","C","BG","2007Q4",36.9
"THS","T","Y15-59","C-F","BG","2007Q4",1068.2
"THS","T","Y15-59","C-K","BG","2007Q4",1986.9
"THS","T","Y15-59","D","BG","2007Q4",705.2
"THS","T","Y15-59","E","BG","2007Q4",57
"THS","T","Y15-59","F","BG","2007Q4",269.2
"THS","T","Y15-59","G","BG","2007Q4",410
"THS","T","Y15-59","G-K","BG","2007Q4",918.7
"THS","T","Y15-59","G-Q","BG","2007Q4",1605.5
"THS","T","Y15-59","H","BG","2007Q4",133.3
"THS","T","Y15-59","I","BG","2007Q4",196.7
"THS","T","Y15-59","J","BG","2007Q4",48
"THS","T","Y15-59","K","BG","2007Q4",130.8
"THS","T","Y15-59","L","BG","2007Q4",245.4
"THS","T","Y15-59","M","BG","2007Q4",201.5
"THS","T","Y15-59","M-Q","BG","2007Q4",441.4
"THS","T","Y15-59","N","BG","2007Q4",147.6
"THS","T","Y15-59","NRP","BG","2007Q4",NA
"THS","T","Y15-59","O","BG","2007Q4",88.4
"THS","T","Y15-59","P","BG","2007Q4",NA
"THS","T","Y15-59","Q","BG","2007Q4",NA
"THS","T","Y15-59","TOTAL","BG","2007Q4",2771.8
"THS","T","Y15-64","A","BG","2007Q4",102
"THS","T","Y15-64","A_B","BG","2007Q4",103.3
"THS","T","Y15-64","B","BG","2007Q4",NA
"THS","T","Y15-64","C","BG","2007Q4",37.5
"THS","T","Y15-64","C-F","BG","2007Q4",1099.6
"THS","T","Y15-64","C-K","BG","2007Q4",2045.9
"THS","T","Y15-64","D","BG","2007Q4",723.5
"THS","T","Y15-64","E","BG","2007Q4",58.9
"THS","T","Y15-64","F","BG","2007Q4",279.7
"THS","T","Y15-64","G","BG","2007Q4",417.7
"THS","T","Y15-64","G-K","BG","2007Q4",946.3
"THS","T","Y15-64","G-Q","BG","2007Q4",1658.3
"THS","T","Y15-64","H","BG","2007Q4",137.5
"THS","T","Y15-64","I","BG","2007Q4",203.8
"THS","T","Y15-64","J","BG","2007Q4",48.4
"THS","T","Y15-64","K","BG","2007Q4",139
"THS","T","Y15-64","L","BG","2007Q4",253.5
"THS","T","Y15-64","M","BG","2007Q4",209.6
"THS","T","Y15-64","M-Q","BG","2007Q4",458.6
"THS","T","Y15-64","N","BG","2007Q4",152.4
"THS","T","Y15-64","NRP","BG","2007Q4",NA
"THS","T","Y15-64","O","BG","2007Q4",92.3
"THS","T","Y15-64","P","BG","2007Q4",NA
"THS","T","Y15-64","Q","BG","2007Q4",NA
"THS","T","Y15-64","TOTAL","BG","2007Q4",2861.3
"THS","T","Y15-74","A","BG","2007Q4",104.1
"THS","T","Y15-74","A_B","BG","2007Q4",105.4
"THS","T","Y15-74","B","BG","2007Q4",NA
"THS","T","Y15-74","C","BG","2007Q4",37.5
"THS","T","Y15-74","C-F","BG","2007Q4",1105.4
"THS","T","Y15-74","C-K","BG","2007Q4",2060.8
"THS","T","Y15-74","D","BG","2007Q4",727.5
"THS","T","Y15-74","E","BG","2007Q4",59.3
"THS","T","Y15-74","F","BG","2007Q4",281.1
"THS","T","Y15-74","G","BG","2007Q4",420.6
"THS","T","Y15-74","G-K","BG","2007Q4",955.4
"THS","T","Y15-74","G-Q","BG","2007Q4",1677.3
"THS","T","Y15-74","H","BG","2007Q4",138.5
"THS","T","Y15-74","I","BG","2007Q4",204.2
"THS","T","Y15-74","J","BG","2007Q4",49.4
"THS","T","Y15-74","K","BG","2007Q4",142.7
"THS","T","Y15-74","L","BG","2007Q4",256.2
"THS","T","Y15-74","M","BG","2007Q4",211.8
"THS","T","Y15-74","M-Q","BG","2007Q4",465.7
"THS","T","Y15-74","N","BG","2007Q4",154.8
"THS","T","Y15-74","NRP","BG","2007Q4",NA
"THS","T","Y15-74","O","BG","2007Q4",94.3
"THS","T","Y15-74","P","BG","2007Q4",NA
"THS","T","Y15-74","Q","BG","2007Q4",NA
"THS","T","Y15-74","TOTAL","BG","2007Q4",2888
"THS","T","Y20-64","A","BG","2007Q4",100.2
"THS","T","Y20-64","A_B","BG","2007Q4",101.5
"THS","T","Y20-64","B","BG","2007Q4",NA
"THS","T","Y20-64","C","BG","2007Q4",37.5
"THS","T","Y20-64","C-F","BG","2007Q4",1086.1
"THS","T","Y20-64","C-K","BG","2007Q4",2021.4
"THS","T","Y20-64","D","BG","2007Q4",713.7
"THS","T","Y20-64","E","BG","2007Q4",58.9
"THS","T","Y20-64","F","BG","2007Q4",275.9
"THS","T","Y20-64","G","BG","2007Q4",413
"THS","T","Y20-64","G-K","BG","2007Q4",935.4
"THS","T","Y20-64","G-Q","BG","2007Q4",1646
"THS","T","Y20-64","H","BG","2007Q4",132.6
"THS","T","Y20-64","I","BG","2007Q4",203.2
"THS","T","Y20-64","J","BG","2007Q4",48.1
"THS","T","Y20-64","K","BG","2007Q4",138.5
"THS","T","Y20-64","L","BG","2007Q4",252.9
"THS","T","Y20-64","M","BG","2007Q4",209.6
"THS","T","Y20-64","M-Q","BG","2007Q4",457.8
"THS","T","Y20-64","N","BG","2007Q4",152.4
"THS","T","Y20-64","NRP","BG","2007Q4",NA
"THS","T","Y20-64","O","BG","2007Q4",91.5
"THS","T","Y20-64","P","BG","2007Q4",NA
"THS","T","Y20-64","Q","BG","2007Q4",NA
"THS","T","Y20-64","TOTAL","BG","2007Q4",2833.6
"THS","T","Y25-49","A","BG","2007Q4",62.3
"THS","T","Y25-49","A_B","BG","2007Q4",63.4
"THS","T","Y25-49","B","BG","2007Q4",NA
"THS","T","Y25-49","C","BG","2007Q4",27.4
"THS","T","Y25-49","C-F","BG","2007Q4",751
"THS","T","Y25-49","C-K","BG","2007Q4",1410.3
"THS","T","Y25-49","D","BG","2007Q4",502.5
"THS","T","Y25-49","E","BG","2007Q4",39.3
"THS","T","Y25-49","F","BG","2007Q4",181.7
"THS","T","Y25-49","G","BG","2007Q4",301.1
"THS","T","Y25-49","G-K","BG","2007Q4",659.3
"THS","T","Y25-49","G-Q","BG","2007Q4",1140.7
"THS","T","Y25-49","H","BG","2007Q4",82.1
"THS","T","Y25-49","I","BG","2007Q4",147.3
