"currency","nace_r2","geo","time","values"
"MIO_EUR","R-U","BG313",2006,4.4
"MIO_EUR","R-U","BG314",2006,7.68
"MIO_EUR","R-U","BG315",2006,4.45
"MIO_EUR","R-U","BG32",2006,29.5
"MIO_EUR","R-U","BG321",2006,8.98
"MIO_EUR","R-U","BG322",2006,5.74
"MIO_EUR","R-U","BG323",2006,9.2
"MIO_EUR","R-U","BG324",2006,3.46
"MIO_EUR","R-U","BG325",2006,2.12
"MIO_EUR","R-U","BG33",2006,34.01
"MIO_EUR","R-U","BG331",2006,20.93
"MIO_EUR","R-U","BG332",2006,5.35
"MIO_EUR","R-U","BG333",2006,5.05
"MIO_EUR","R-U","BG334",2006,2.68
"MIO_EUR","R-U","BG34",2006,37.39
"MIO_EUR","R-U","BG341",2006,18.22
"MIO_EUR","R-U","BG342",2006,5.14
"MIO_EUR","R-U","BG343",2006,2.76
"MIO_EUR","R-U","BG344",2006,11.26
"MIO_EUR","R-U","BG4",2006,309.28
"MIO_EUR","R-U","BG41",2006,268.47
"MIO_EUR","R-U","BG411",2006,247.15
"MIO_EUR","R-U","BG412",2006,4.65
"MIO_EUR","R-U","BG413",2006,10.13
"MIO_EUR","R-U","BG414",2006,2.94
"MIO_EUR","R-U","BG415",2006,3.6
"MIO_EUR","R-U","BG42",2006,40.82
"MIO_EUR","R-U","BG421",2006,23.85
"MIO_EUR","R-U","BG422",2006,4.73
"MIO_EUR","R-U","BG423",2006,4.89
"MIO_EUR","R-U","BG424",2006,4.42
"MIO_EUR","R-U","BG425",2006,2.92
"MIO_EUR","TOTAL","BG",2006,22553.64
"MIO_EUR","TOTAL","BG3",2006,9410.28
"MIO_EUR","TOTAL","BG31",2006,1922.46
"MIO_EUR","TOTAL","BG311",2006,198.18
"MIO_EUR","TOTAL","BG312",2006,290.41
"MIO_EUR","TOTAL","BG313",2006,509.48
"MIO_EUR","TOTAL","BG314",2006,589.36
"MIO_EUR","TOTAL","BG315",2006,335.04
"MIO_EUR","TOTAL","BG32",2006,2027.11
"MIO_EUR","TOTAL","BG321",2006,592.79
"MIO_EUR","TOTAL","BG322",2006,343.98
"MIO_EUR","TOTAL","BG323",2006,595.46
"MIO_EUR","TOTAL","BG324",2006,264.84
"MIO_EUR","TOTAL","BG325",2006,230.05
"MIO_EUR","TOTAL","BG33",2006,2555.77
"MIO_EUR","TOTAL","BG331",2006,1511.11
"MIO_EUR","TOTAL","BG332",2006,399.82
"MIO_EUR","TOTAL","BG333",2006,382.16
"MIO_EUR","TOTAL","BG334",2006,262.67
"MIO_EUR","TOTAL","BG34",2006,2904.93
"MIO_EUR","TOTAL","BG341",2006,1249.29
"MIO_EUR","TOTAL","BG342",2006,360.11
"MIO_EUR","TOTAL","BG343",2006,246.48
"MIO_EUR","TOTAL","BG344",2006,1049.06
"MIO_EUR","TOTAL","BG4",2006,13143.36
"MIO_EUR","TOTAL","BG41",2006,9725.57
"MIO_EUR","TOTAL","BG411",2006,7657.92
"MIO_EUR","TOTAL","BG412",2006,793.52
"MIO_EUR","TOTAL","BG413",2006,671.12
"MIO_EUR","TOTAL","BG414",2006,294.97
"MIO_EUR","TOTAL","BG415",2006,308.05
"MIO_EUR","TOTAL","BG42",2006,3417.78
"MIO_EUR","TOTAL","BG421",2006,1694.87
"MIO_EUR","TOTAL","BG422",2006,486.11
"MIO_EUR","TOTAL","BG423",2006,668
"MIO_EUR","TOTAL","BG424",2006,269.34
"MIO_EUR","TOTAL","BG425",2006,299.47
"MIO_NAC","A","BG",2006,3255.78
"MIO_NAC","A","BG3",2006,1984.77
"MIO_NAC","A","BG31",2006,542.43
"MIO_NAC","A","BG311",2006,83.49
"MIO_NAC","A","BG312",2006,112.52
"MIO_NAC","A","BG313",2006,115.79
"MIO_NAC","A","BG314",2006,144.16
"MIO_NAC","A","BG315",2006,86.47
"MIO_NAC","A","BG32",2006,498.08
"MIO_NAC","A","BG321",2006,101.81
"MIO_NAC","A","BG322",2006,35.96
"MIO_NAC","A","BG323",2006,109.56
"MIO_NAC","A","BG324",2006,122.43
"MIO_NAC","A","BG325",2006,128.31
"MIO_NAC","A","BG33",2006,466.51
"MIO_NAC","A","BG331",2006,93.49
"MIO_NAC","A","BG332",2006,163.48
"MIO_NAC","A","BG333",2006,120.92
"MIO_NAC","A","BG334",2006,88.63
"MIO_NAC","A","BG34",2006,477.75
"MIO_NAC","A","BG341",2006,157.71
"MIO_NAC","A","BG342",2006,98.02
"MIO_NAC","A","BG343",2006,86.9
"MIO_NAC","A","BG344",2006,135.13
"MIO_NAC","A","BG4",2006,1271.01
"MIO_NAC","A","BG41",2006,501.46
"MIO_NAC","A","BG411",2006,50.06
"MIO_NAC","A","BG412",2006,107.32
"MIO_NAC","A","BG413",2006,192.36
"MIO_NAC","A","BG414",2006,54.73
"MIO_NAC","A","BG415",2006,96.99
"MIO_NAC","A","BG42",2006,769.55
"MIO_NAC","A","BG421",2006,238.48
"MIO_NAC","A","BG422",2006,139.98
"MIO_NAC","A","BG423",2006,150.06
"MIO_NAC","A","BG424",2006,78.09
"MIO_NAC","A","BG425",2006,162.95
"MIO_NAC","B-E","BG",2006,10329.43
"MIO_NAC","B-E","BG3",2006,5010.25
"MIO_NAC","B-E","BG31",2006,1033.35
"MIO_NAC","B-E","BG311",2006,43.27
"MIO_NAC","B-E","BG312",2006,111.98
"MIO_NAC","B-E","BG313",2006,404.25
"MIO_NAC","B-E","BG314",2006,273.24
"MIO_NAC","B-E","BG315",2006,200.61
"MIO_NAC","B-E","BG32",2006,1097.95
"MIO_NAC","B-E","BG321",2006,319.35
"MIO_NAC","B-E","BG322",2006,290.07
"MIO_NAC","B-E","BG323",2006,318.84
"MIO_NAC","B-E","BG324",2006,110.63
"MIO_NAC","B-E","BG325",2006,59.06
"MIO_NAC","B-E","BG33",2006,1119.6
"MIO_NAC","B-E","BG331",2006,698.9
"MIO_NAC","B-E","BG332",2006,88.62
"MIO_NAC","B-E","BG333",2006,195.18
"MIO_NAC","B-E","BG334",2006,136.9
"MIO_NAC","B-E","BG34",2006,1759.34
"MIO_NAC","B-E","BG341",2006,556.24
"MIO_NAC","B-E","BG342",2006,171.19
"MIO_NAC","B-E","BG343",2006,90.62
"MIO_NAC","B-E","BG344",2006,941.29
"MIO_NAC","B-E","BG4",2006,5319.19
"MIO_NAC","B-E","BG41",2006,3309.67
"MIO_NAC","B-E","BG411",2006,1647.4
"MIO_NAC","B-E","BG412",2006,880.22
"MIO_NAC","B-E","BG413",2006,373.14
"MIO_NAC","B-E","BG414",2006,211.89
"MIO_NAC","B-E","BG415",2006,197.02
"MIO_NAC","B-E","BG42",2006,2009.52
"MIO_NAC","B-E","BG421",2006,1015.01
"MIO_NAC","B-E","BG422",2006,189.62
"MIO_NAC","B-E","BG423",2006,580.86
"MIO_NAC","B-E","BG424",2006,116.13
"MIO_NAC","B-E","BG425",2006,107.9
"MIO_NAC","C","BG",2006,7114.2
"MIO_NAC","C","BG3",2006,3392.83
"MIO_NAC","C","BG31",2006,595.74
"MIO_NAC","C","BG311",2006,37.83
"MIO_NAC","C","BG312",2006,85.64
"MIO_NAC","C","BG313",2006,101.33
"MIO_NAC","C","BG314",2006,183.11
"MIO_NAC","C","BG315",2006,187.84
"MIO_NAC","C","BG32",2006,886.29
"MIO_NAC","C","BG321",2006,196.35
"MIO_NAC","C","BG322",2006,276.97
"MIO_NAC","C","BG323",2006,265.39
"MIO_NAC","C","BG324",2006,98.83
"MIO_NAC","C","BG325",2006,48.76
"MIO_NAC","C","BG33",2006,826.97
"MIO_NAC","C","BG331",2006,435.61
"MIO_NAC","C","BG332",2006,79.09
"MIO_NAC","C","BG333",2006,179.55
"MIO_NAC","C","BG334",2006,132.72
"MIO_NAC","C","BG34",2006,1083.83
"MIO_NAC","C","BG341",2006,494.56
"MIO_NAC","C","BG342",2006,163.31
"MIO_NAC","C","BG343",2006,79.45
"MIO_NAC","C","BG344",2006,346.52
"MIO_NAC","C","BG4",2006,3721.37
"MIO_NAC","C","BG41",2006,2360.25
"MIO_NAC","C","BG411",2006,1152.11
"MIO_NAC","C","BG412",2006,557.16
"MIO_NAC","C","BG413",2006,335.85
"MIO_NAC","C","BG414",2006,177.28
"MIO_NAC","C","BG415",2006,137.84
"MIO_NAC","C","BG42",2006,1361.12
"MIO_NAC","C","BG421",2006,828.89
"MIO_NAC","C","BG422",2006,174.18
"MIO_NAC","C","BG423",2006,196.47
"MIO_NAC","C","BG424",2006,72.25
"MIO_NAC","C","BG425",2006,89.34
"MIO_NAC","F","BG",2006,3084.27
"MIO_NAC","F","BG3",2006,1318.05
"MIO_NAC","F","BG31",2006,171.01
"MIO_NAC","F","BG311",2006,13.35
"MIO_NAC","F","BG312",2006,20.88
"MIO_NAC","F","BG313",2006,52.65
"MIO_NAC","F","BG314",2006,62.03
"MIO_NAC","F","BG315",2006,22.1
"MIO_NAC","F","BG32",2006,170.7
"MIO_NAC","F","BG321",2006,49.9
"MIO_NAC","F","BG322",2006,28.34
"MIO_NAC","F","BG323",2006,48.33
"MIO_NAC","F","BG324",2006,24.08
"MIO_NAC","F","BG325",2006,20.04
"MIO_NAC","F","BG33",2006,392.14
"MIO_NAC","F","BG331",2006,267.9
"MIO_NAC","F","BG332",2006,40.28
"MIO_NAC","F","BG333",2006,42.05
"MIO_NAC","F","BG334",2006,41.92
"MIO_NAC","F","BG34",2006,584.2
"MIO_NAC","F","BG341",2006,385.93
"MIO_NAC","F","BG342",2006,44.46
"MIO_NAC","F","BG343",2006,30.24
"MIO_NAC","F","BG344",2006,123.57
"MIO_NAC","F","BG4",2006,1766.22
"MIO_NAC","F","BG41",2006,1401.69
"MIO_NAC","F","BG411",2006,1190.5
"MIO_NAC","F","BG412",2006,46.76
"MIO_NAC","F","BG413",2006,110.2
"MIO_NAC","F","BG414",2006,34.94
"MIO_NAC","F","BG415",2006,19.3
"MIO_NAC","F","BG42",2006,364.53
"MIO_NAC","F","BG421",2006,203.67
"MIO_NAC","F","BG422",2006,57.96
"MIO_NAC","F","BG423",2006,35.85
"MIO_NAC","F","BG424",2006,43.33
"MIO_NAC","F","BG425",2006,23.72
"MIO_NAC","G-I","BG",2006,10408.6
"MIO_NAC","G-I","BG3",2006,3825.76
"MIO_NAC","G-I","BG31",2006,566.28
"MIO_NAC","G-I","BG311",2006,61.09
"MIO_NAC","G-I","BG312",2006,76.23
"MIO_NAC","G-I","BG313",2006,115.02
"MIO_NAC","G-I","BG314",2006,219.84
"MIO_NAC","G-I","BG315",2006,94.1
"MIO_NAC","G-I","BG32",2006,786.74
"MIO_NAC","G-I","BG321",2006,245.8
"MIO_NAC","G-I","BG322",2006,109.04
"MIO_NAC","G-I","BG323",2006,288.63
"MIO_NAC","G-I","BG324",2006,73.69
"MIO_NAC","G-I","BG325",2006,69.58
"MIO_NAC","G-I","BG33",2006,1327.86
"MIO_NAC","G-I","BG331",2006,960.13
"MIO_NAC","G-I","BG332",2006,189.96
"MIO_NAC","G-I","BG333",2006,112.42
"MIO_NAC","G-I","BG334",2006,65.35
"MIO_NAC","G-I","BG34",2006,1144.89
"MIO_NAC","G-I","BG341",2006,639.3
"MIO_NAC","G-I","BG342",2006,123.96
"MIO_NAC","G-I","BG343",2006,83.58
"MIO_NAC","G-I","BG344",2006,298.05
"MIO_NAC","G-I","BG4",2006,6582.84
"MIO_NAC","G-I","BG41",2006,5317.55
"MIO_NAC","G-I","BG411",2006,4826.35
"MIO_NAC","G-I","BG412",2006,150.76
"MIO_NAC","G-I","BG413",2006,188.67
"MIO_NAC","G-I","BG414",2006,76.57
"MIO_NAC","G-I","BG415",2006,75.21
"MIO_NAC","G-I","BG42",2006,1265.29
"MIO_NAC","G-I","BG421",2006,726.37
"MIO_NAC","G-I","BG422",2006,201.94
"MIO_NAC","G-I","BG423",2006,176.69
"MIO_NAC","G-I","BG424",2006,89.86
"MIO_NAC","G-I","BG425",2006,70.43
"MIO_NAC","G-J","BG",2006,12065.02
"MIO_NAC","G-J","BG3",2006,4187.72
"MIO_NAC","G-J","BG31",2006,640.22
"MIO_NAC","G-J","BG311",2006,69.43
"MIO_NAC","G-J","BG312",2006,86.38
"MIO_NAC","G-J","BG313",2006,133.03
"MIO_NAC","G-J","BG314",2006,244.03
"MIO_NAC","G-J","BG315",2006,107.36
"MIO_NAC","G-J","BG32",2006,884.42
"MIO_NAC","G-J","BG321",2006,272.97
"MIO_NAC","G-J","BG322",2006,121.93
"MIO_NAC","G-J","BG323",2006,327.2
"MIO_NAC","G-J","BG324",2006,82.97
"MIO_NAC","G-J","BG325",2006,79.35
"MIO_NAC","G-J","BG33",2006,1413.74
"MIO_NAC","G-J","BG331",2006,1010.82
"MIO_NAC","G-J","BG332",2006,204.53
"MIO_NAC","G-J","BG333",2006,124.83
"MIO_NAC","G-J","BG334",2006,73.56
"MIO_NAC","G-J","BG34",2006,1249.35
"MIO_NAC","G-J","BG341",2006,689.08
"MIO_NAC","G-J","BG342",2006,135.87
"MIO_NAC","G-J","BG343",2006,94.15
"MIO_NAC","G-J","BG344",2006,330.25
"MIO_NAC","G-J","BG4",2006,7877.3
"MIO_NAC","G-J","BG41",2006,6472.97
"MIO_NAC","G-J","BG411",2006,5943.51
"MIO_NAC","G-J","BG412",2006,166.29
"MIO_NAC","G-J","BG413",2006,201.37
"MIO_NAC","G-J","BG414",2006,82.16
"MIO_NAC","G-J","BG415",2006,79.65
"MIO_NAC","G-J","BG42",2006,1404.32
"MIO_NAC","G-J","BG421",2006,805.45
"MIO_NAC","G-J","BG422",2006,224.67
"MIO_NAC","G-J","BG423",2006,193.43
"MIO_NAC","G-J","BG424",2006,102.22
"MIO_NAC","G-J","BG425",2006,78.56
"MIO_NAC","J","BG",2006,1656.42
"MIO_NAC","J","BG3",2006,361.96
"MIO_NAC","J","BG31",2006,73.94
"MIO_NAC","J","BG311",2006,8.34
"MIO_NAC","J","BG312",2006,10.15
"MIO_NAC","J","BG313",2006,18.01
"MIO_NAC","J","BG314",2006,24.2
"MIO_NAC","J","BG315",2006,13.25
"MIO_NAC","J","BG32",2006,97.68
"MIO_NAC","J","BG321",2006,27.17
"MIO_NAC","J","BG322",2006,12.89
"MIO_NAC","J","BG323",2006,38.57
"MIO_NAC","J","BG324",2006,9.27
"MIO_NAC","J","BG325",2006,9.77
"MIO_NAC","J","BG33",2006,85.88
"MIO_NAC","J","BG331",2006,50.69
"MIO_NAC","J","BG332",2006,14.57
"MIO_NAC","J","BG333",2006,12.41
"MIO_NAC","J","BG334",2006,8.21
"MIO_NAC","J","BG34",2006,104.46
"MIO_NAC","J","BG341",2006,49.77
"MIO_NAC","J","BG342",2006,11.92
"MIO_NAC","J","BG343",2006,10.57
"MIO_NAC","J","BG344",2006,32.2
"MIO_NAC","J","BG4",2006,1294.45
"MIO_NAC","J","BG41",2006,1155.42
"MIO_NAC","J","BG411",2006,1117.17
"MIO_NAC","J","BG412",2006,15.53
"MIO_NAC","J","BG413",2006,12.71
"MIO_NAC","J","BG414",2006,5.59
"MIO_NAC","J","BG415",2006,4.44
"MIO_NAC","J","BG42",2006,139.03
"MIO_NAC","J","BG421",2006,79.08
"MIO_NAC","J","BG422",2006,22.73
"MIO_NAC","J","BG423",2006,16.73
"MIO_NAC","J","BG424",2006,12.36
"MIO_NAC","J","BG425",2006,8.13
"MIO_NAC","K","BG",2006,2406.9
"MIO_NAC","K","BG3",2006,436.47
"MIO_NAC","K","BG31",2006,69.15
"MIO_NAC","K","BG311",2006,6.64
"MIO_NAC","K","BG312",2006,9.76
"MIO_NAC","K","BG313",2006,11.83
"MIO_NAC","K","BG314",2006,27.43
"MIO_NAC","K","BG315",2006,13.5
"MIO_NAC","K","BG32",2006,89.41
"MIO_NAC","K","BG321",2006,35.43
"MIO_NAC","K","BG322",2006,11.75
"MIO_NAC","K","BG323",2006,24.36
"MIO_NAC","K","BG324",2006,7.44
"MIO_NAC","K","BG325",2006,10.43
"MIO_NAC","K","BG33",2006,144.96
"MIO_NAC","K","BG331",2006,108.9
"MIO_NAC","K","BG332",2006,16.56
"MIO_NAC","K","BG333",2006,13.99
"MIO_NAC","K","BG334",2006,5.52
"MIO_NAC","K","BG34",2006,132.96
"MIO_NAC","K","BG341",2006,62.62
"MIO_NAC","K","BG342",2006,13.78
"MIO_NAC","K","BG343",2006,9.67
"MIO_NAC","K","BG344",2006,46.9
"MIO_NAC","K","BG4",2006,1970.43
"MIO_NAC","K","BG41",2006,1807.97
"MIO_NAC","K","BG411",2006,1749.09
"MIO_NAC","K","BG412",2006,5.46
"MIO_NAC","K","BG413",2006,39.11
"MIO_NAC","K","BG414",2006,5.58
"MIO_NAC","K","BG415",2006,8.73
"MIO_NAC","K","BG42",2006,162.45
"MIO_NAC","K","BG421",2006,115.54
"MIO_NAC","K","BG422",2006,20.03
"MIO_NAC","K","BG423",2006,12.99
"MIO_NAC","K","BG424",2006,7.47
"MIO_NAC","K","BG425",2006,6.42
"MIO_NAC","K-N","BG",2006,8901.43
"MIO_NAC","K-N","BG3",2006,3197.3
"MIO_NAC","K-N","BG31",2006,713.98
"MIO_NAC","K-N","BG311",2006,94.06
"MIO_NAC","K-N","BG312",2006,123.16
"MIO_NAC","K-N","BG313",2006,145.95
"MIO_NAC","K-N","BG314",2006,226.56
"MIO_NAC","K-N","BG315",2006,124.26
"MIO_NAC","K-N","BG32",2006,684.44
"MIO_NAC","K-N","BG321",2006,221.64
"MIO_NAC","K-N","BG322",2006,101.06
"MIO_NAC","K-N","BG323",2006,187.93
"MIO_NAC","K-N","BG324",2006,90
"MIO_NAC","K-N","BG325",2006,83.82
"MIO_NAC","K-N","BG33",2006,909.88
"MIO_NAC","K-N","BG331",2006,534.46
"MIO_NAC","K-N","BG332",2006,154.04
"MIO_NAC","K-N","BG333",2006,132.39
"MIO_NAC","K-N","BG334",2006,89
"MIO_NAC","K-N","BG34",2006,889
"MIO_NAC","K-N","BG341",2006,378.89
"MIO_NAC","K-N","BG342",2006,126.48
"MIO_NAC","K-N","BG343",2006,95.66
"MIO_NAC","K-N","BG344",2006,287.98
"MIO_NAC","K-N","BG4",2006,5704.13
"MIO_NAC","K-N","BG41",2006,4567.59
"MIO_NAC","K-N","BG411",2006,3917.68
"MIO_NAC","K-N","BG412",2006,215.9
"MIO_NAC","K-N","BG413",2006,211.65
"MIO_NAC","K-N","BG414",2006,112.99
"MIO_NAC","K-N","BG415",2006,109.37
"MIO_NAC","K-N","BG42",2006,1136.53
"MIO_NAC","K-N","BG421",2006,579.22
"MIO_NAC","K-N","BG422",2006,184.01
"MIO_NAC","K-N","BG423",2006,178.9
"MIO_NAC","K-N","BG424",2006,84.8
"MIO_NAC","K-N","BG425",2006,109.61
"MIO_NAC","L","BG",2006,4518.22
"MIO_NAC","L","BG3",2006,2199.52
"MIO_NAC","L","BG31",2006,548.56
"MIO_NAC","L","BG311",2006,75.99
"MIO_NAC","L","BG312",2006,96.16
"MIO_NAC","L","BG313",2006,114.65
"MIO_NAC","L","BG314",2006,165.33
"MIO_NAC","L","BG315",2006,96.43
"MIO_NAC","L","BG32",2006,491.9
"MIO_NAC","L","BG321",2006,157.55
"MIO_NAC","L","BG322",2006,75.53
"MIO_NAC","L","BG323",2006,131.55
"MIO_NAC","L","BG324",2006,67.65
"MIO_NAC","L","BG325",2006,59.62
"MIO_NAC","L","BG33",2006,565.48
"MIO_NAC","L","BG331",2006,294.42
"MIO_NAC","L","BG332",2006,107.39
"MIO_NAC","L","BG333",2006,94.15
"MIO_NAC","L","BG334",2006,69.52
"MIO_NAC","L","BG34",2006,593.58
"MIO_NAC","L","BG341",2006,234.76
"MIO_NAC","L","BG342",2006,95.87
"MIO_NAC","L","BG343",2006,72.9
"MIO_NAC","L","BG344",2006,190.06
"MIO_NAC","L","BG4",2006,2318.7
"MIO_NAC","L","BG41",2006,1532.79
"MIO_NAC","L","BG411",2006,1022.19
"MIO_NAC","L","BG412",2006,183.66
"MIO_NAC","L","BG413",2006,145.34
"MIO_NAC","L","BG414",2006,94.36
"MIO_NAC","L","BG415",2006,87.25
"MIO_NAC","L","BG42",2006,785.91
"MIO_NAC","L","BG421",2006,357.38
"MIO_NAC","L","BG422",2006,137.79
"MIO_NAC","L","BG423",2006,140.62
"MIO_NAC","L","BG424",2006,64.23
"MIO_NAC","L","BG425",2006,85.9
"MIO_NAC","M_N","BG",2006,1976.31
"MIO_NAC","M_N","BG3",2006,561.31
"MIO_NAC","M_N","BG31",2006,96.27
"MIO_NAC","M_N","BG311",2006,11.43
"MIO_NAC","M_N","BG312",2006,17.25
"MIO_NAC","M_N","BG313",2006,19.47
"MIO_NAC","M_N","BG314",2006,33.8
"MIO_NAC","M_N","BG315",2006,14.33
"MIO_NAC","M_N","BG32",2006,103.13
"MIO_NAC","M_N","BG321",2006,28.66
"MIO_NAC","M_N","BG322",2006,13.79
"MIO_NAC","M_N","BG323",2006,32.02
"MIO_NAC","M_N","BG324",2006,14.91
"MIO_NAC","M_N","BG325",2006,13.76
"MIO_NAC","M_N","BG33",2006,199.45
"MIO_NAC","M_N","BG331",2006,131.15
"MIO_NAC","M_N","BG332",2006,30.09
"MIO_NAC","M_N","BG333",2006,24.26
"MIO_NAC","M_N","BG334",2006,13.96
"MIO_NAC","M_N","BG34",2006,162.46
"MIO_NAC","M_N","BG341",2006,81.51
"MIO_NAC","M_N","BG342",2006,16.83
"MIO_NAC","M_N","BG343",2006,13.09
"MIO_NAC","M_N","BG344",2006,51.02
"MIO_NAC","M_N","BG4",2006,1415
"MIO_NAC","M_N","BG41",2006,1226.83
"MIO_NAC","M_N","BG411",2006,1146.41
"MIO_NAC","M_N","BG412",2006,26.79
"MIO_NAC","M_N","BG413",2006,27.2
"MIO_NAC","M_N","BG414",2006,13.06
"MIO_NAC","M_N","BG415",2006,13.39
"MIO_NAC","M_N","BG42",2006,188.17
"MIO_NAC","M_N","BG421",2006,106.3
"MIO_NAC","M_N","BG422",2006,26.19
"MIO_NAC","M_N","BG423",2006,25.29
"MIO_NAC","M_N","BG424",2006,13.09
"MIO_NAC","M_N","BG425",2006,17.29
"MIO_NAC","O-Q","BG",2006,5628.2
"MIO_NAC","O-Q","BG3",2006,2465.15
"MIO_NAC","O-Q","BG31",2006,614.92
"MIO_NAC","O-Q","BG311",2006,78.13
"MIO_NAC","O-Q","BG312",2006,107.21
"MIO_NAC","O-Q","BG313",2006,136.17
"MIO_NAC","O-Q","BG314",2006,187.63
"MIO_NAC","O-Q","BG315",2006,105.78
"MIO_NAC","O-Q","BG32",2006,571.35
"MIO_NAC","O-Q","BG321",2006,176.15
"MIO_NAC","O-Q","BG322",2006,84.16
"MIO_NAC","O-Q","BG323",2006,154.74
"MIO_NAC","O-Q","BG324",2006,81.1
"MIO_NAC","O-Q","BG325",2006,75.2
"MIO_NAC","O-Q","BG33",2006,630.18
"MIO_NAC","O-Q","BG331",2006,308.92
"MIO_NAC","O-Q","BG332",2006,120.57
"MIO_NAC","O-Q","BG333",2006,122.19
"MIO_NAC","O-Q","BG334",2006,78.49
"MIO_NAC","O-Q","BG34",2006,648.71
"MIO_NAC","O-Q","BG341",2006,239.87
"MIO_NAC","O-Q","BG342",2006,118.22
"MIO_NAC","O-Q","BG343",2006,79.11
"MIO_NAC","O-Q","BG344",2006,211.51
"MIO_NAC","O-Q","BG4",2006,3163.05
"MIO_NAC","O-Q","BG41",2006,2242.83
"MIO_NAC","O-Q","BG411",2006,1744.82
"MIO_NAC","O-Q","BG412",2006,126.38
"MIO_NAC","O-Q","BG413",2006,204.05
"MIO_NAC","O-Q","BG414",2006,74.46
"MIO_NAC","O-Q","BG415",2006,93.13
"MIO_NAC","O-Q","BG42",2006,920.22
"MIO_NAC","O-Q","BG421",2006,426.35
"MIO_NAC","O-Q","BG422",2006,145.25
"MIO_NAC","O-Q","BG423",2006,157.8
"MIO_NAC","O-Q","BG424",2006,93.57
"MIO_NAC","O-Q","BG425",2006,97.25
"MIO_NAC","O-U","BG",2006,6474.48
"MIO_NAC","O-U","BG3",2006,2706.53
"MIO_NAC","O-U","BG31",2006,658.96
"MIO_NAC","O-U","BG311",2006,84
"MIO_NAC","O-U","BG312",2006,113.07
"MIO_NAC","O-U","BG313",2006,144.78
"MIO_NAC","O-U","BG314",2006,202.64
"MIO_NAC","O-U","BG315",2006,114.48
"MIO_NAC","O-U","BG32",2006,629.05
"MIO_NAC","O-U","BG321",2006,193.71
"MIO_NAC","O-U","BG322",2006,95.39
"MIO_NAC","O-U","BG323",2006,172.74
"MIO_NAC","O-U","BG324",2006,87.86
"MIO_NAC","O-U","BG325",2006,79.35
"MIO_NAC","O-U","BG33",2006,696.7
"MIO_NAC","O-U","BG331",2006,349.86
"MIO_NAC","O-U","BG332",2006,131.04
"MIO_NAC","O-U","BG333",2006,132.06
"MIO_NAC","O-U","BG334",2006,83.73
"MIO_NAC","O-U","BG34",2006,721.83
"MIO_NAC","O-U","BG341",2006,275.52
"MIO_NAC","O-U","BG342",2006,128.27
"MIO_NAC","O-U","BG343",2006,84.51
"MIO_NAC","O-U","BG344",2006,233.53
"MIO_NAC","O-U","BG4",2006,3767.94
"MIO_NAC","O-U","BG41",2006,2767.89
"MIO_NAC","O-U","BG411",2006,2228.2
"MIO_NAC","O-U","BG412",2006,135.47
"MIO_NAC","O-U","BG413",2006,223.85
"MIO_NAC","O-U","BG414",2006,80.21
"MIO_NAC","O-U","BG415",2006,100.17
"MIO_NAC","O-U","BG42",2006,1000.05
"MIO_NAC","O-U","BG421",2006,473
"MIO_NAC","O-U","BG422",2006,154.5
"MIO_NAC","O-U","BG423",2006,167.37
"MIO_NAC","O-U","BG424",2006,102.21
"MIO_NAC","O-U","BG425",2006,102.97
"MIO_NAC","R-U","BG",2006,846.28
"MIO_NAC","R-U","BG3",2006,241.39
"MIO_NAC","R-U","BG31",2006,44.05
"MIO_NAC","R-U","BG311",2006,5.87
"MIO_NAC","R-U","BG312",2006,5.86
"MIO_NAC","R-U","BG313",2006,8.6
"MIO_NAC","R-U","BG314",2006,15.01
"MIO_NAC","R-U","BG315",2006,8.7
"MIO_NAC","R-U","BG32",2006,57.7
"MIO_NAC","R-U","BG321",2006,17.56
"MIO_NAC","R-U","BG322",2006,11.23
"MIO_NAC","R-U","BG323",2006,18
"MIO_NAC","R-U","BG324",2006,6.76
"MIO_NAC","R-U","BG325",2006,4.16
"MIO_NAC","R-U","BG33",2006,66.52
"MIO_NAC","R-U","BG331",2006,40.94
"MIO_NAC","R-U","BG332",2006,10.47
"MIO_NAC","R-U","BG333",2006,9.87
"MIO_NAC","R-U","BG334",2006,5.25
"MIO_NAC","R-U","BG34",2006,73.12
"MIO_NAC","R-U","BG341",2006,35.64
"MIO_NAC","R-U","BG342",2006,10.06
"MIO_NAC","R-U","BG343",2006,5.4
"MIO_NAC","R-U","BG344",2006,22.03
"MIO_NAC","R-U","BG4",2006,604.89
"MIO_NAC","R-U","BG41",2006,525.07
"MIO_NAC","R-U","BG411",2006,483.38
"MIO_NAC","R-U","BG412",2006,9.09
"MIO_NAC","R-U","BG413",2006,19.81
"MIO_NAC","R-U","BG414",2006,5.75
"MIO_NAC","R-U","BG415",2006,7.04
"MIO_NAC","R-U","BG42",2006,79.83
"MIO_NAC","R-U","BG421",2006,46.65
"MIO_NAC","R-U","BG422",2006,9.25
"MIO_NAC","R-U","BG423",2006,9.57
"MIO_NAC","R-U","BG424",2006,8.64
"MIO_NAC","R-U","BG425",2006,5.72
"MIO_NAC","TOTAL","BG",2006,44110.4
"MIO_NAC","TOTAL","BG3",2006,18404.63
"MIO_NAC","TOTAL","BG31",2006,3759.95
"MIO_NAC","TOTAL","BG311",2006,387.59
"MIO_NAC","TOTAL","BG312",2006,567.98
"MIO_NAC","TOTAL","BG313",2006,996.44
