"time","currency","unit","sizeclas","lcstruct","geo","nace_r1","values"
2008,"EUR","P_SAL_M","GE10","D02","BG","DF23",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","DF23",NA
2008,"EUR","P_SAL_M","GE10","D1111","BG","DF23",NA
2008,"EUR","P_SAL_M","GE10","D112","BG","DF23",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","DF23",NA
2008,"EUR","P_SAL_Y","GE10","D02","BG","DF23",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","DF23",NA
2008,"EUR","P_SAL_Y","GE10","D1111","BG","DF23",NA
2008,"EUR","P_SAL_Y","GE10","D112","BG","DF23",NA
2008,"EUR","TOTAL","GE10","D01","BG","DF23",NA
2008,"EUR","TOTAL","GE10","D02","BG","DF23",NA
2008,"EUR","TOTAL","GE10","D111","BG","DF23",NA
2008,"EUR","TOTAL","GE10","D1111","BG","DF23",NA
2008,"EUR","TOTAL","GE10","D112","BG","DF23",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","DF23",NA
2008,"NAC","P_SAL_H","GE10","D02","BG","DF23",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","DF23",NA
2008,"NAC","P_SAL_H","GE10","D1111","BG","DF23",NA
2008,"NAC","P_SAL_H","GE10","D112","BG","DF23",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","DF23",NA
2008,"NAC","P_SAL_M","GE10","D02","BG","DF23",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","DF23",NA
2008,"NAC","P_SAL_M","GE10","D1111","BG","DF23",NA
2008,"NAC","P_SAL_M","GE10","D112","BG","DF23",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","DF23",NA
2008,"NAC","P_SAL_Y","GE10","D02","BG","DF23",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","DF23",NA
2008,"NAC","P_SAL_Y","GE10","D1111","BG","DF23",NA
2008,"NAC","P_SAL_Y","GE10","D112","BG","DF23",NA
2008,"NAC","TOTAL","GE10","D01","BG","DF23",NA
2008,"NAC","TOTAL","GE10","D02","BG","DF23",NA
2008,"NAC","TOTAL","GE10","D111","BG","DF23",NA
2008,"NAC","TOTAL","GE10","D1111","BG","DF23",NA
2008,"NAC","TOTAL","GE10","D112","BG","DF23",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","DF23",NA
2008,"PPS","P_SAL_H","GE10","D02","BG","DF23",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","DF23",NA
2008,"PPS","P_SAL_H","GE10","D1111","BG","DF23",NA
2008,"PPS","P_SAL_H","GE10","D112","BG","DF23",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","DF23",NA
2008,"PPS","P_SAL_M","GE10","D02","BG","DF23",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","DF23",NA
2008,"PPS","P_SAL_M","GE10","D1111","BG","DF23",NA
2008,"PPS","P_SAL_M","GE10","D112","BG","DF23",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","DF23",NA
2008,"PPS","P_SAL_Y","GE10","D02","BG","DF23",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","DF23",NA
2008,"PPS","P_SAL_Y","GE10","D1111","BG","DF23",NA
2008,"PPS","P_SAL_Y","GE10","D112","BG","DF23",NA
2008,"PPS","TOTAL","GE10","D01","BG","DF23",NA
2008,"PPS","TOTAL","GE10","D02","BG","DF23",NA
2008,"PPS","TOTAL","GE10","D111","BG","DF23",NA
2008,"PPS","TOTAL","GE10","D1111","BG","DF23",NA
2008,"PPS","TOTAL","GE10","D112","BG","DF23",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","DG24",NA
2008,"EUR","P_SAL_H","GE10","D02","BG","DG24",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","DG24",NA
2008,"EUR","P_SAL_H","GE10","D1111","BG","DG24",NA
2008,"EUR","P_SAL_H","GE10","D112","BG","DG24",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","DG24",NA
2008,"EUR","P_SAL_M","GE10","D02","BG","DG24",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","DG24",NA
2008,"EUR","P_SAL_M","GE10","D1111","BG","DG24",NA
2008,"EUR","P_SAL_M","GE10","D112","BG","DG24",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","DG24",NA
2008,"EUR","P_SAL_Y","GE10","D02","BG","DG24",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","DG24",NA
2008,"EUR","P_SAL_Y","GE10","D1111","BG","DG24",NA
2008,"EUR","P_SAL_Y","GE10","D112","BG","DG24",NA
2008,"EUR","TOTAL","GE10","D01","BG","DG24",NA
2008,"EUR","TOTAL","GE10","D02","BG","DG24",NA
2008,"EUR","TOTAL","GE10","D111","BG","DG24",NA
2008,"EUR","TOTAL","GE10","D1111","BG","DG24",NA
2008,"EUR","TOTAL","GE10","D112","BG","DG24",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","DG24",NA
2008,"NAC","P_SAL_H","GE10","D02","BG","DG24",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","DG24",NA
2008,"NAC","P_SAL_H","GE10","D1111","BG","DG24",NA
2008,"NAC","P_SAL_H","GE10","D112","BG","DG24",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","DG24",NA
2008,"NAC","P_SAL_M","GE10","D02","BG","DG24",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","DG24",NA
2008,"NAC","P_SAL_M","GE10","D1111","BG","DG24",NA
2008,"NAC","P_SAL_M","GE10","D112","BG","DG24",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","DG24",NA
2008,"NAC","P_SAL_Y","GE10","D02","BG","DG24",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","DG24",NA
2008,"NAC","P_SAL_Y","GE10","D1111","BG","DG24",NA
2008,"NAC","P_SAL_Y","GE10","D112","BG","DG24",NA
2008,"NAC","TOTAL","GE10","D01","BG","DG24",NA
2008,"NAC","TOTAL","GE10","D02","BG","DG24",NA
2008,"NAC","TOTAL","GE10","D111","BG","DG24",NA
2008,"NAC","TOTAL","GE10","D1111","BG","DG24",NA
2008,"NAC","TOTAL","GE10","D112","BG","DG24",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","DG24",NA
2008,"PPS","P_SAL_H","GE10","D02","BG","DG24",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","DG24",NA
2008,"PPS","P_SAL_H","GE10","D1111","BG","DG24",NA
2008,"PPS","P_SAL_H","GE10","D112","BG","DG24",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","DG24",NA
2008,"PPS","P_SAL_M","GE10","D02","BG","DG24",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","DG24",NA
2008,"PPS","P_SAL_M","GE10","D1111","BG","DG24",NA
2008,"PPS","P_SAL_M","GE10","D112","BG","DG24",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","DG24",NA
2008,"PPS","P_SAL_Y","GE10","D02","BG","DG24",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","DG24",NA
2008,"PPS","P_SAL_Y","GE10","D1111","BG","DG24",NA
2008,"PPS","P_SAL_Y","GE10","D112","BG","DG24",NA
2008,"PPS","TOTAL","GE10","D01","BG","DG24",NA
2008,"PPS","TOTAL","GE10","D02","BG","DG24",NA
2008,"PPS","TOTAL","GE10","D111","BG","DG24",NA
2008,"PPS","TOTAL","GE10","D1111","BG","DG24",NA
2008,"PPS","TOTAL","GE10","D112","BG","DG24",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","DH25",NA
2008,"EUR","P_SAL_H","GE10","D02","BG","DH25",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","DH25",NA
2008,"EUR","P_SAL_H","GE10","D1111","BG","DH25",NA
2008,"EUR","P_SAL_H","GE10","D112","BG","DH25",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","DH25",NA
2008,"EUR","P_SAL_M","GE10","D02","BG","DH25",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","DH25",NA
2008,"EUR","P_SAL_M","GE10","D1111","BG","DH25",NA
2008,"EUR","P_SAL_M","GE10","D112","BG","DH25",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","DH25",NA
2008,"EUR","P_SAL_Y","GE10","D02","BG","DH25",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","DH25",NA
2008,"EUR","P_SAL_Y","GE10","D1111","BG","DH25",NA
2008,"EUR","P_SAL_Y","GE10","D112","BG","DH25",NA
2008,"EUR","TOTAL","GE10","D01","BG","DH25",NA
2008,"EUR","TOTAL","GE10","D02","BG","DH25",NA
2008,"EUR","TOTAL","GE10","D111","BG","DH25",NA
2008,"EUR","TOTAL","GE10","D1111","BG","DH25",NA
2008,"EUR","TOTAL","GE10","D112","BG","DH25",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","DH25",NA
2008,"NAC","P_SAL_H","GE10","D02","BG","DH25",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","DH25",NA
2008,"NAC","P_SAL_H","GE10","D1111","BG","DH25",NA
2008,"NAC","P_SAL_H","GE10","D112","BG","DH25",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","DH25",NA
2008,"NAC","P_SAL_M","GE10","D02","BG","DH25",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","DH25",NA
2008,"NAC","P_SAL_M","GE10","D1111","BG","DH25",NA
2008,"NAC","P_SAL_M","GE10","D112","BG","DH25",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","DH25",NA
2008,"NAC","P_SAL_Y","GE10","D02","BG","DH25",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","DH25",NA
2008,"NAC","P_SAL_Y","GE10","D1111","BG","DH25",NA
2008,"NAC","P_SAL_Y","GE10","D112","BG","DH25",NA
2008,"NAC","TOTAL","GE10","D01","BG","DH25",NA
2008,"NAC","TOTAL","GE10","D02","BG","DH25",NA
2008,"NAC","TOTAL","GE10","D111","BG","DH25",NA
2008,"NAC","TOTAL","GE10","D1111","BG","DH25",NA
2008,"NAC","TOTAL","GE10","D112","BG","DH25",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","DH25",NA
2008,"PPS","P_SAL_H","GE10","D02","BG","DH25",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","DH25",NA
2008,"PPS","P_SAL_H","GE10","D1111","BG","DH25",NA
2008,"PPS","P_SAL_H","GE10","D112","BG","DH25",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","DH25",NA
2008,"PPS","P_SAL_M","GE10","D02","BG","DH25",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","DH25",NA
2008,"PPS","P_SAL_M","GE10","D1111","BG","DH25",NA
2008,"PPS","P_SAL_M","GE10","D112","BG","DH25",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","DH25",NA
2008,"PPS","P_SAL_Y","GE10","D02","BG","DH25",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","DH25",NA
2008,"PPS","P_SAL_Y","GE10","D1111","BG","DH25",NA
2008,"PPS","P_SAL_Y","GE10","D112","BG","DH25",NA
2008,"PPS","TOTAL","GE10","D01","BG","DH25",NA
2008,"PPS","TOTAL","GE10","D02","BG","DH25",NA
2008,"PPS","TOTAL","GE10","D111","BG","DH25",NA
2008,"PPS","TOTAL","GE10","D1111","BG","DH25",NA
2008,"PPS","TOTAL","GE10","D112","BG","DH25",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","DI26",NA
2008,"EUR","P_SAL_H","GE10","D02","BG","DI26",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","DI26",NA
2008,"EUR","P_SAL_H","GE10","D1111","BG","DI26",NA
2008,"EUR","P_SAL_H","GE10","D112","BG","DI26",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","DI26",NA
2008,"EUR","P_SAL_M","GE10","D02","BG","DI26",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","DI26",NA
2008,"EUR","P_SAL_M","GE10","D1111","BG","DI26",NA
2008,"EUR","P_SAL_M","GE10","D112","BG","DI26",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","DI26",NA
2008,"EUR","P_SAL_Y","GE10","D02","BG","DI26",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","DI26",NA
2008,"EUR","P_SAL_Y","GE10","D1111","BG","DI26",NA
2008,"EUR","P_SAL_Y","GE10","D112","BG","DI26",NA
2008,"EUR","TOTAL","GE10","D01","BG","DI26",NA
2008,"EUR","TOTAL","GE10","D02","BG","DI26",NA
2008,"EUR","TOTAL","GE10","D111","BG","DI26",NA
2008,"EUR","TOTAL","GE10","D1111","BG","DI26",NA
2008,"EUR","TOTAL","GE10","D112","BG","DI26",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","DI26",NA
2008,"NAC","P_SAL_H","GE10","D02","BG","DI26",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","DI26",NA
2008,"NAC","P_SAL_H","GE10","D1111","BG","DI26",NA
2008,"NAC","P_SAL_H","GE10","D112","BG","DI26",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","DI26",NA
2008,"NAC","P_SAL_M","GE10","D02","BG","DI26",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","DI26",NA
2008,"NAC","P_SAL_M","GE10","D1111","BG","DI26",NA
2008,"NAC","P_SAL_M","GE10","D112","BG","DI26",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","DI26",NA
2008,"NAC","P_SAL_Y","GE10","D02","BG","DI26",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","DI26",NA
2008,"NAC","P_SAL_Y","GE10","D1111","BG","DI26",NA
2008,"NAC","P_SAL_Y","GE10","D112","BG","DI26",NA
2008,"NAC","TOTAL","GE10","D01","BG","DI26",NA
2008,"NAC","TOTAL","GE10","D02","BG","DI26",NA
2008,"NAC","TOTAL","GE10","D111","BG","DI26",NA
2008,"NAC","TOTAL","GE10","D1111","BG","DI26",NA
2008,"NAC","TOTAL","GE10","D112","BG","DI26",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","DI26",NA
2008,"PPS","P_SAL_H","GE10","D02","BG","DI26",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","DI26",NA
2008,"PPS","P_SAL_H","GE10","D1111","BG","DI26",NA
2008,"PPS","P_SAL_H","GE10","D112","BG","DI26",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","DI26",NA
2008,"PPS","P_SAL_M","GE10","D02","BG","DI26",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","DI26",NA
2008,"PPS","P_SAL_M","GE10","D1111","BG","DI26",NA
2008,"PPS","P_SAL_M","GE10","D112","BG","DI26",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","DI26",NA
2008,"PPS","P_SAL_Y","GE10","D02","BG","DI26",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","DI26",NA
2008,"PPS","P_SAL_Y","GE10","D1111","BG","DI26",NA
2008,"PPS","P_SAL_Y","GE10","D112","BG","DI26",NA
2008,"PPS","TOTAL","GE10","D01","BG","DI26",NA
2008,"PPS","TOTAL","GE10","D02","BG","DI26",NA
2008,"PPS","TOTAL","GE10","D111","BG","DI26",NA
2008,"PPS","TOTAL","GE10","D1111","BG","DI26",NA
2008,"PPS","TOTAL","GE10","D112","BG","DI26",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","DJ27",NA
2008,"EUR","P_SAL_H","GE10","D02","BG","DJ27",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","DJ27",NA
2008,"EUR","P_SAL_H","GE10","D1111","BG","DJ27",NA
2008,"EUR","P_SAL_H","GE10","D112","BG","DJ27",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","DJ27",NA
2008,"EUR","P_SAL_M","GE10","D02","BG","DJ27",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","DJ27",NA
2008,"EUR","P_SAL_M","GE10","D1111","BG","DJ27",NA
2008,"EUR","P_SAL_M","GE10","D112","BG","DJ27",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","DJ27",NA
2008,"EUR","P_SAL_Y","GE10","D02","BG","DJ27",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","DJ27",NA
2008,"EUR","P_SAL_Y","GE10","D1111","BG","DJ27",NA
2008,"EUR","P_SAL_Y","GE10","D112","BG","DJ27",NA
2008,"EUR","TOTAL","GE10","D01","BG","DJ27",NA
2008,"EUR","TOTAL","GE10","D02","BG","DJ27",NA
2008,"EUR","TOTAL","GE10","D111","BG","DJ27",NA
2008,"EUR","TOTAL","GE10","D1111","BG","DJ27",NA
2008,"EUR","TOTAL","GE10","D112","BG","DJ27",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","DJ27",NA
2008,"NAC","P_SAL_H","GE10","D02","BG","DJ27",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","DJ27",NA
2008,"NAC","P_SAL_H","GE10","D1111","BG","DJ27",NA
2008,"NAC","P_SAL_H","GE10","D112","BG","DJ27",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","DJ27",NA
2008,"NAC","P_SAL_M","GE10","D02","BG","DJ27",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","DJ27",NA
2008,"NAC","P_SAL_M","GE10","D1111","BG","DJ27",NA
2008,"NAC","P_SAL_M","GE10","D112","BG","DJ27",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","DJ27",NA
2008,"NAC","P_SAL_Y","GE10","D02","BG","DJ27",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","DJ27",NA
2008,"NAC","P_SAL_Y","GE10","D1111","BG","DJ27",NA
2008,"NAC","P_SAL_Y","GE10","D112","BG","DJ27",NA
2008,"NAC","TOTAL","GE10","D01","BG","DJ27",NA
2008,"NAC","TOTAL","GE10","D02","BG","DJ27",NA
2008,"NAC","TOTAL","GE10","D111","BG","DJ27",NA
2008,"NAC","TOTAL","GE10","D1111","BG","DJ27",NA
2008,"NAC","TOTAL","GE10","D112","BG","DJ27",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","DJ27",NA
2008,"PPS","P_SAL_H","GE10","D02","BG","DJ27",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","DJ27",NA
2008,"PPS","P_SAL_H","GE10","D1111","BG","DJ27",NA
2008,"PPS","P_SAL_H","GE10","D112","BG","DJ27",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","DJ27",NA
2008,"PPS","P_SAL_M","GE10","D02","BG","DJ27",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","DJ27",NA
2008,"PPS","P_SAL_M","GE10","D1111","BG","DJ27",NA
2008,"PPS","P_SAL_M","GE10","D112","BG","DJ27",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","DJ27",NA
2008,"PPS","P_SAL_Y","GE10","D02","BG","DJ27",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","DJ27",NA
2008,"PPS","P_SAL_Y","GE10","D1111","BG","DJ27",NA
2008,"PPS","P_SAL_Y","GE10","D112","BG","DJ27",NA
2008,"PPS","TOTAL","GE10","D01","BG","DJ27",NA
2008,"PPS","TOTAL","GE10","D02","BG","DJ27",NA
2008,"PPS","TOTAL","GE10","D111","BG","DJ27",NA
2008,"PPS","TOTAL","GE10","D1111","BG","DJ27",NA
2008,"PPS","TOTAL","GE10","D112","BG","DJ27",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","DJ28",NA
2008,"EUR","P_SAL_H","GE10","D02","BG","DJ28",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","DJ28",NA
2008,"EUR","P_SAL_H","GE10","D1111","BG","DJ28",NA
2008,"EUR","P_SAL_H","GE10","D112","BG","DJ28",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","DJ28",NA
2008,"EUR","P_SAL_M","GE10","D02","BG","DJ28",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","DJ28",NA
2008,"EUR","P_SAL_M","GE10","D1111","BG","DJ28",NA
2008,"EUR","P_SAL_M","GE10","D112","BG","DJ28",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","DJ28",NA
2008,"EUR","P_SAL_Y","GE10","D02","BG","DJ28",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","DJ28",NA
2008,"EUR","P_SAL_Y","GE10","D1111","BG","DJ28",NA
2008,"EUR","P_SAL_Y","GE10","D112","BG","DJ28",NA
2008,"EUR","TOTAL","GE10","D01","BG","DJ28",NA
2008,"EUR","TOTAL","GE10","D02","BG","DJ28",NA
2008,"EUR","TOTAL","GE10","D111","BG","DJ28",NA
2008,"EUR","TOTAL","GE10","D1111","BG","DJ28",NA
2008,"EUR","TOTAL","GE10","D112","BG","DJ28",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","DJ28",NA
2008,"NAC","P_SAL_H","GE10","D02","BG","DJ28",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","DJ28",NA
2008,"NAC","P_SAL_H","GE10","D1111","BG","DJ28",NA
2008,"NAC","P_SAL_H","GE10","D112","BG","DJ28",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","DJ28",NA
2008,"NAC","P_SAL_M","GE10","D02","BG","DJ28",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","DJ28",NA
2008,"NAC","P_SAL_M","GE10","D1111","BG","DJ28",NA
2008,"NAC","P_SAL_M","GE10","D112","BG","DJ28",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","DJ28",NA
2008,"NAC","P_SAL_Y","GE10","D02","BG","DJ28",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","DJ28",NA
2008,"NAC","P_SAL_Y","GE10","D1111","BG","DJ28",NA
2008,"NAC","P_SAL_Y","GE10","D112","BG","DJ28",NA
2008,"NAC","TOTAL","GE10","D01","BG","DJ28",NA
2008,"NAC","TOTAL","GE10","D02","BG","DJ28",NA
2008,"NAC","TOTAL","GE10","D111","BG","DJ28",NA
2008,"NAC","TOTAL","GE10","D1111","BG","DJ28",NA
2008,"NAC","TOTAL","GE10","D112","BG","DJ28",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","DJ28",NA
2008,"PPS","P_SAL_H","GE10","D02","BG","DJ28",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","DJ28",NA
2008,"PPS","P_SAL_H","GE10","D1111","BG","DJ28",NA
2008,"PPS","P_SAL_H","GE10","D112","BG","DJ28",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","DJ28",NA
2008,"PPS","P_SAL_M","GE10","D02","BG","DJ28",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","DJ28",NA
2008,"PPS","P_SAL_M","GE10","D1111","BG","DJ28",NA
2008,"PPS","P_SAL_M","GE10","D112","BG","DJ28",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","DJ28",NA
2008,"PPS","P_SAL_Y","GE10","D02","BG","DJ28",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","DJ28",NA
2008,"PPS","P_SAL_Y","GE10","D1111","BG","DJ28",NA
2008,"PPS","P_SAL_Y","GE10","D112","BG","DJ28",NA
2008,"PPS","TOTAL","GE10","D01","BG","DJ28",NA
2008,"PPS","TOTAL","GE10","D02","BG","DJ28",NA
2008,"PPS","TOTAL","GE10","D111","BG","DJ28",NA
2008,"PPS","TOTAL","GE10","D1111","BG","DJ28",NA
2008,"PPS","TOTAL","GE10","D112","BG","DJ28",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","DK29",NA
2008,"EUR","P_SAL_H","GE10","D02","BG","DK29",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","DK29",NA
2008,"EUR","P_SAL_H","GE10","D1111","BG","DK29",NA
2008,"EUR","P_SAL_H","GE10","D112","BG","DK29",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","DK29",NA
2008,"EUR","P_SAL_M","GE10","D02","BG","DK29",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","DK29",NA
2008,"EUR","P_SAL_M","GE10","D1111","BG","DK29",NA
2008,"EUR","P_SAL_M","GE10","D112","BG","DK29",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","DK29",NA
2008,"EUR","P_SAL_Y","GE10","D02","BG","DK29",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","DK29",NA
2008,"EUR","P_SAL_Y","GE10","D1111","BG","DK29",NA
2008,"EUR","P_SAL_Y","GE10","D112","BG","DK29",NA
2008,"EUR","TOTAL","GE10","D01","BG","DK29",NA
2008,"EUR","TOTAL","GE10","D02","BG","DK29",NA
2008,"EUR","TOTAL","GE10","D111","BG","DK29",NA
2008,"EUR","TOTAL","GE10","D1111","BG","DK29",NA
2008,"EUR","TOTAL","GE10","D112","BG","DK29",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","DK29",NA
2008,"NAC","P_SAL_H","GE10","D02","BG","DK29",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","DK29",NA
2008,"NAC","P_SAL_H","GE10","D1111","BG","DK29",NA
2008,"NAC","P_SAL_H","GE10","D112","BG","DK29",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","DK29",NA
2008,"NAC","P_SAL_M","GE10","D02","BG","DK29",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","DK29",NA
2008,"NAC","P_SAL_M","GE10","D1111","BG","DK29",NA
2008,"NAC","P_SAL_M","GE10","D112","BG","DK29",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","DK29",NA
2008,"NAC","P_SAL_Y","GE10","D02","BG","DK29",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","DK29",NA
2008,"NAC","P_SAL_Y","GE10","D1111","BG","DK29",NA
2008,"NAC","P_SAL_Y","GE10","D112","BG","DK29",NA
2008,"NAC","TOTAL","GE10","D01","BG","DK29",NA
2008,"NAC","TOTAL","GE10","D02","BG","DK29",NA
2008,"NAC","TOTAL","GE10","D111","BG","DK29",NA
2008,"NAC","TOTAL","GE10","D1111","BG","DK29",NA
2008,"NAC","TOTAL","GE10","D112","BG","DK29",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","DK29",NA
2008,"PPS","P_SAL_H","GE10","D02","BG","DK29",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","DK29",NA
2008,"PPS","P_SAL_H","GE10","D1111","BG","DK29",NA
2008,"PPS","P_SAL_H","GE10","D112","BG","DK29",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","DK29",NA
2008,"PPS","P_SAL_M","GE10","D02","BG","DK29",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","DK29",NA
2008,"PPS","P_SAL_M","GE10","D1111","BG","DK29",NA
2008,"PPS","P_SAL_M","GE10","D112","BG","DK29",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","DK29",NA
2008,"PPS","P_SAL_Y","GE10","D02","BG","DK29",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","DK29",NA
2008,"PPS","P_SAL_Y","GE10","D1111","BG","DK29",NA
2008,"PPS","P_SAL_Y","GE10","D112","BG","DK29",NA
2008,"PPS","TOTAL","GE10","D01","BG","DK29",NA
2008,"PPS","TOTAL","GE10","D02","BG","DK29",NA
2008,"PPS","TOTAL","GE10","D111","BG","DK29",NA
2008,"PPS","TOTAL","GE10","D1111","BG","DK29",NA
2008,"PPS","TOTAL","GE10","D112","BG","DK29",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","DL30",NA
2008,"EUR","P_SAL_H","GE10","D02","BG","DL30",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","DL30",NA
2008,"EUR","P_SAL_H","GE10","D1111","BG","DL30",NA
2008,"EUR","P_SAL_H","GE10","D112","BG","DL30",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","DL30",NA
